Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
502.00,129.59,110.04,100.17,101.77,114.79,146.32,177.76,152.22,133.39,123.58,110.43,107.95,118.23,135.26,122.44,141.36,124.24,144.49,160.20,205.96,216.22,186.17,175.62,173.22,165.10,172.25,178.92,178.10,180.06,215.42,258.26,344.96,309.12,286.35,269.06,269.88,275.07,293.68,300.74,310.58,324.62,338.89,352.61,366.63,356.84,355.91,379.10,389.38,
503.00,129.57,110.12,100.10,101.88,114.86,146.38,177.78,152.38,133.42,123.59,110.25,107.63,118.35,135.25,122.54,141.46,124.19,144.80,160.27,205.85,216.23,186.02,175.99,173.30,164.98,172.95,178.82,177.94,179.95,215.77,258.41,343.75,309.63,286.26,269.53,270.57,275.24,293.65,299.80,311.16,325.56,338.65,352.29,366.28,357.30,355.99,378.85,389.46,
504.00,129.92,110.70,100.46,102.32,115.16,146.94,178.41,152.62,133.71,123.82,110.78,107.75,118.74,135.60,122.78,141.77,124.73,145.53,160.81,206.98,217.87,186.42,176.78,174.20,165.39,174.11,179.41,178.67,180.60,216.68,259.35,344.55,310.61,286.71,270.95,271.35,275.99,294.12,300.30,312.14,327.19,340.24,353.29,367.79,359.08,356.35,380.34,391.59,
505.00,130.41,111.12,100.76,102.51,115.80,147.69,178.86,153.29,134.24,124.10,110.61,108.17,119.28,135.90,123.19,142.11,124.91,145.91,161.31,207.58,218.49,187.40,177.40,175.24,165.53,174.45,180.24,179.69,181.06,218.03,260.22,345.49,311.92,287.61,272.14,272.15,276.91,295.21,301.06,313.25,328.57,341.03,353.37,368.62,360.31,357.75,381.92,392.97,
506.00,130.62,111.26,101.09,102.81,116.34,148.23,179.57,153.78,134.43,124.61,110.92,108.67,119.85,136.18,123.79,142.44,125.13,146.35,161.62,208.25,218.91,187.73,177.98,175.60,166.12,174.45,180.85,180.33,181.73,219.27,260.93,347.38,312.92,288.74,273.79,272.06,277.12,295.51,302.23,314.64,329.69,342.05,354.53,370.95,360.68,359.07,382.73,394.30,
507.00,130.68,111.64,101.16,102.99,116.62,148.49,180.32,154.43,134.59,125.05,111.66,108.95,120.50,136.49,124.05,142.97,125.50,146.92,162.14,208.79,219.36,187.92,178.39,175.75,166.72,174.66,181.59,180.58,182.51,219.72,261.69,348.01,313.36,289.54,274.18,273.15,278.15,296.08,302.73,315.52,330.85,343.20,355.24,371.48,361.15,359.27,383.71,394.55,
508.00,130.65,111.59,101.56,102.89,116.74,148.44,180.60,154.51,134.67,125.07,112.21,109.22,120.64,136.68,124.13,143.39,125.81,147.14,162.25,209.11,219.97,187.88,178.47,175.76,166.93,174.44,182.18,180.51,182.49,219.83,261.86,349.10,313.14,290.34,273.98,273.48,278.69,296.76,303.58,316.06,330.63,343.94,355.24,371.34,361.69,357.88,383.90,395.05,
509.00,130.70,111.30,101.72,102.86,116.51,148.04,180.49,154.20,134.58,125.07,112.46,109.27,120.66,137.01,124.31,143.29,125.79,147.19,162.29,208.91,219.81,188.24,178.46,175.55,166.62,174.07,182.24,180.45,182.51,219.53,261.72,348.21,312.34,290.46,273.53,273.89,279.20,296.40,304.27,315.03,330.72,343.41,354.84,370.35,361.73,357.76,383.48,394.29,
510.00,130.67,111.27,101.68,102.64,115.99,147.92,180.67,153.53,134.50,125.22,112.80,109.42,120.55,137.23,124.65,143.37,125.76,147.13,162.27,208.95,220.09,188.25,178.44,175.69,166.79,173.85,181.75,179.97,182.42,219.62,261.72,347.84,311.79,290.15,272.54,273.45,278.99,296.46,304.28,314.71,330.81,342.62,354.42,370.39,361.16,358.11,382.52,393.55,
511.00,130.45,110.88,101.06,102.57,115.69,147.36,179.86,153.60,133.81,124.79,112.64,108.88,120.28,136.91,124.42,143.38,125.65,147.07,162.05,207.90,219.52,187.68,178.00,175.32,166.48,173.47,181.41,178.67,181.52,218.65,260.79,346.57,310.55,289.66,271.65,272.84,277.73,295.59,303.29,313.51,329.09,341.31,353.01,368.21,360.21,356.95,381.38,391.42,
512.00,129.98,110.42,100.51,102.31,115.07,146.61,178.60,152.46,132.93,123.86,112.33,108.34,119.77,136.52,123.87,142.80,125.21,146.20,161.13,206.70,218.51,186.40,176.94,174.30,165.79,173.43,180.46,177.73,180.59,217.28,259.32,344.91,309.31,287.90,269.63,271.63,276.78,294.38,301.23,312.23,326.75,339.91,351.28,365.58,357.61,354.79,379.65,390.30,
513.00,129.16,109.45,99.54,101.61,113.77,145.19,176.86,150.57,131.94,122.39,111.04,107.22,118.37,135.33,122.63,141.45,124.05,144.58,159.88,204.89,216.19,184.80,175.31,172.63,164.39,172.44,178.52,176.36,179.03,214.95,256.85,341.33,306.71,285.19,266.75,269.55,273.64,290.99,298.42,308.64,323.28,336.75,347.21,361.07,353.56,352.63,376.32,387.16,
514.00,127.20,107.74,97.80,99.93,111.95,143.03,174.02,148.54,129.67,120.71,109.01,105.66,116.38,133.17,120.66,139.32,121.94,141.99,157.33,201.95,212.43,181.78,172.62,169.90,162.08,169.98,175.29,173.99,176.19,211.45,253.21,336.59,302.11,280.93,262.29,265.76,269.70,286.94,293.46,303.92,317.80,331.00,342.19,356.42,347.41,347.78,369.78,381.12,
515.00,124.48,105.69,95.96,97.92,109.86,140.20,170.76,146.08,127.08,118.54,106.79,103.78,114.13,130.62,118.03,136.81,119.51,139.42,154.37,198.20,208.00,178.32,169.40,166.31,159.33,166.71,171.72,170.96,173.04,207.19,248.17,329.53,295.41,275.27,258.07,260.61,264.81,280.59,287.70,297.90,311.13,325.17,335.42,348.83,339.88,341.00,363.23,374.15,
516.00,122.50,104.15,94.74,96.31,108.22,138.00,168.41,143.90,125.08,116.42,104.94,102.44,112.51,128.98,116.26,134.76,117.90,137.38,152.13,195.74,205.03,175.60,166.46,163.88,157.25,164.51,169.27,168.96,170.76,203.86,244.85,324.50,291.53,271.09,254.84,257.81,260.93,276.09,283.27,293.88,306.69,320.28,330.27,343.53,334.65,335.27,357.90,369.92,
517.00,121.07,102.82,94.05,95.20,107.04,136.51,166.83,142.29,123.81,115.24,103.79,101.61,111.06,127.49,114.98,133.37,116.52,136.15,150.71,193.64,202.94,174.42,164.88,162.19,155.31,162.61,167.29,167.41,169.15,201.79,242.30,321.24,287.57,268.16,252.83,255.26,257.61,272.90,279.59,290.17,303.00,315.61,327.08,339.56,331.53,331.74,354.11,365.74,
518.00,120.52,102.51,93.77,94.76,106.58,136.38,166.53,141.89,123.51,115.10,103.31,101.62,110.96,127.22,114.65,132.70,115.95,135.78,150.42,193.03,202.52,174.41,164.52,161.70,154.70,161.44,166.69,167.06,168.51,201.41,241.56,319.93,285.34,266.46,252.45,254.46,255.89,271.44,278.84,289.11,301.65,313.58,326.58,339.07,330.44,331.62,352.47,364.23,
519.00,121.08,103.08,94.15,95.12,107.34,137.20,167.44,142.67,124.24,115.74,103.54,102.15,111.98,127.85,115.42,133.60,116.46,136.90,151.49,193.81,203.05,175.48,165.47,163.07,155.45,161.97,167.98,167.51,169.20,202.50,242.76,320.99,286.84,267.47,253.57,254.69,257.10,272.16,280.46,290.22,303.72,315.15,327.97,340.52,332.02,333.07,354.18,365.70,
520.00,122.49,104.12,95.06,96.31,108.59,138.92,169.33,144.27,125.55,117.07,105.08,103.21,113.43,129.37,116.82,135.20,118.17,138.68,153.26,195.89,205.95,177.47,167.33,165.27,157.14,164.29,170.12,169.34,171.37,204.88,245.75,325.43,290.51,271.99,257.28,257.54,260.45,275.40,283.70,293.70,307.52,318.68,332.21,345.48,336.55,336.00,359.21,369.48,
521.00,123.84,105.25,96.27,97.42,109.91,140.65,171.35,145.56,127.34,118.20,106.54,104.21,114.72,130.90,118.21,136.73,119.58,140.13,155.20,198.26,208.61,179.88,169.63,167.72,158.78,166.31,172.00,171.02,173.49,207.27,248.51,328.63,294.15,274.72,259.05,260.11,263.06,278.92,286.23,296.59,311.06,323.10,335.84,349.87,341.08,340.67,363.72,373.08,
522.00,125.50,106.74,97.34,98.60,110.96,142.38,172.89,147.22,128.81,119.63,107.21,105.14,116.15,132.35,120.02,138.13,120.81,141.53,157.10,200.61,210.90,181.53,171.69,169.77,160.42,167.72,174.05,172.89,175.10,210.34,251.46,331.52,298.03,277.67,261.79,262.09,266.08,281.91,290.09,299.95,314.53,327.35,339.55,354.92,344.19,344.79,367.94,376.68,
523.00,126.03,107.08,97.46,99.02,111.64,142.95,173.38,147.93,129.31,120.18,107.89,105.49,116.64,132.77,120.66,138.61,121.64,141.99,157.78,201.31,211.69,181.90,172.12,169.96,161.24,168.48,174.75,173.31,176.16,211.31,252.51,333.30,299.28,279.33,262.54,263.04,268.26,282.84,291.73,301.19,315.29,329.20,340.08,356.39,345.62,344.83,369.19,377.11,
524.00,125.77,106.74,97.04,98.96,111.31,142.74,172.76,147.55,128.74,119.86,108.06,105.29,116.46,132.62,120.44,138.43,121.84,141.90,157.30,201.37,212.02,181.33,171.92,169.33,160.98,168.63,174.67,173.28,175.81,211.21,252.04,332.90,298.74,278.76,262.01,262.12,267.57,282.75,290.58,300.85,314.85,329.22,339.13,355.24,345.85,343.89,368.79,376.76,
525.00,125.76,106.65,96.87,98.93,110.99,142.30,172.49,147.09,128.95,119.61,107.51,105.11,116.01,132.48,120.22,138.21,121.61,141.66,157.18,201.19,211.14,180.87,172.30,168.98,160.23,168.36,174.30,172.97,175.21,211.05,251.96,332.19,298.30,277.58,261.63,261.13,266.85,282.39,289.25,301.01,314.14,328.20,338.46,354.07,345.11,343.06,367.33,376.04,
526.00,126.01,107.02,96.93,98.98,110.74,142.44,172.60,147.32,129.02,119.87,107.41,105.36,115.93,132.46,120.23,138.41,121.51,141.68,157.21,201.54,211.33,181.19,172.47,168.79,160.31,167.80,174.41,173.30,174.94,211.07,252.11,332.92,298.07,278.38,260.83,261.44,267.03,282.05,289.20,300.73,314.39,327.57,338.90,353.87,344.86,343.38,366.22,376.56,
527.00,125.93,106.81,96.80,98.86,110.92,142.41,172.85,147.68,129.20,120.30,107.54,105.81,116.08,132.34,120.35,138.68,121.61,141.79,157.18,201.40,210.98,181.60,172.49,168.62,160.84,167.78,174.73,173.29,174.87,210.88,252.28,332.99,298.16,278.92,260.64,260.84,266.93,281.20,289.02,301.16,314.23,326.33,338.44,353.63,344.93,343.37,366.34,375.95,
528.00,126.12,107.19,97.24,99.40,111.40,142.96,173.45,148.78,129.36,120.80,108.12,106.20,116.54,132.91,120.87,139.51,122.16,142.83,157.62,202.27,211.89,182.50,173.30,169.76,161.70,168.85,175.62,174.23,175.54,211.45,253.40,333.17,299.94,280.08,261.76,261.75,268.19,283.04,289.81,302.06,315.57,327.33,339.74,354.93,346.86,343.87,368.37,378.52,
529.00,127.01,108.04,98.12,100.05,112.12,143.67,174.83,149.32,130.77,121.24,109.10,106.86,117.17,133.99,121.63,140.51,122.99,143.74,158.74,203.41,213.54,184.33,174.32,170.86,162.48,169.97,176.51,175.57,176.98,212.57,255.08,335.92,301.67,282.59,265.25,264.32,269.74,284.09,291.62,304.07,317.58,328.66,341.89,356.91,348.82,346.25,370.97,381.24,
530.00,127.74,108.36,98.69,100.54,112.45,144.49,175.46,149.91,131.39,121.30,109.45,107.39,118.00,134.38,122.34,141.08,123.35,144.19,159.17,204.27,214.58,185.35,174.67,171.58,163.19,170.50,177.17,176.95,177.50,213.30,255.69,336.57,302.50,283.41,266.24,266.17,270.79,284.96,293.07,304.92,318.76,330.08,343.51,359.38,349.82,348.58,373.84,382.73,
531.00,127.93,108.26,98.61,100.79,112.65,144.60,175.53,150.11,131.40,121.55,109.59,107.64,118.40,134.56,122.63,141.07,123.44,144.34,159.27,204.29,214.14,185.60,174.53,171.23,163.27,171.15,177.52,176.93,177.89,213.68,255.97,336.56,302.85,283.34,267.03,266.64,271.13,285.50,294.26,304.94,318.57,330.29,343.24,359.72,350.35,348.38,374.34,383.06,
532.00,127.76,108.19,98.44,100.62,112.56,144.41,175.55,149.95,131.10,121.22,109.99,107.50,118.48,134.65,122.37,141.23,123.68,144.36,159.21,204.36,214.28,185.10,174.71,171.61,162.86,171.85,177.47,177.16,177.76,213.62,255.61,336.55,302.09,282.49,267.27,266.75,271.57,286.19,293.83,304.50,318.85,330.35,342.78,358.95,350.72,347.94,373.93,383.90,
533.00,127.48,107.82,98.34,100.37,112.32,144.07,175.45,149.29,131.05,120.72,109.90,107.36,118.40,134.65,122.10,141.06,123.51,143.94,159.13,204.02,213.78,184.60,174.78,171.66,162.22,171.67,177.20,177.08,177.66,213.37,254.92,337.10,301.63,282.07,266.33,266.93,270.35,286.62,293.52,304.22,318.44,329.61,341.72,358.58,350.25,348.38,373.16,383.50,
534.00,127.40,107.79,98.33,100.40,112.16,143.94,175.56,149.30,130.73,120.65,109.54,107.42,118.30,134.65,122.17,141.04,123.18,143.81,159.05,204.29,213.25,184.63,174.72,171.56,162.23,171.05,177.30,176.89,177.51,213.42,254.95,335.69,301.24,281.72,266.10,267.09,270.20,286.96,292.93,303.53,317.80,330.26,341.49,359.05,349.21,348.62,372.86,383.48,
535.00,127.34,107.82,98.15,100.45,112.28,144.24,175.51,149.37,130.67,121.17,109.63,107.56,118.30,134.90,122.48,141.28,123.18,143.80,159.38,204.48,213.12,184.99,174.84,171.71,162.84,171.04,177.54,176.07,178.25,213.74,255.59,335.88,301.45,282.15,264.77,267.97,270.45,287.35,292.86,302.93,317.73,330.22,340.79,357.81,349.54,347.76,372.91,383.82,
536.00,126.91,107.57,98.07,100.15,112.15,143.96,175.41,149.35,130.23,121.22,109.53,107.14,118.48,134.92,122.46,141.45,123.58,143.92,159.08,204.16,213.45,184.23,174.52,171.79,162.70,170.75,177.19,175.98,177.77,213.44,255.13,335.12,300.20,282.21,264.82,267.16,269.73,287.00,292.23,302.32,317.57,329.66,339.77,356.39,349.20,347.35,372.26,383.15,
537.00,126.51,107.41,97.76,99.90,111.74,143.21,174.50,148.17,129.93,120.45,108.85,106.53,117.75,134.50,121.90,140.81,123.06,143.46,158.45,202.86,212.79,183.45,173.91,170.84,162.00,169.66,176.00,175.17,177.38,212.47,254.00,333.26,299.01,280.69,263.48,265.04,268.32,286.32,291.28,301.80,315.89,328.36,338.15,354.30,347.54,346.09,371.03,380.83,
538.00,125.85,106.86,96.99,99.14,110.83,142.35,173.22,146.98,129.40,119.92,107.59,105.71,116.96,133.65,121.14,140.00,122.22,142.53,157.45,201.53,211.77,182.49,172.57,169.65,160.60,168.11,174.93,174.28,175.88,211.28,252.78,331.11,297.07,278.97,262.08,263.55,265.88,283.28,288.34,300.35,313.47,326.37,336.49,352.47,344.49,343.50,369.37,378.00,
539.00,125.17,106.03,96.36,98.33,110.17,141.44,172.31,146.36,128.86,119.57,106.92,105.22,116.32,132.58,120.48,139.15,121.52,141.58,156.39,199.74,210.39,181.28,171.39,168.20,159.43,167.15,173.74,172.89,174.80,209.60,251.11,329.76,295.31,276.45,260.31,261.80,264.88,281.98,286.70,299.16,311.19,323.55,334.83,350.06,342.70,340.53,367.08,375.53,
540.00,124.42,105.61,95.79,97.54,109.74,140.39,171.24,146.00,127.89,119.09,106.46,104.52,115.77,131.89,119.72,138.47,121.15,141.00,155.55,198.51,209.25,179.87,170.35,167.26,158.68,166.81,173.21,171.95,173.50,208.31,249.79,328.72,294.09,274.45,259.92,260.18,263.80,280.08,286.44,297.48,309.06,321.31,333.91,348.25,341.00,338.62,365.65,373.68,
541.00,124.28,105.28,95.72,97.12,109.51,140.07,170.68,145.65,127.77,118.25,106.10,104.18,114.88,131.42,119.07,137.94,120.63,140.56,155.38,197.86,208.60,179.23,170.27,167.40,158.13,166.49,173.06,171.59,172.90,207.85,249.14,327.57,293.76,273.11,258.82,259.15,262.93,278.83,285.58,297.21,307.72,320.03,333.17,347.60,339.57,336.94,365.16,373.05,
542.00,124.40,105.19,95.58,97.17,109.25,140.05,170.36,145.70,127.59,118.59,105.78,104.24,114.78,131.40,118.97,137.57,120.24,140.11,155.24,198.78,208.21,179.53,170.14,167.50,158.31,166.17,172.88,171.55,172.48,208.12,249.35,327.47,292.99,273.56,258.47,260.05,263.46,278.68,286.22,296.49,307.34,320.64,333.66,348.31,339.13,336.69,364.27,373.40,
543.00,124.47,105.46,95.85,97.56,109.47,140.37,171.13,145.96,127.56,118.72,106.14,104.65,114.90,131.38,119.41,137.69,120.41,140.34,155.63,199.03,208.53,180.14,170.69,167.95,159.22,166.44,173.11,171.41,172.89,208.42,249.28,327.82,293.78,274.34,259.29,260.77,264.25,279.12,286.91,296.13,307.66,321.18,333.98,348.19,339.79,337.05,364.11,373.51,
544.00,124.51,105.71,95.86,97.74,109.73,140.96,170.93,146.07,127.00,118.79,106.29,104.59,115.02,131.59,119.52,137.82,120.88,140.65,155.86,199.49,208.82,180.25,171.01,168.58,159.66,166.92,173.44,171.67,172.41,208.94,249.80,328.73,294.80,274.98,258.80,260.37,264.75,279.11,286.86,296.20,308.09,321.71,334.25,347.38,340.86,337.48,364.39,374.38,
545.00,124.46,105.94,96.04,97.99,109.76,141.04,171.14,145.99,126.85,118.69,106.60,104.88,115.08,131.83,119.61,137.80,121.07,140.85,156.15,199.72,209.37,180.83,171.64,168.99,159.59,166.98,173.54,172.33,172.83,209.54,250.25,328.94,295.84,275.49,258.88,259.93,265.22,278.96,286.63,296.95,308.86,322.60,334.12,347.59,341.02,338.37,363.75,374.84,
546.00,124.57,105.98,96.04,97.99,109.74,140.84,170.98,145.86,126.91,118.39,106.80,105.11,115.30,131.88,120.10,137.95,121.20,140.66,156.10,200.32,209.54,181.22,171.77,169.03,159.73,166.98,173.40,172.71,173.12,209.72,250.53,329.60,295.79,275.88,259.15,259.79,265.13,279.53,286.00,296.86,309.97,323.82,334.66,348.09,341.37,339.27,363.55,374.72,
547.00,124.33,105.71,96.10,97.89,109.90,140.93,171.49,145.87,126.99,118.68,106.95,105.33,115.68,131.99,120.51,138.26,121.30,140.93,156.35,200.18,209.75,181.22,171.57,168.58,159.93,167.25,173.73,172.57,173.49,209.50,251.00,329.51,296.57,275.61,258.98,259.32,265.63,279.11,284.76,296.74,310.38,323.02,334.99,348.64,341.48,339.32,363.77,374.75,
548.00,124.16,105.64,95.91,97.97,109.93,140.67,171.36,146.27,126.94,118.84,107.20,105.18,115.92,132.11,120.38,138.27,121.41,141.05,156.23,200.16,209.64,180.84,171.43,168.39,159.69,167.77,173.64,172.74,173.18,209.23,251.14,328.14,295.22,275.35,259.63,259.16,264.74,279.44,282.88,296.64,310.83,322.67,334.54,348.01,341.39,339.20,363.73,375.20,
549.00,123.86,105.68,96.14,97.95,109.91,140.22,171.76,146.07,127.40,118.62,107.39,105.33,116.05,132.35,120.27,138.37,121.31,141.26,156.23,200.29,210.11,180.90,171.62,168.56,160.00,167.67,173.46,172.79,173.96,209.47,251.18,326.70,295.32,275.93,259.53,259.27,264.55,279.77,283.83,296.55,310.93,322.91,333.94,348.32,341.30,340.13,363.92,375.68,
550.00,124.06,105.47,96.22,98.11,110.06,140.22,171.83,146.05,127.97,118.63,107.19,105.15,116.05,132.29,120.51,138.64,121.29,141.10,156.25,200.42,209.84,180.96,171.45,168.42,160.08,167.25,173.25,172.63,174.38,209.47,251.17,326.47,294.68,275.82,259.64,258.40,263.75,280.42,283.87,296.36,310.71,322.44,334.59,349.77,340.13,339.62,363.61,375.43,
551.00,123.92,105.39,96.12,97.97,110.01,140.31,171.84,145.79,127.88,119.17,107.08,105.28,116.20,132.14,120.38,138.67,121.08,141.20,156.36,200.03,209.94,181.20,171.12,168.00,160.16,167.02,173.46,172.29,174.70,209.24,250.98,325.03,295.28,275.78,258.92,258.57,264.04,281.05,284.57,296.00,309.68,321.89,333.98,349.06,340.43,338.86,363.40,375.45,
552.00,124.00,105.48,95.96,97.90,110.13,140.42,171.95,146.37,127.73,119.37,107.07,105.14,116.44,132.13,120.15,138.70,121.13,141.26,156.37,199.65,209.92,181.17,171.33,168.25,160.28,167.06,173.59,172.32,174.49,208.94,251.01,325.44,294.72,275.38,259.13,260.05,263.70,280.77,284.64,295.78,309.67,321.37,333.98,348.31,341.06,338.26,363.63,376.30,
553.00,123.75,105.27,95.75,97.61,109.88,140.45,171.46,146.25,127.56,119.01,107.09,104.89,116.22,132.25,119.90,138.47,121.13,141.39,156.28,199.54,209.36,181.10,171.29,168.00,160.55,166.81,173.24,171.80,175.09,209.01,250.88,325.32,294.36,274.91,259.01,259.01,264.42,281.17,285.22,295.55,309.08,321.43,333.45,347.66,341.06,338.18,362.70,376.24,
554.00,123.75,105.13,95.28,97.13,109.57,140.15,170.67,145.75,127.59,118.75,106.92,104.57,115.74,131.93,119.65,138.26,121.02,140.84,156.22,199.43,208.91,181.17,170.99,167.54,160.31,166.37,172.84,171.71,174.42,208.31,250.26,324.71,292.57,273.59,258.08,257.60,264.62,279.97,285.49,295.58,307.67,321.07,333.10,347.15,340.19,337.24,361.50,374.49,
555.00,123.10,104.72,94.71,96.45,108.78,139.75,169.97,145.35,127.17,118.54,106.50,104.36,115.38,131.46,119.24,137.66,120.54,140.30,155.55,198.43,207.91,180.27,170.02,166.92,159.70,165.70,172.38,170.91,173.23,207.70,248.76,322.58,291.48,272.76,256.87,257.88,263.76,278.96,283.54,293.93,306.48,319.76,331.12,344.72,339.14,335.34,360.25,373.59,
556.00,122.24,104.00,94.05,95.98,108.25,138.91,168.95,144.78,126.25,117.91,106.04,103.63,114.67,130.94,118.60,136.61,120.03,139.51,154.41,196.97,206.51,179.20,169.21,165.92,158.96,164.77,171.34,169.98,171.76,206.66,246.98,321.18,289.04,271.04,255.04,256.09,262.01,276.07,281.36,291.95,304.08,316.73,329.55,342.42,337.32,332.86,357.79,370.54,
557.00,120.98,103.26,93.52,95.32,107.36,137.91,167.60,143.28,125.13,116.83,105.30,102.83,113.49,130.21,117.77,135.53,119.32,138.67,153.18,195.90,204.98,177.99,168.00,165.09,157.70,163.55,170.17,168.89,170.81,205.12,245.02,318.48,287.39,269.47,254.83,254.34,259.35,274.53,278.77,289.85,301.46,315.09,326.61,340.17,334.06,331.47,356.00,366.73,
558.00,120.55,102.68,93.05,94.74,106.78,137.23,166.76,141.93,124.60,115.95,103.85,102.30,112.76,129.30,117.24,134.78,118.52,137.76,152.13,195.08,203.90,176.85,166.78,164.12,156.03,162.48,169.34,168.53,169.51,203.92,243.72,316.12,286.00,267.09,252.61,253.16,257.22,271.76,277.78,287.20,299.79,313.58,325.37,339.54,330.94,329.91,354.11,363.88,
559.00,120.37,102.16,92.79,94.48,106.34,136.86,166.59,141.39,123.61,115.76,103.25,101.99,112.47,128.92,116.79,134.14,117.75,137.20,151.46,193.80,202.94,176.19,165.66,163.23,155.38,161.76,168.75,167.72,169.02,203.12,242.74,314.56,284.67,265.87,252.07,252.72,255.53,270.55,275.57,286.24,299.35,311.45,323.86,337.87,328.89,328.21,353.39,363.22,
560.00,119.85,102.02,92.37,94.50,106.34,136.16,166.16,141.07,123.19,115.40,102.94,101.64,112.11,128.43,116.27,133.72,117.27,137.03,151.06,193.52,202.81,175.77,165.34,162.99,154.56,161.79,168.13,167.19,168.28,202.34,242.33,313.72,283.95,264.33,250.70,252.15,254.15,269.92,274.92,285.49,298.47,310.38,322.72,336.83,328.62,327.73,352.62,361.62,
561.00,119.68,101.88,92.39,94.46,106.32,135.86,166.18,140.88,122.94,114.97,102.87,101.25,111.99,128.23,116.02,133.72,117.28,137.08,151.08,193.48,202.74,175.31,165.30,163.04,154.27,161.85,167.89,167.27,168.24,202.41,242.83,313.08,283.88,264.32,250.94,252.27,254.37,270.02,274.63,285.05,299.29,310.78,322.49,337.06,327.77,328.17,351.74,362.31,
562.00,119.85,101.95,92.19,94.31,106.11,135.69,165.83,140.53,123.12,114.73,102.54,101.19,111.69,128.13,116.01,133.57,117.17,137.09,151.15,193.30,202.90,175.44,164.96,162.63,154.42,161.45,167.66,167.17,168.24,202.72,243.25,312.98,283.26,264.65,250.35,251.89,255.15,270.18,274.68,284.93,299.50,310.01,323.09,337.22,327.32,328.00,350.26,362.39,
563.00,119.50,101.70,91.85,94.02,105.62,135.28,164.89,140.44,122.96,114.63,102.64,101.11,111.50,127.68,115.87,133.28,116.93,136.76,151.09,192.41,202.92,175.21,164.46,162.15,154.65,160.89,167.52,166.40,167.85,202.32,242.59,312.30,283.05,264.71,249.50,250.56,255.07,270.08,274.32,284.85,299.42,307.92,321.88,336.24,326.84,326.01,349.25,362.59,
564.00,119.26,101.36,91.71,93.84,105.41,134.86,164.18,140.50,122.63,114.24,102.50,100.75,111.35,127.31,115.78,132.97,116.76,136.68,150.86,191.90,202.76,174.78,164.46,161.61,154.00,160.92,167.40,165.82,167.47,201.71,241.99,312.02,282.86,264.62,248.84,250.25,255.46,269.27,273.28,284.76,298.85,307.76,321.46,335.51,327.41,325.23,348.65,362.10,
565.00,119.15,101.24,91.60,93.29,104.96,134.41,163.32,139.97,122.27,113.71,102.65,100.36,111.14,127.02,115.22,132.80,116.61,136.21,150.45,191.26,202.31,174.19,164.45,161.37,154.28,160.22,167.11,165.52,167.62,200.89,241.91,311.23,281.36,264.71,248.11,249.03,255.52,267.40,272.35,283.84,297.79,307.51,320.60,333.91,326.09,325.54,348.02,361.79,
566.00,118.91,100.72,91.44,92.72,104.27,133.91,162.44,138.92,121.99,113.07,101.84,99.93,110.52,126.17,114.90,132.33,115.79,135.60,149.62,190.57,200.97,173.14,163.69,160.66,152.87,158.91,166.44,164.74,166.93,199.88,240.01,310.61,279.25,263.29,247.89,248.02,253.51,266.30,270.59,283.22,295.85,306.30,318.14,332.45,323.28,323.66,345.92,358.52,
567.00,118.36,100.21,91.02,92.31,103.47,133.40,161.80,137.95,121.29,112.86,101.45,99.41,110.04,125.29,114.32,131.61,114.97,134.51,148.71,189.64,199.61,172.33,163.12,159.61,152.01,158.03,165.64,163.49,166.00,198.82,238.09,309.04,277.71,260.94,245.59,245.80,250.98,264.32,268.09,281.64,293.41,305.00,315.19,330.37,322.08,321.39,345.11,356.21,
