Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
769.00,641.06,644.74,635.77,644.74,647.52,647.08,643.71,674.12,724.21,691.01,652.53,675.00,677.34,520.16,421.61,562.19,728.62,663.40,542.04,345.26,655.90,668.68,630.93,691.74,633.27,646.64,668.39,320.38,411.90,663.38,653.84,672.35,718.91,702.92,785.45,819.40,395.45,401.90,407.20,295.38,350.91,340.63,449.28,
770.00,664.23,662.20,660.45,658.74,667.69,669.09,661.84,696.35,753.23,711.87,673.90,694.00,703.91,538.06,432.91,576.71,746.38,688.03,562.82,356.31,671.16,688.11,651.54,717.68,654.32,669.13,691.14,336.95,430.72,694.28,677.76,693.60,744.63,728.07,813.96,851.49,409.35,420.06,420.73,305.88,362.55,353.17,463.28,
771.00,683.79,678.22,682.51,677.30,685.08,689.12,675.46,721.04,777.96,730.54,697.51,710.63,726.13,553.60,443.08,589.81,766.87,704.99,578.23,365.59,687.16,705.91,668.42,733.66,673.13,690.96,710.38,351.42,441.61,711.91,696.41,709.04,767.24,750.20,833.53,873.11,426.17,428.19,431.87,315.13,373.72,361.47,473.34,
772.00,694.21,693.28,691.07,690.83,700.85,703.88,694.56,734.16,799.39,750.70,713.20,730.79,743.01,559.10,456.25,604.99,789.61,720.30,581.46,371.80,708.30,723.22,680.24,750.82,677.67,702.25,720.54,357.01,448.79,729.62,715.99,722.63,780.64,761.07,845.86,892.69,434.58,441.57,437.72,323.95,381.77,367.93,483.57,
773.00,703.99,704.37,698.37,705.04,708.21,715.23,707.51,746.50,813.00,762.39,721.56,738.08,757.79,569.65,459.22,612.57,802.09,726.86,595.73,377.82,720.86,726.81,689.22,760.61,692.36,713.14,728.63,367.83,454.35,742.32,727.55,731.41,796.10,773.99,862.22,909.36,442.75,449.39,443.06,330.82,387.79,372.74,490.19,
774.00,711.14,714.93,710.08,708.87,715.54,719.64,710.99,751.92,820.90,776.63,727.36,743.58,761.32,581.22,467.52,619.42,805.44,737.52,605.79,382.39,729.94,732.82,696.74,767.09,699.47,724.33,739.94,375.35,463.74,750.40,739.50,738.13,806.35,785.88,876.08,919.59,450.84,451.91,443.57,333.94,391.36,378.93,493.84,
775.00,716.62,720.89,714.48,712.35,715.34,724.09,718.54,760.82,820.40,787.08,736.26,749.72,765.09,579.32,471.27,623.30,816.34,750.78,606.44,384.53,740.75,740.32,702.10,770.22,696.76,726.65,745.66,371.12,462.73,753.77,743.74,739.89,811.64,786.66,879.55,923.75,454.83,458.88,442.23,336.53,395.29,382.14,499.33,
776.00,720.86,726.27,716.50,726.27,721.90,731.51,727.31,762.57,818.60,787.60,738.12,754.30,764.88,584.48,476.94,629.70,820.81,751.99,609.35,386.36,750.91,748.86,704.84,774.61,700.64,730.60,751.11,367.45,458.90,750.94,744.53,745.61,816.48,791.84,881.11,928.22,459.85,456.53,449.13,338.58,396.23,384.17,502.83,
777.00,723.77,725.65,717.28,725.60,728.89,729.18,721.89,755.69,813.74,793.29,741.35,756.49,764.80,590.28,474.65,635.92,816.98,754.09,621.07,388.18,749.10,754.32,708.40,775.38,710.28,735.43,754.37,370.02,464.59,754.61,745.96,747.56,817.73,796.25,895.10,927.53,459.47,457.26,453.50,335.55,397.51,386.17,503.66,
778.00,727.48,722.62,720.97,721.00,731.85,730.76,720.97,761.19,809.65,793.90,746.52,753.06,761.77,586.06,475.58,625.75,812.95,761.77,621.45,387.86,746.00,756.34,710.07,774.84,706.27,736.71,755.29,370.55,466.87,758.50,744.91,749.80,813.45,798.75,893.49,928.30,463.05,457.08,457.08,334.74,397.44,386.77,502.78,
779.00,725.71,722.91,720.23,726.69,739.12,733.94,720.42,763.94,807.27,786.76,744.63,751.09,758.27,580.48,479.88,626.69,814.64,760.65,617.24,387.69,748.19,760.24,710.25,778.18,706.48,741.23,754.19,367.93,459.17,749.02,746.30,755.67,812.94,802.10,890.24,929.38,464.95,455.17,461.74,335.77,399.04,383.31,504.10,
780.00,721.86,720.75,717.35,727.33,745.80,732.80,714.47,761.58,810.09,783.80,743.98,757.22,759.18,585.93,476.97,628.20,812.54,753.96,617.98,387.20,749.45,761.68,705.45,780.30,708.47,736.35,748.59,368.48,461.37,750.55,747.29,760.38,811.05,800.16,893.77,931.43,463.53,457.87,463.58,334.21,399.56,382.32,503.79,
781.00,720.12,716.57,717.42,720.54,740.14,728.54,715.46,762.54,807.09,784.21,744.38,753.28,754.81,579.07,473.20,620.29,808.89,755.23,617.79,387.43,744.59,757.04,707.61,780.60,704.28,736.11,746.19,372.82,465.83,754.39,749.88,761.07,810.36,798.19,888.77,931.24,464.09,458.05,459.85,332.79,398.75,381.82,504.11,
782.00,719.29,719.29,720.76,722.83,733.88,727.15,714.98,762.11,808.12,778.64,744.50,752.83,751.06,575.71,475.96,615.58,810.49,757.45,614.34,386.54,739.32,754.73,708.25,783.43,709.07,735.53,745.33,374.67,462.67,750.41,753.61,760.04,816.74,795.18,885.07,932.67,465.09,454.29,459.60,334.97,398.65,382.05,503.17,
783.00,716.90,719.17,718.00,724.72,735.69,724.05,722.14,761.81,810.12,777.70,748.18,755.41,748.18,572.27,477.53,621.00,815.78,757.28,606.63,385.64,740.26,752.75,707.85,785.55,704.02,730.49,740.65,371.05,458.67,746.74,756.54,757.63,815.39,786.76,878.80,932.03,462.42,455.63,460.86,335.67,399.08,382.03,504.94,
784.00,718.71,718.84,716.68,725.44,730.65,724.05,724.55,755.15,812.39,778.12,741.06,753.62,753.11,574.01,469.16,619.58,819.25,756.29,616.02,386.60,734.46,745.12,709.83,785.10,708.81,731.41,740.17,373.70,463.32,747.40,756.67,752.23,811.89,785.36,881.07,928.29,455.96,455.19,460.65,337.04,397.46,383.45,504.80,
785.00,716.63,719.95,723.12,722.11,732.34,720.96,727.59,753.22,813.72,781.32,742.57,752.51,752.49,574.50,471.95,618.58,812.99,761.57,616.11,384.70,724.27,743.86,707.72,788.79,713.48,735.09,743.72,375.03,466.34,751.64,756.39,749.48,811.98,783.62,879.81,924.75,452.51,453.36,460.43,336.83,395.19,386.38,500.61,
786.00,716.66,720.90,725.96,723.39,728.29,723.55,730.70,760.44,813.60,777.05,742.66,753.79,758.53,569.39,470.88,614.74,813.18,762.17,607.35,384.68,719.73,740.25,703.37,784.77,707.19,731.36,743.08,371.20,462.24,749.80,751.71,748.39,810.35,785.27,875.47,930.21,449.37,456.92,460.50,337.46,394.08,384.11,498.57,
787.00,717.10,716.62,719.93,726.02,730.71,723.93,729.54,759.64,819.49,777.43,739.15,755.12,760.07,572.61,470.70,620.28,812.01,748.59,606.45,385.02,723.67,745.76,703.96,778.86,703.01,727.45,742.20,366.88,458.70,743.85,748.33,744.33,807.09,784.04,872.81,928.27,447.21,453.35,461.79,335.24,390.95,381.36,498.61,
788.00,712.88,714.27,720.21,716.48,731.30,722.38,724.75,752.46,815.58,777.97,733.47,755.21,757.62,578.33,471.08,623.23,802.73,747.51,605.06,382.20,717.87,745.14,698.63,771.87,703.59,722.38,743.34,368.41,461.21,751.03,744.73,745.14,807.27,784.48,875.14,925.37,445.58,453.31,456.87,332.41,388.44,381.15,494.97,
789.00,715.55,708.42,722.83,711.94,723.65,721.55,720.27,760.95,811.47,770.56,735.81,747.90,755.03,573.68,467.17,611.21,797.21,747.52,595.60,381.27,718.92,739.49,694.90,770.71,698.58,717.87,740.77,367.34,459.67,750.07,740.24,747.74,810.04,785.20,870.24,920.83,448.26,453.36,452.61,328.37,386.56,376.80,489.84,
790.00,712.86,707.51,717.23,712.01,720.50,723.05,715.89,756.20,808.64,767.97,727.18,744.18,748.43,568.63,470.30,615.73,799.66,742.36,596.19,380.03,726.09,737.74,694.04,765.06,694.89,714.43,736.65,360.80,453.67,739.93,733.49,741.87,804.27,777.93,869.46,915.23,446.38,448.45,454.15,327.10,385.47,373.67,490.84,
791.00,711.50,704.06,710.18,705.19,718.10,718.46,710.93,748.33,800.17,767.27,726.67,745.23,747.59,573.17,465.38,619.15,796.01,735.99,595.70,375.62,728.08,734.11,687.18,763.60,693.39,711.11,727.99,355.79,455.10,739.37,727.60,739.76,800.83,774.14,868.20,906.82,446.26,448.80,449.84,324.81,383.57,372.56,489.40,
792.00,709.30,703.13,707.79,702.18,708.91,717.67,708.35,742.36,792.59,764.19,721.93,736.75,742.53,570.45,456.74,607.66,788.21,741.80,602.84,375.32,723.84,724.12,685.28,760.49,692.41,712.45,724.96,357.80,458.65,738.26,724.52,737.98,798.32,775.98,864.21,906.58,445.35,449.45,446.02,323.23,383.33,372.78,487.66,
793.00,706.26,708.75,701.27,698.81,697.54,713.71,702.61,743.56,789.60,762.28,719.99,728.75,738.58,563.26,455.11,601.88,789.61,743.64,604.27,370.54,719.94,724.94,687.64,757.27,686.35,712.54,718.74,358.09,450.12,732.42,723.70,736.11,792.02,765.98,866.62,902.74,445.12,447.65,440.19,323.80,382.99,371.05,486.96,
794.00,700.31,705.95,690.00,702.81,699.69,710.63,709.38,737.21,788.51,762.88,724.09,734.09,737.52,562.06,453.22,605.54,789.14,740.67,600.54,370.96,717.52,725.01,683.41,756.61,679.04,717.20,718.47,355.63,444.15,730.65,720.01,734.71,786.32,763.18,857.95,905.50,441.65,444.14,444.77,324.54,383.72,369.83,488.81,
795.00,699.56,704.59,681.27,700.82,699.49,706.46,705.92,731.01,788.24,760.56,714.69,731.05,741.08,563.61,447.32,605.20,785.18,741.62,607.72,372.15,716.46,722.85,689.50,756.14,680.69,721.53,717.21,363.54,443.51,734.72,727.78,738.56,788.24,767.47,859.89,906.51,436.68,440.96,441.03,324.36,382.49,369.38,486.46,
796.00,700.29,705.58,683.49,696.84,699.25,705.36,700.99,731.02,790.51,761.74,716.05,725.51,738.83,563.02,446.01,603.65,783.13,747.35,603.53,371.89,710.07,719.06,694.31,756.90,680.17,720.10,722.51,364.88,443.00,738.61,726.87,736.43,789.81,766.24,857.94,907.18,434.84,438.51,436.67,324.39,384.92,372.26,483.42,
797.00,699.38,703.15,686.62,700.47,701.65,704.42,710.68,738.84,788.33,756.83,719.72,723.58,742.42,559.52,447.41,606.47,789.51,740.30,590.04,371.77,709.55,714.64,693.02,757.82,675.32,720.99,730.84,361.18,441.23,730.22,722.50,731.21,788.47,769.22,848.28,904.13,438.46,435.01,436.06,323.54,383.95,369.30,482.20,
798.00,699.04,698.03,685.02,703.89,706.23,703.13,706.94,729.68,793.77,761.08,718.19,731.97,740.67,564.77,451.13,614.79,791.71,730.18,585.95,374.70,720.25,718.45,693.42,760.58,677.36,713.58,729.16,359.50,442.47,731.97,727.13,728.40,793.53,765.94,847.91,903.81,432.76,434.81,437.35,323.94,382.96,369.29,483.15,
799.00,698.08,695.09,692.81,696.65,707.62,699.65,700.93,731.41,789.39,759.04,719.16,729.13,737.25,567.04,450.24,610.06,786.53,728.70,584.41,372.72,717.16,714.47,691.25,755.91,679.00,703.64,733.83,362.22,450.38,735.82,727.14,725.71,791.80,767.59,847.35,901.34,435.71,436.42,431.29,321.45,380.70,371.30,480.58,
800.00,699.81,695.20,699.00,698.12,702.32,703.68,699.41,742.29,786.40,757.27,724.27,730.30,734.98,559.91,451.50,601.57,786.54,720.69,581.04,372.94,714.32,713.57,689.45,755.64,679.22,700.22,736.87,362.95,451.77,728.00,718.18,721.70,789.86,773.66,846.16,898.06,439.85,434.97,433.41,320.25,379.47,369.33,480.25,
801.00,698.19,698.39,695.70,697.10,702.27,701.27,702.97,742.24,787.20,760.95,723.66,736.29,729.41,558.48,460.03,608.40,793.56,716.59,584.23,369.89,715.29,723.75,685.36,752.68,671.34,695.61,731.80,360.88,447.49,722.75,720.37,713.90,781.42,765.61,850.74,892.60,438.15,436.96,434.47,320.84,377.61,366.71,483.02,
802.00,697.53,696.02,690.18,696.23,702.30,705.98,695.80,741.91,784.98,763.11,718.75,734.56,732.38,560.54,454.72,606.65,791.90,714.20,586.93,366.71,717.02,725.46,684.98,750.34,678.71,697.10,726.32,364.46,451.02,727.84,720.49,718.31,783.89,762.03,860.72,892.54,441.28,437.39,435.88,322.73,380.82,366.62,484.01,
803.00,697.30,697.83,692.08,696.52,700.63,709.51,695.99,747.07,784.62,763.52,716.07,724.14,731.42,557.31,452.84,600.60,788.00,717.09,593.80,366.18,709.22,727.51,693.39,749.67,681.65,703.04,731.23,364.94,449.61,722.83,717.86,721.29,786.94,769.22,862.58,891.21,444.73,438.41,434.02,321.98,382.88,367.43,482.96,
804.00,696.97,699.12,690.82,696.51,696.90,709.12,700.29,747.04,784.96,767.89,715.13,722.13,730.04,554.38,459.32,603.08,792.80,720.43,587.60,362.65,705.66,728.28,696.44,747.04,679.58,702.52,730.89,356.17,444.62,721.74,719.12,725.20,784.57,763.12,859.63,893.87,444.62,441.09,434.94,324.94,383.57,366.13,483.80,
805.00,695.61,694.59,685.40,704.80,701.89,710.93,705.97,746.65,789.23,766.33,711.93,723.91,738.34,561.34,457.08,608.86,797.68,718.21,585.53,364.27,713.41,729.44,696.07,743.14,683.09,709.48,728.85,356.49,442.07,720.12,721.14,732.21,787.04,762.25,853.36,896.24,449.06,437.25,434.48,325.84,386.31,364.91,484.47,
806.00,691.32,695.28,686.76,701.94,703.97,708.27,699.58,738.56,791.60,768.07,706.52,720.48,732.94,565.23,451.96,609.84,790.90,724.25,589.73,368.06,712.30,722.94,693.61,747.61,692.99,712.40,728.73,356.95,444.67,723.29,725.39,740.06,795.46,764.91,852.98,893.99,444.84,436.94,433.16,323.73,387.48,367.29,483.30,
807.00,689.21,693.67,696.17,696.32,697.97,707.91,700.47,740.66,788.12,764.80,715.02,719.49,731.55,561.68,449.38,605.20,789.44,731.40,590.29,370.29,704.76,716.99,683.09,747.43,687.23,708.40,728.58,353.29,446.41,726.93,724.46,740.98,785.30,761.51,846.99,893.15,441.59,439.30,434.33,321.80,384.31,367.05,480.84,
808.00,688.31,693.63,696.97,703.76,698.77,710.55,703.94,738.83,789.67,760.28,713.75,725.35,729.02,558.86,452.50,604.88,792.33,726.04,588.10,371.90,709.54,714.72,678.32,744.97,683.50,705.27,729.38,351.47,444.20,719.39,723.02,737.18,779.86,765.92,839.36,892.03,438.56,435.22,440.68,321.19,380.82,364.99,480.51,
809.00,684.55,690.85,693.34,700.55,705.96,704.55,693.09,721.10,792.40,759.77,715.22,733.53,729.17,557.67,444.84,608.71,788.76,722.86,590.65,372.90,709.71,716.38,673.08,744.20,681.52,699.40,719.76,357.07,444.91,720.38,722.68,730.25,778.52,760.93,843.87,888.60,437.27,435.58,440.48,319.70,379.52,363.90,478.75,
810.00,683.42,687.14,691.74,691.01,700.07,699.47,684.61,715.95,782.08,752.66,712.84,717.60,720.72,550.61,443.78,596.07,780.59,725.77,597.26,369.88,696.35,710.16,670.05,741.67,676.59,690.11,718.94,353.15,447.79,725.92,717.90,719.98,771.23,759.78,840.62,880.73,436.95,438.58,441.11,316.57,375.12,362.04,474.72,
811.00,679.50,686.29,691.01,688.97,686.29,698.35,677.21,717.98,775.54,744.62,709.30,714.35,718.38,544.12,448.17,590.56,777.44,717.12,593.24,365.98,690.31,710.42,671.15,737.62,668.22,686.12,714.27,352.83,440.83,716.08,709.94,707.57,760.49,760.79,834.99,876.54,436.41,431.22,440.04,313.50,369.57,359.20,468.95,
812.00,674.18,686.00,678.21,685.73,683.31,685.73,669.35,707.22,766.85,737.84,699.16,714.74,713.93,537.73,448.02,586.08,773.83,709.10,580.44,360.24,686.80,706.15,667.74,730.32,654.84,674.18,702.12,343.00,432.44,708.29,699.43,692.18,756.91,746.17,827.82,867.84,434.05,430.29,439.96,310.28,367.98,355.19,466.07,
813.00,669.19,677.47,664.22,679.54,674.78,675.82,661.12,701.90,752.52,723.64,682.34,698.91,708.84,533.70,434.54,576.04,758.83,693.83,576.86,354.96,676.75,696.52,664.02,721.88,646.73,667.12,690.30,340.86,434.01,705.01,688.86,684.20,745.59,738.03,821.66,856.86,434.64,423.36,430.09,305.40,363.57,348.83,462.23,
814.00,663.74,670.36,658.09,671.59,658.58,663.98,653.06,702.88,741.90,714.54,672.82,685.09,693.31,530.96,431.57,566.18,744.85,681.53,567.41,347.86,659.69,688.03,656.74,708.03,646.92,663.24,680.30,340.88,422.12,690.49,675.76,673.19,740.43,726.44,809.52,843.14,424.82,410.59,419.42,297.89,359.29,346.34,453.09,
815.00,654.39,663.87,650.29,663.02,654.43,657.54,658.02,695.56,729.04,705.02,668.86,679.24,682.90,515.44,425.86,562.04,740.36,674.71,543.95,340.69,651.21,679.26,645.74,695.99,629.47,656.21,664.35,331.26,413.62,676.50,663.39,664.81,727.68,712.75,793.31,832.22,418.17,407.72,412.74,294.87,352.99,339.40,447.48,
816.00,650.50,650.83,639.54,659.86,658.49,652.77,655.18,682.45,722.57,693.79,659.86,668.88,679.85,511.52,419.46,555.61,728.38,659.86,538.36,338.36,649.70,670.82,637.36,689.11,624.70,653.48,654.61,328.91,410.34,663.40,655.98,663.07,722.10,703.15,785.61,816.66,407.69,397.06,413.65,292.03,348.36,334.98,444.07,
817.00,643.35,641.73,639.42,645.44,652.38,644.97,649.37,673.69,719.31,691.29,654.93,659.56,671.14,514.59,412.92,553.26,717.23,660.49,537.28,334.78,636.63,665.12,626.68,683.42,627.37,653.54,652.85,334.18,404.58,659.10,655.86,662.34,716.30,697.31,782.54,810.10,398.10,395.55,405.28,290.04,344.70,334.41,438.54,
818.00,645.24,636.74,647.96,635.79,646.31,650.56,649.72,673.44,717.44,688.78,657.98,652.09,673.55,503.32,407.74,543.42,716.03,667.32,529.26,335.68,635.21,660.58,617.88,684.88,627.68,652.09,653.12,332.13,404.45,658.82,651.74,662.00,712.74,687.71,771.97,807.71,392.39,398.44,403.49,290.24,341.11,335.50,435.12,
819.00,641.33,633.62,642.77,642.77,645.66,652.89,649.52,673.61,723.65,688.48,654.30,655.75,672.61,502.15,415.03,547.42,718.34,661.07,534.43,339.14,644.68,659.13,621.57,690.42,623.51,648.06,660.08,325.47,400.58,650.95,654.31,657.68,712.58,687.55,769.87,805.50,393.84,394.34,405.40,291.39,339.53,333.18,435.25,
820.00,639.62,634.83,641.32,638.31,644.41,647.19,638.15,668.60,723.30,692.32,653.69,660.64,673.78,514.45,410.21,551.38,715.96,662.73,536.01,340.47,645.26,656.39,619.30,691.86,625.17,643.64,659.17,328.23,409.60,659.40,660.87,660.64,713.65,682.43,779.32,804.90,392.13,397.00,400.71,292.20,341.34,331.26,435.20,
821.00,642.36,639.14,644.82,637.92,643.59,647.53,641.59,681.58,723.67,694.98,653.97,653.97,669.83,514.58,408.06,543.26,719.22,667.83,541.78,343.94,647.27,655.97,625.28,687.11,626.77,647.53,666.09,330.44,417.42,665.83,664.10,667.06,718.71,686.80,783.24,804.26,394.97,401.62,397.42,292.64,342.85,332.07,432.94,
822.00,642.15,649.80,645.46,646.60,640.77,649.24,641.22,685.25,725.61,695.19,656.20,660.77,670.39,513.28,419.63,546.43,727.32,670.50,540.95,344.35,654.04,654.38,633.68,692.80,625.79,645.57,666.04,329.54,414.83,658.72,665.82,670.50,720.81,689.82,787.59,808.85,396.99,404.43,398.37,293.17,345.59,333.10,432.44,
823.00,642.91,653.28,645.42,654.28,649.33,642.91,644.38,687.22,725.65,704.94,665.14,672.45,680.31,525.23,422.40,554.33,731.08,671.97,543.51,346.00,658.16,658.67,633.05,693.12,626.14,648.82,664.62,326.33,417.45,660.59,666.02,672.93,722.70,691.09,790.08,812.75,402.20,408.08,404.16,292.79,349.71,333.96,436.94,
824.00,647.26,659.56,649.78,653.94,654.16,645.18,648.72,686.90,721.73,704.61,658.50,672.48,685.01,531.91,423.03,555.90,727.13,676.68,555.49,347.43,661.86,659.56,638.72,700.66,631.42,654.78,665.80,333.56,425.11,666.02,666.24,680.62,724.46,703.80,797.25,816.41,402.77,411.35,406.13,292.44,352.69,337.59,440.88,
825.00,654.67,657.36,653.04,652.54,655.17,646.28,653.73,690.91,725.96,705.12,662.87,677.26,686.84,531.18,427.54,553.03,731.91,677.45,552.78,345.56,656.61,664.06,642.97,701.24,634.83,656.17,669.63,335.66,417.21,668.13,663.37,680.89,726.21,706.80,799.37,822.16,405.19,412.83,405.44,290.38,354.97,340.58,441.04,
826.00,655.91,659.49,653.72,659.93,660.26,646.55,662.98,684.32,721.12,700.75,666.68,679.86,688.35,528.65,433.28,556.84,732.55,675.28,546.83,342.23,656.13,664.18,637.73,699.56,629.24,660.15,669.73,331.27,407.69,666.03,658.96,680.83,719.59,708.16,787.19,827.90,413.02,411.72,406.72,290.80,351.15,338.22,442.60,
827.00,656.81,647.55,643.84,654.97,663.26,652.63,661.46,677.17,722.06,697.10,658.22,676.27,687.34,533.22,428.64,562.84,735.03,668.83,555.42,343.27,661.41,666.99,642.01,700.77,638.74,660.52,665.62,334.62,410.09,670.22,666.51,681.79,721.13,710.49,790.08,822.97,404.55,404.99,409.18,291.60,351.59,337.34,443.99,
828.00,653.84,642.18,647.84,645.12,659.49,652.92,657.70,675.00,721.76,690.87,655.20,668.92,681.01,525.50,426.55,559.46,730.13,671.72,553.53,339.96,650.69,661.77,637.10,695.95,637.89,654.76,664.71,334.74,408.75,674.22,662.56,681.23,719.48,706.96,789.68,821.36,398.81,405.25,406.03,290.79,349.88,335.12,440.85,
829.00,654.54,638.64,650.34,643.72,647.25,654.76,661.82,678.38,720.54,690.52,654.54,663.59,680.81,511.05,421.42,550.56,731.14,668.22,547.25,340.32,644.38,655.86,631.58,692.29,635.33,654.32,666.24,334.88,406.63,666.46,656.97,681.03,719.88,707.08,774.85,822.09,399.79,399.12,406.85,291.84,345.08,333.69,436.92,
830.00,648.91,638.93,642.68,645.60,644.54,656.98,658.88,671.05,724.14,691.57,651.71,671.28,676.88,512.68,422.92,558.65,735.52,667.52,547.16,341.32,650.65,654.51,633.21,690.39,631.30,643.86,663.31,327.96,406.95,662.14,662.02,677.39,724.82,700.82,774.88,820.85,396.30,396.52,406.95,294.30,345.58,333.54,438.80,
831.00,643.29,635.34,643.69,641.19,642.84,656.62,653.28,673.36,721.84,688.81,648.69,670.81,679.63,512.00,415.03,554.19,729.77,671.70,543.81,339.41,649.54,653.30,629.88,686.31,632.37,644.50,664.20,332.27,413.39,663.31,664.57,673.38,730.64,702.18,775.77,818.83,394.18,400.02,405.85,296.09,346.26,334.55,439.72,
832.00,644.70,635.18,647.64,639.56,637.21,653.01,647.14,677.61,715.89,691.24,647.59,666.60,678.33,506.98,409.20,546.93,721.99,670.07,543.54,340.27,647.41,648.86,629.36,683.93,628.36,647.37,667.81,334.63,410.02,655.94,659.10,672.01,731.24,704.65,772.18,818.22,396.79,394.17,404.37,294.93,345.62,336.35,437.47,
833.00,638.29,636.93,643.50,638.11,627.98,651.69,642.32,674.69,714.63,691.57,647.88,671.23,676.88,509.89,410.67,556.24,724.94,669.94,537.88,337.36,647.24,649.61,629.27,686.36,619.68,644.69,662.83,326.03,406.10,650.79,660.46,665.74,725.20,696.39,769.53,814.76,396.08,393.42,398.17,295.96,345.75,337.47,436.84,
834.00,640.54,636.95,638.23,644.00,634.41,652.64,636.60,674.93,714.06,688.79,646.07,672.26,682.10,514.34,407.53,554.75,724.57,668.24,534.80,334.45,651.84,656.82,625.41,685.56,620.67,646.31,661.56,324.77,407.09,658.89,661.08,668.36,727.68,697.90,776.88,813.71,398.89,390.33,402.00,297.08,348.11,337.95,438.91,
835.00,640.15,639.83,643.20,641.92,637.83,652.04,628.51,678.37,713.30,689.77,645.93,664.56,680.14,515.70,406.43,552.88,717.39,668.18,543.81,335.36,650.03,661.99,625.54,690.42,626.34,652.52,663.44,326.46,408.44,658.14,660.71,669.78,726.63,699.41,780.74,814.87,398.48,390.45,398.00,295.02,348.59,337.93,438.80,
836.00,644.35,640.22,641.98,640.22,636.69,651.40,628.01,680.27,717.03,696.74,654.68,664.35,679.17,511.50,410.51,556.06,725.36,670.18,537.51,333.53,642.83,665.62,625.82,695.58,622.96,649.46,659.66,322.08,406.74,659.73,660.82,672.61,722.26,697.17,783.09,819.68,400.60,393.43,397.56,295.66,349.72,337.13,436.79,
837.00,642.72,640.73,641.52,650.81,643.88,655.58,634.07,682.59,724.30,695.35,653.77,666.77,678.75,514.66,416.01,557.62,732.30,666.12,535.42,335.47,648.13,672.87,625.93,695.35,626.21,651.88,662.00,320.04,402.60,660.25,660.11,670.38,723.93,701.59,779.66,818.88,401.95,391.96,401.12,296.70,350.42,336.32,436.94,
838.00,641.17,644.27,639.49,649.69,646.72,653.06,631.22,676.73,726.24,696.64,650.87,668.71,675.81,512.78,416.85,556.48,727.15,666.12,543.68,338.64,648.79,674.27,623.58,699.22,633.28,649.70,660.18,326.34,404.95,660.31,665.73,671.16,726.75,703.36,783.26,819.33,397.58,392.67,397.58,295.00,352.61,337.35,439.13,
839.00,640.66,643.53,640.27,644.15,642.76,648.17,637.02,680.87,726.74,698.49,656.74,663.25,671.53,508.51,416.39,552.03,726.21,667.89,542.69,338.96,642.90,670.29,619.78,696.19,630.60,648.08,658.22,325.04,406.48,662.63,658.85,670.29,723.72,698.73,783.52,820.63,397.67,395.42,398.82,293.26,352.38,337.87,437.95,
840.00,641.91,647.69,640.12,648.67,639.60,647.61,645.82,682.59,726.46,700.25,658.33,664.65,666.69,503.55,417.58,553.64,723.61,662.70,537.47,337.90,644.95,665.71,620.34,691.46,629.56,647.85,659.58,325.92,402.39,655.23,654.18,666.50,722.91,700.25,777.97,819.35,397.59,394.06,402.31,294.10,351.54,337.90,437.47,
