Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
351.00,139.27,136.31,137.57,140.77,145.07,134.34,90.47,96.56,134.83,148.24,152.72,157.02,158.30,160.49,161.24,157.96,156.40,156.08,157.09,153.74,162.69,166.30,174.25,176.64,165.53,170.13,141.81,148.73,147.43,186.93,187.18,177.02,121.35,167.78,160.65,141.23,149.03,186.02,210.65,138.59,197.48,157.59,159.83,155.69,209.86,215.18,218.65,218.29,211.07,222.36,223.60,224.68,222.28,
352.00,144.46,141.41,142.74,146.18,150.78,139.64,93.77,100.40,139.67,153.80,158.50,162.99,164.11,166.24,167.12,163.99,162.11,161.50,162.64,159.50,168.38,172.05,180.20,182.81,171.89,176.13,147.06,154.27,152.84,193.70,193.93,183.01,125.64,173.59,166.36,146.15,154.50,192.91,218.15,143.54,204.83,163.14,165.55,161.22,217.15,222.96,226.13,225.66,218.51,229.99,231.47,232.62,229.66,
353.00,148.21,145.18,146.23,150.00,154.65,143.47,96.02,102.85,142.81,157.73,162.77,167.26,168.26,170.58,171.51,167.98,165.87,165.20,166.60,163.67,172.36,176.30,184.50,187.41,176.15,180.40,150.61,158.01,156.45,198.45,198.71,187.22,128.55,177.50,170.15,149.86,158.32,197.59,223.15,146.89,209.84,167.01,169.19,164.77,222.04,227.84,231.43,230.83,223.39,235.00,237.14,237.59,234.53,
354.00,149.58,147.16,147.62,151.71,156.39,145.28,96.94,104.12,144.00,159.55,164.72,168.56,169.81,172.39,173.35,169.68,167.13,166.64,168.09,165.08,174.03,177.73,186.44,189.22,177.80,181.77,151.80,159.49,157.92,200.26,200.72,189.02,129.78,178.82,171.74,151.24,159.68,199.53,225.27,147.80,211.69,168.09,170.39,166.02,224.17,229.57,233.07,232.36,225.00,236.80,239.12,239.40,236.09,
355.00,148.28,146.21,146.43,150.52,154.95,143.84,95.99,103.14,142.40,158.35,163.18,167.31,168.67,170.92,171.65,168.03,165.74,165.01,166.69,163.94,172.35,175.98,184.83,187.28,175.87,179.97,150.22,158.11,156.18,198.37,198.83,187.27,128.33,176.87,169.97,149.60,157.88,197.67,223.23,145.98,209.62,166.13,168.37,164.05,221.85,226.73,230.30,229.86,222.71,234.03,236.63,236.67,233.12,
356.00,146.19,144.62,144.88,148.83,153.22,142.23,94.56,101.94,140.63,156.65,161.21,165.55,166.72,168.98,169.46,165.81,163.94,162.90,164.59,161.90,170.11,173.67,182.57,185.04,173.37,177.62,148.40,155.87,153.87,195.90,196.68,184.66,126.65,174.36,167.46,147.49,155.56,195.12,219.95,143.93,206.36,163.55,165.73,161.64,218.57,223.68,226.60,226.81,219.22,230.37,233.28,233.11,229.68,
357.00,145.43,143.64,144.20,147.52,151.80,141.06,93.86,101.08,139.53,155.17,159.56,164.26,165.62,167.57,167.52,164.09,162.50,161.92,163.68,160.73,168.86,172.42,181.21,183.50,171.75,176.35,147.12,154.33,152.35,194.35,195.03,182.99,125.09,172.71,165.78,146.13,153.56,192.81,218.19,142.40,203.79,161.59,163.91,159.98,216.53,221.09,224.27,224.39,216.81,228.01,230.64,230.21,227.18,
358.00,145.48,143.70,144.43,147.40,151.82,140.87,94.08,101.01,139.65,155.21,159.41,164.01,165.35,167.38,167.39,163.78,162.38,161.87,163.59,160.29,168.74,172.19,180.88,183.07,171.34,175.84,147.16,154.29,152.19,194.04,194.62,182.57,124.46,172.23,165.48,145.59,153.06,192.04,217.50,142.06,202.92,160.98,163.70,159.28,216.12,220.76,223.29,223.66,216.09,226.97,229.62,229.57,226.48,
359.00,148.58,146.63,147.46,150.15,154.59,143.76,96.00,102.78,142.53,158.12,162.29,167.21,168.50,170.25,170.73,166.80,165.76,164.74,166.77,163.29,172.03,175.56,183.93,186.62,174.64,178.93,149.63,157.27,154.81,197.58,197.90,185.68,126.82,175.30,168.27,147.93,155.42,195.08,220.87,144.73,206.14,163.60,166.33,162.03,219.54,224.41,227.25,227.39,219.64,230.62,232.90,233.16,230.31,
360.00,155.37,153.01,153.81,156.66,161.29,150.42,100.18,107.19,148.90,164.85,169.12,174.20,175.53,177.24,178.04,174.08,172.93,171.77,173.61,169.82,179.21,182.99,191.44,194.37,182.03,186.44,155.67,164.10,161.01,205.56,206.17,193.31,131.95,182.62,175.17,153.92,161.82,202.90,229.66,150.52,214.29,170.03,173.05,168.74,228.26,233.67,236.73,236.43,228.04,239.61,241.87,242.25,239.64,
361.00,162.68,160.19,160.97,163.95,168.96,157.55,105.09,112.22,155.61,172.40,176.93,181.95,183.62,185.59,186.58,182.47,180.92,179.60,181.84,177.93,187.30,191.94,200.14,203.25,190.33,194.92,162.78,171.75,168.82,214.95,215.61,201.82,138.11,190.98,183.02,160.93,169.28,212.10,239.97,157.33,224.06,177.83,180.67,176.33,238.36,244.18,247.01,246.82,238.41,250.31,252.17,253.08,250.37,
362.00,170.67,167.73,168.46,171.86,176.98,164.58,110.00,117.46,162.84,180.62,185.51,190.13,191.85,194.25,195.72,191.09,189.19,187.74,189.87,186.02,195.94,200.58,209.19,212.31,198.97,203.45,169.84,179.48,176.49,224.45,225.02,210.69,144.46,199.30,190.95,168.09,176.76,221.73,250.04,164.12,234.33,185.71,188.25,183.91,248.42,254.98,257.62,257.24,248.45,261.22,262.88,263.87,261.26,
363.00,180.25,177.64,178.03,181.90,186.89,174.02,116.31,124.16,171.90,190.73,195.80,200.76,202.62,204.93,206.59,201.56,199.77,198.27,200.41,196.57,206.68,211.74,220.57,223.89,209.91,214.64,178.98,189.08,186.17,236.26,236.94,222.19,152.62,209.79,201.10,177.27,186.05,233.87,263.49,172.71,247.08,195.73,197.95,193.76,261.50,268.28,271.21,270.96,261.24,275.34,276.96,277.60,274.96,
364.00,191.15,188.51,188.94,193.15,198.47,184.42,123.41,131.78,182.39,202.25,207.81,212.66,215.09,217.56,218.72,213.63,211.47,210.32,212.64,208.75,219.05,224.24,233.89,237.35,222.03,227.21,189.74,200.07,197.02,250.12,250.94,235.12,161.55,222.05,212.72,187.64,197.07,247.85,278.71,182.25,261.32,207.22,209.51,204.56,276.57,283.76,286.59,286.53,276.11,291.35,293.38,293.76,290.81,
365.00,199.62,197.00,197.70,201.76,207.69,192.72,129.33,137.84,190.69,211.11,217.05,222.56,224.67,227.33,228.37,222.81,220.87,220.06,222.17,218.31,229.15,234.00,244.40,247.97,231.68,237.31,198.06,208.31,205.59,261.33,262.06,245.58,168.46,231.51,221.95,195.81,205.56,258.34,290.88,189.92,272.47,216.42,218.48,213.36,288.64,295.96,298.79,298.57,287.92,303.88,305.84,306.33,302.91,
366.00,207.96,205.02,206.00,210.29,216.15,200.73,134.29,143.49,198.62,219.52,226.00,231.62,233.50,236.24,237.21,231.47,229.56,229.37,230.95,227.17,238.42,243.13,254.13,257.53,240.71,246.81,205.99,216.22,213.57,271.53,272.01,254.96,174.55,240.27,230.36,203.17,213.56,268.33,302.05,197.29,282.73,224.56,227.06,221.42,299.72,306.87,310.29,310.11,298.93,315.31,317.62,318.15,314.30,
367.00,215.02,212.12,213.24,217.84,223.51,207.75,138.81,148.37,205.63,226.98,233.63,239.72,241.71,243.91,245.01,239.31,237.33,237.05,238.75,234.83,246.32,251.16,262.63,266.11,248.70,254.88,212.99,223.51,220.73,280.28,280.68,263.52,180.30,248.15,238.10,209.59,220.60,276.54,311.86,203.99,291.56,231.79,234.28,228.49,308.99,316.24,320.25,320.38,308.48,325.15,327.54,328.40,324.14,
368.00,219.17,215.97,217.27,221.89,227.94,211.42,141.10,150.89,209.71,231.26,237.90,244.04,246.06,247.67,249.21,243.92,241.66,241.35,243.06,238.98,250.71,255.43,267.34,270.65,252.77,259.25,216.81,227.55,224.43,285.01,285.49,268.09,183.35,252.21,242.33,212.85,224.39,281.02,316.69,207.37,296.24,235.45,238.16,232.09,313.89,321.30,325.61,325.47,313.59,330.30,332.51,334.11,329.24,
369.00,220.26,216.55,218.13,222.64,228.80,212.34,141.37,151.29,210.40,232.03,239.00,245.14,247.00,248.41,250.12,245.07,242.83,242.22,243.69,239.39,251.09,256.29,267.93,271.30,253.56,259.68,217.48,228.39,224.97,285.58,286.29,268.88,183.35,252.40,242.97,213.43,224.64,281.00,317.28,207.82,296.99,235.75,238.68,232.67,314.43,321.87,326.22,326.03,314.44,330.50,332.55,334.06,329.57,
370.00,218.75,215.29,216.36,221.16,226.97,210.66,140.29,150.40,208.87,230.74,237.69,242.99,245.07,246.73,248.20,243.59,241.23,240.07,242.05,237.39,249.02,255.04,266.05,269.18,251.54,257.35,215.79,226.72,223.15,282.86,283.99,266.42,181.68,250.19,240.77,211.69,222.42,278.54,314.21,206.11,294.43,233.52,236.29,230.40,311.68,318.85,322.76,322.93,311.91,327.21,329.25,330.80,326.53,
371.00,214.36,210.84,211.80,216.48,222.22,206.38,137.58,147.21,204.48,226.22,232.78,237.84,240.29,241.73,243.03,238.54,236.41,234.59,236.45,232.18,243.71,249.31,259.92,263.21,246.10,251.40,210.74,222.19,218.19,276.36,277.91,260.70,177.74,244.25,235.43,207.25,217.28,272.23,307.02,201.07,287.58,227.82,230.77,225.07,304.72,311.44,315.25,315.37,304.42,319.78,321.48,322.77,318.94,
372.00,209.52,205.68,206.78,210.87,216.74,201.35,134.32,143.67,199.39,220.66,227.30,231.77,234.31,236.00,237.10,232.75,230.60,228.53,230.75,226.28,237.62,243.28,253.42,256.69,239.37,245.30,205.00,216.39,212.27,269.31,270.78,253.90,173.27,238.18,229.45,201.87,211.28,265.34,298.85,195.51,279.81,221.91,224.77,218.95,297.00,302.90,306.43,306.82,296.33,311.00,313.11,313.88,310.34,
373.00,207.23,203.13,204.35,208.43,214.10,199.15,132.74,142.09,196.76,217.80,224.46,229.22,231.44,233.58,234.11,229.59,227.92,225.68,227.57,223.27,234.83,240.21,250.08,253.38,236.26,242.26,202.00,213.11,209.29,265.85,267.13,250.43,171.02,235.16,226.23,199.25,208.31,261.45,295.05,192.65,275.45,218.45,221.38,215.84,292.77,298.37,301.77,302.28,291.65,306.06,308.63,308.65,305.66,
374.00,210.42,206.33,207.53,211.70,217.37,201.93,134.71,144.28,199.37,220.87,227.12,232.43,234.32,236.80,237.26,232.39,230.98,228.86,230.56,226.41,238.12,243.19,253.18,256.41,239.19,245.80,204.76,215.73,212.23,269.21,270.03,253.87,173.29,237.89,228.84,201.43,210.80,264.70,298.39,194.92,278.11,220.79,223.64,218.17,295.79,301.23,305.04,305.65,294.49,309.16,312.43,312.26,308.74,
375.00,220.60,216.14,217.14,221.40,227.49,211.34,141.05,150.90,208.43,230.83,237.33,242.84,244.96,247.04,248.55,242.82,241.27,239.20,241.15,236.65,248.62,253.50,264.00,267.56,249.71,256.76,214.01,225.01,221.74,281.13,281.64,264.98,181.03,248.13,238.77,210.05,220.27,276.30,311.14,203.41,289.88,230.21,233.14,227.67,308.26,314.02,318.05,318.79,306.70,322.08,325.70,325.69,321.85,
376.00,233.05,228.36,229.38,234.08,240.63,223.22,149.16,159.44,220.25,243.88,250.44,256.37,258.65,260.73,262.50,256.38,254.71,252.67,254.86,250.03,262.53,267.56,278.74,282.27,263.83,271.05,226.19,237.46,234.11,296.89,296.65,279.69,191.16,262.03,251.89,221.37,232.28,291.00,327.99,214.71,305.82,242.72,245.56,240.01,324.48,331.01,335.24,335.86,323.38,339.09,343.06,343.11,339.25,
377.00,243.93,239.31,240.34,245.09,252.02,233.95,155.87,166.95,230.57,255.49,262.12,268.31,270.83,272.77,274.62,268.05,266.80,264.50,266.46,261.53,274.40,279.81,291.68,295.36,276.17,283.44,236.84,248.52,245.07,310.34,310.12,292.40,199.63,273.78,263.07,231.23,243.11,304.09,342.68,224.10,319.67,253.44,256.55,250.86,338.89,346.13,350.35,350.55,338.05,354.31,358.08,358.27,354.04,
378.00,251.72,247.13,247.94,252.90,259.83,241.07,161.30,172.36,238.06,263.64,270.19,276.48,279.28,281.16,283.03,276.67,274.89,272.62,274.82,269.80,282.72,288.81,300.76,304.65,284.59,291.77,243.88,256.33,252.62,319.60,319.67,301.17,205.62,281.90,270.82,238.16,250.39,313.22,352.63,230.91,329.30,261.34,263.96,258.10,348.68,356.72,360.77,360.49,348.10,365.17,368.49,368.69,364.38,
379.00,250.86,246.41,247.55,252.38,259.00,240.89,161.04,172.02,237.81,262.99,269.78,275.81,278.86,280.74,282.50,276.24,274.51,272.06,274.07,269.23,282.15,288.54,300.17,304.07,283.79,290.93,243.00,255.51,251.60,318.51,319.29,300.30,205.02,281.26,270.38,237.62,249.72,312.57,351.65,230.10,328.82,260.51,263.01,257.28,347.64,356.24,359.67,358.91,347.05,364.15,366.99,367.61,363.35,
380.00,239.18,234.84,236.35,240.77,247.18,229.85,153.63,164.03,226.97,251.06,257.63,263.44,266.12,268.34,269.17,263.58,262.14,259.68,261.55,257.09,269.10,275.63,286.88,290.10,270.65,277.67,231.54,243.58,239.85,303.57,304.62,286.47,195.69,268.40,258.18,226.53,238.21,298.35,335.47,219.29,313.84,248.30,250.84,245.10,331.48,339.75,342.85,342.14,331.05,347.35,349.88,350.18,346.29,
381.00,225.40,221.18,222.70,226.87,232.50,216.48,144.69,154.60,213.66,236.26,242.93,248.09,250.42,252.70,253.12,248.06,246.77,244.36,246.15,241.64,253.35,259.42,269.92,273.01,254.52,261.35,217.64,228.93,225.20,285.58,287.21,269.22,184.12,252.45,242.78,212.86,223.82,280.79,315.31,205.94,295.05,233.32,235.90,230.03,311.73,319.24,322.13,321.19,310.91,326.60,329.01,329.08,325.07,
382.00,217.32,213.02,214.55,218.63,224.25,208.57,139.50,148.85,205.86,227.50,234.05,239.06,240.78,243.50,243.81,239.06,237.67,235.54,237.07,232.85,244.33,249.79,259.89,262.53,244.91,251.60,209.59,220.15,216.45,274.85,276.38,258.93,177.22,242.49,233.50,204.82,214.92,269.77,303.32,198.13,283.71,224.25,226.86,220.90,299.76,306.69,309.77,308.67,298.49,314.18,316.37,316.22,312.61,
383.00,213.40,208.99,210.56,214.64,220.49,204.83,136.78,145.91,201.99,223.06,229.98,234.50,236.22,238.89,239.45,234.42,233.17,231.16,233.11,228.60,239.69,244.65,254.73,257.30,240.07,246.80,205.68,215.89,212.13,269.78,270.92,253.78,173.54,237.58,228.50,200.57,210.53,264.34,297.19,194.01,277.91,219.31,222.25,216.23,293.48,300.12,303.10,302.44,292.30,307.38,309.96,309.51,305.77,
384.00,213.53,209.06,210.47,214.46,220.76,204.84,136.77,145.82,201.82,223.04,229.84,234.31,235.82,238.24,239.28,234.09,232.96,231.09,233.05,228.25,239.20,243.82,254.31,256.62,239.90,246.25,205.47,215.63,211.96,269.53,270.08,253.11,173.13,237.16,227.67,199.80,209.74,263.45,296.61,193.53,276.60,218.58,221.45,215.57,292.72,298.86,301.92,301.60,291.13,306.05,308.87,308.01,304.58,
385.00,220.83,216.30,217.47,221.56,227.98,211.36,141.16,150.49,208.31,230.24,237.24,241.68,243.52,245.64,246.89,241.69,240.09,238.50,240.30,235.48,246.75,251.12,261.95,264.90,247.31,253.72,211.90,222.87,218.71,277.94,278.22,260.95,178.18,244.28,234.26,205.98,215.94,271.07,305.38,199.01,284.77,224.99,228.11,221.94,301.60,307.67,311.42,310.77,299.59,315.41,317.94,317.10,313.50,
386.00,232.32,227.86,228.58,232.85,239.94,222.28,148.30,157.91,219.20,242.10,249.18,253.97,255.94,258.16,259.68,254.12,252.26,250.84,252.51,247.62,259.05,264.15,275.19,278.39,259.91,266.32,222.46,234.13,230.04,291.87,291.93,273.92,187.01,256.48,246.06,216.42,226.73,284.51,320.41,209.12,298.73,236.13,239.29,233.07,316.26,322.88,326.74,326.46,314.34,331.20,333.37,332.63,328.84,
387.00,245.02,240.13,240.97,245.35,252.83,234.13,156.30,166.39,230.77,255.21,262.26,267.52,269.80,271.91,273.65,267.63,265.48,264.26,265.81,260.69,272.46,278.25,289.74,293.15,273.75,280.03,234.10,246.60,242.37,306.97,307.35,288.52,196.76,269.77,258.99,227.74,238.51,299.44,336.93,219.94,314.14,248.12,251.21,245.36,332.23,339.75,343.59,343.20,330.47,347.93,350.11,349.97,345.54,
388.00,258.54,253.63,254.44,258.85,266.46,246.98,164.90,175.82,243.36,269.38,276.62,282.34,284.61,286.94,288.77,282.43,280.16,278.67,280.23,274.86,287.45,293.44,305.36,309.12,288.28,295.37,246.78,259.61,255.47,322.97,323.72,303.91,207.40,283.90,273.30,240.00,251.11,315.43,354.87,231.38,331.04,261.39,264.59,258.36,349.58,357.64,361.77,361.22,347.75,365.87,368.02,368.51,363.69,
389.00,270.37,265.51,266.26,270.93,278.79,258.23,172.78,183.92,254.65,281.90,289.16,295.31,297.77,300.42,301.84,295.51,292.76,291.27,293.19,287.47,300.84,307.12,319.20,323.19,301.38,308.86,257.91,271.16,266.52,337.39,338.44,317.59,216.77,296.36,285.55,250.85,262.20,329.53,370.28,241.48,345.78,272.84,276.32,269.97,364.66,373.41,377.97,377.42,363.22,381.98,384.22,385.04,379.70,
390.00,272.29,267.58,268.07,273.35,281.08,260.50,174.09,185.58,256.92,284.44,291.56,297.86,300.18,303.20,304.23,297.97,295.62,293.78,295.86,289.97,303.71,310.00,321.78,325.70,303.98,311.79,260.10,273.22,268.49,340.22,341.40,319.98,218.59,298.83,288.06,252.99,264.33,332.01,373.20,243.55,347.96,274.82,278.43,272.00,367.44,376.04,380.57,379.86,365.79,384.44,386.91,387.72,382.16,
391.00,267.13,262.75,263.43,268.74,276.01,255.95,171.23,182.46,252.39,279.32,286.23,292.21,294.67,297.32,298.59,292.40,289.89,288.10,290.59,284.80,298.42,303.89,315.77,319.51,298.05,306.00,255.25,267.98,263.19,333.74,334.74,313.93,214.35,292.95,282.20,247.94,259.18,325.61,365.77,238.66,341.30,269.50,272.89,266.48,359.99,368.51,373.00,372.07,358.60,376.72,379.13,380.28,374.60,
392.00,265.00,260.85,261.37,266.68,273.56,254.25,169.87,181.12,250.34,276.74,283.52,289.59,292.07,294.48,295.67,289.77,287.29,285.47,288.33,282.33,296.02,300.98,312.92,316.34,295.07,303.35,252.71,264.90,260.53,330.59,331.33,310.68,212.27,290.25,279.46,245.38,256.55,321.86,361.67,236.23,337.50,266.71,269.86,263.54,356.26,364.57,368.97,367.65,354.83,372.26,375.05,375.88,370.51,
393.00,261.94,257.81,258.46,263.93,270.69,251.45,168.03,179.00,248.10,273.93,280.48,286.36,288.54,291.37,292.15,286.57,284.04,282.54,285.14,279.37,292.47,297.68,309.46,312.73,292.08,300.01,249.71,262.02,257.50,326.94,327.48,306.94,209.45,287.09,276.15,242.06,253.34,317.67,357.28,233.62,332.97,263.37,266.51,260.17,352.19,360.08,364.44,363.37,350.38,367.91,370.47,370.81,366.23,
394.00,254.09,250.03,250.90,255.92,262.74,244.04,162.92,173.81,240.47,265.82,271.93,277.67,279.80,282.58,283.19,277.65,275.22,273.89,276.54,270.94,283.22,288.74,300.15,303.27,283.25,290.60,241.87,254.03,249.83,316.91,317.25,297.31,202.81,278.12,267.65,234.19,245.51,307.35,346.34,226.42,322.32,255.16,258.20,251.53,341.33,348.52,352.80,351.82,339.47,356.23,358.78,358.86,354.57,
395.00,260.18,255.38,256.68,261.35,268.58,249.42,166.45,177.23,245.24,271.08,277.47,283.58,285.10,287.75,289.00,282.74,280.52,279.41,281.58,275.95,288.35,294.48,305.88,308.93,288.55,295.77,246.21,258.91,254.46,322.80,322.93,302.59,206.46,283.15,272.18,238.15,249.69,312.68,352.39,230.33,328.25,259.60,262.50,255.54,346.93,354.61,358.74,358.16,345.47,362.37,364.77,364.97,361.02,
396.00,287.79,282.55,283.77,289.07,297.28,275.64,183.81,195.86,270.94,299.82,306.52,313.56,314.79,317.85,319.47,312.36,309.89,308.97,310.96,304.71,318.09,325.09,337.70,341.05,318.42,326.34,272.12,285.59,281.30,355.93,356.06,333.91,227.85,312.13,300.44,262.52,275.10,344.60,388.55,253.93,361.92,286.15,289.21,281.60,382.18,390.87,394.96,394.73,380.33,399.18,401.78,401.83,397.68,
397.00,319.03,313.16,314.77,320.60,329.89,305.47,203.86,217.43,300.48,332.80,340.19,347.72,348.94,352.47,354.13,346.31,343.69,342.77,344.42,337.62,352.63,360.23,373.95,378.32,352.84,361.55,301.71,316.50,311.47,394.15,394.54,370.25,252.55,345.72,332.79,290.84,304.58,381.85,430.42,280.87,400.70,316.83,320.35,311.90,422.65,432.45,436.76,437.01,420.83,441.51,444.32,444.40,439.69,
398.00,349.45,342.96,344.46,350.71,361.04,334.35,223.33,238.07,328.60,363.93,372.22,380.16,382.00,385.09,387.42,378.93,375.93,374.70,376.69,368.94,386.10,394.05,408.71,413.28,385.73,395.20,330.28,345.82,340.56,430.84,431.30,404.87,276.63,377.78,363.89,318.41,332.67,417.61,469.97,306.54,437.66,345.95,350.07,341.21,461.12,472.09,476.75,476.70,459.43,481.95,484.88,484.88,479.60,
399.00,388.14,380.77,382.45,389.25,400.44,371.20,248.28,264.43,364.97,403.98,413.18,421.62,423.83,427.15,429.67,420.44,417.11,415.24,418.11,409.78,428.68,436.59,452.92,457.81,427.27,438.26,366.65,383.56,377.50,477.50,477.92,449.02,307.03,419.10,402.92,352.92,369.02,462.73,520.03,339.71,484.57,383.19,387.54,378.30,510.56,522.06,527.93,527.37,507.86,533.27,536.22,536.90,530.27,
400.00,426.04,418.09,419.76,427.29,439.38,407.59,272.60,290.65,400.67,443.57,453.62,462.39,465.64,468.82,471.37,461.94,457.47,455.77,459.02,449.94,470.79,478.96,496.58,502.11,468.61,480.63,402.56,420.41,414.36,523.39,523.99,492.63,336.67,459.54,442.06,387.20,404.85,507.57,569.56,372.84,531.24,420.13,424.85,415.07,559.38,572.17,578.07,577.85,556.15,584.08,587.65,587.94,580.60,
401.00,448.25,439.62,441.99,449.25,462.20,428.81,286.96,306.01,421.41,466.62,477.68,486.83,490.29,493.64,495.71,485.95,481.45,479.29,482.72,473.57,495.06,503.77,522.06,527.91,492.88,505.45,423.19,442.49,435.57,550.22,550.84,518.06,354.27,482.95,464.69,407.43,425.61,533.18,598.76,391.91,557.92,441.73,446.37,436.56,587.57,600.82,607.51,606.88,583.95,613.50,617.12,617.43,609.60,
402.00,458.56,449.92,452.56,459.82,473.04,439.04,294.10,313.35,431.57,477.04,488.95,498.45,501.90,505.35,507.43,497.13,492.98,490.18,494.26,485.10,506.76,515.54,534.18,540.08,504.31,517.29,432.52,453.26,445.79,562.50,563.34,529.44,362.52,494.07,475.32,416.86,435.20,545.08,612.29,400.65,570.31,452.03,456.52,446.35,601.00,613.82,621.11,620.44,596.61,627.14,631.14,631.33,622.81,
403.00,462.65,453.77,456.36,464.23,477.14,443.34,296.50,315.93,435.42,481.26,493.36,503.46,506.36,509.98,511.74,501.11,497.10,494.43,498.52,489.75,511.08,520.13,538.57,544.99,508.39,521.47,435.69,457.65,449.14,566.97,567.56,533.64,364.83,497.80,478.82,419.61,438.62,548.74,617.12,403.70,574.41,455.37,459.52,449.30,605.62,618.41,625.74,625.09,600.70,631.49,635.96,636.41,627.14,
404.00,462.68,453.79,456.36,464.54,477.51,443.64,296.58,315.49,435.55,480.98,493.69,503.67,506.33,509.58,511.87,500.70,497.15,494.73,498.34,489.59,510.82,520.12,538.42,544.98,508.00,520.96,435.11,457.52,448.71,566.47,566.94,532.89,363.72,497.01,478.29,419.04,437.70,547.77,616.67,402.75,574.10,454.85,458.76,448.52,604.52,618.00,624.70,624.11,599.92,630.74,635.14,635.33,626.27,
405.00,462.66,453.79,456.32,464.71,477.28,443.86,296.60,315.09,435.42,480.80,493.33,503.63,505.84,509.63,511.63,500.46,497.13,494.66,498.46,489.47,510.57,519.89,538.31,544.85,507.98,520.39,434.39,457.42,447.49,566.51,566.41,532.56,362.80,496.53,477.45,418.36,436.92,546.89,616.15,401.98,573.22,454.33,457.47,447.39,603.25,616.72,623.60,622.39,599.17,629.47,633.51,634.48,624.94,
406.00,466.95,457.80,460.33,469.20,481.29,448.07,299.18,318.22,439.39,484.93,497.72,507.48,510.41,513.93,516.11,504.52,501.53,498.85,502.97,493.49,515.61,524.41,542.85,549.04,512.28,524.52,437.69,460.72,450.76,571.35,571.22,536.75,365.84,500.51,481.17,421.40,439.88,551.11,620.72,404.58,577.41,457.33,460.47,450.53,608.01,621.47,628.11,626.67,604.18,633.63,637.92,639.03,629.36,
407.00,472.04,462.39,464.70,473.61,486.33,452.86,302.05,321.22,443.35,490.09,502.34,511.98,515.12,519.09,520.79,509.81,506.35,503.40,507.98,497.87,520.09,529.45,547.85,553.59,516.95,528.69,442.02,464.76,454.38,576.86,576.03,542.30,368.57,504.55,485.63,424.50,443.77,555.94,625.99,407.93,581.95,460.41,463.77,453.77,613.09,626.90,633.41,631.33,609.08,638.31,642.51,644.04,634.09,
408.00,477.91,468.13,470.43,479.02,492.48,457.37,305.57,325.14,447.83,495.28,507.69,517.08,520.58,524.31,526.66,515.42,512.02,509.28,513.69,502.89,525.13,534.77,553.88,559.42,522.47,533.90,447.05,468.59,458.89,583.29,582.24,547.58,372.48,509.57,489.61,428.48,448.03,562.13,631.69,411.56,587.49,465.04,468.06,458.08,618.93,632.79,639.08,637.35,615.33,644.76,648.24,649.82,639.85,
409.00,488.58,478.76,480.72,488.81,503.13,466.94,311.85,332.52,456.91,506.06,518.22,527.47,531.87,535.52,537.70,526.62,522.85,520.29,524.42,513.46,536.06,545.52,565.50,570.86,533.15,544.84,456.23,477.97,468.31,594.93,593.90,558.61,380.17,519.76,499.53,437.10,456.58,573.29,643.92,419.78,598.70,473.97,476.96,467.08,631.00,645.15,651.07,649.80,627.09,656.91,660.45,662.11,652.29,
410.00,499.97,490.15,492.12,500.27,515.57,477.69,319.05,340.54,467.81,518.02,530.53,539.95,544.17,548.17,550.23,538.44,535.23,531.95,536.30,525.46,548.37,558.10,578.49,584.07,544.77,557.55,466.80,488.71,479.51,608.27,607.58,571.22,389.42,531.30,510.96,447.05,466.94,585.88,658.02,428.88,611.45,484.19,487.65,477.21,645.34,659.72,665.68,664.40,640.24,671.47,675.18,676.28,666.86,
