Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
735.00,574.07,590.83,581.03,600.39,608.58,588.54,443.00,456.86,570.42,619.86,633.49,628.19,629.87,625.89,639.27,631.69,647.08,646.24,653.20,654.44,661.62,671.89,669.74,679.77,641.64,654.04,579.72,601.70,586.31,719.57,723.25,682.29,506.02,631.62,628.41,572.06,595.72,711.84,781.42,571.77,723.94,599.87,601.40,586.17,759.99,780.19,797.42,814.56,786.93,826.26,832.23,833.62,829.72,
736.00,575.70,587.88,587.60,596.47,613.57,589.74,444.88,460.36,573.52,621.62,632.15,628.57,638.21,628.07,646.43,634.93,647.30,648.62,658.12,655.21,663.44,675.53,671.07,683.81,641.30,658.12,578.88,605.66,590.97,724.18,723.81,685.48,512.32,636.66,634.34,570.79,594.84,713.86,786.19,574.06,728.73,601.88,603.83,591.74,762.09,783.60,796.28,815.73,788.55,828.46,834.33,839.74,835.70,
737.00,574.71,588.81,586.46,603.95,617.02,589.33,446.08,463.53,573.61,626.25,635.34,626.67,639.47,630.07,644.16,639.73,651.48,656.70,661.66,659.31,663.75,674.71,675.24,688.82,649.14,659.58,585.41,604.99,594.56,730.08,725.11,686.47,515.43,638.94,633.19,574.19,592.98,717.80,794.31,577.59,734.51,607.61,604.22,592.99,760.10,791.69,797.97,813.36,786.47,827.46,838.43,840.53,836.87,
738.00,577.38,591.68,584.84,607.79,624.18,598.31,448.31,464.72,578.16,630.43,640.46,629.32,642.52,637.10,640.84,642.52,656.87,657.95,665.12,662.46,667.68,677.88,677.52,694.27,658.39,663.17,588.93,606.12,596.19,734.85,727.76,691.79,513.70,644.64,631.19,580.24,592.20,724.73,795.98,584.84,736.01,606.04,604.52,593.88,759.93,792.43,802.71,815.91,788.00,828.15,839.31,844.18,842.06,
739.00,580.50,592.41,593.20,609.80,633.60,600.41,451.20,468.65,585.04,636.46,644.20,638.59,651.94,648.11,650.18,649.74,659.40,659.83,670.66,669.09,677.61,687.56,681.30,693.77,655.38,665.78,591.46,610.24,603.15,736.16,732.09,694.02,516.38,649.06,636.66,581.75,596.78,730.02,802.71,592.52,741.91,609.42,607.93,602.91,764.27,799.08,805.29,819.13,794.19,833.02,845.66,848.62,846.48,
740.00,589.52,594.54,602.84,621.13,639.56,604.54,455.92,477.28,589.05,642.38,652.36,647.87,657.10,656.22,656.20,657.07,662.89,671.21,681.17,679.52,686.20,692.93,693.68,702.04,659.55,672.89,598.66,612.83,617.84,742.11,739.59,702.01,524.43,650.47,646.97,590.32,602.00,735.42,816.34,597.87,747.99,619.46,613.67,610.38,775.38,804.65,812.14,824.65,802.20,839.67,853.84,857.13,853.01,
741.00,600.63,608.33,610.56,628.52,647.69,617.40,463.12,481.33,597.69,652.44,663.19,657.27,658.98,662.40,659.84,661.55,673.01,682.76,693.21,686.02,691.66,698.85,704.16,711.51,672.67,680.37,611.92,617.74,624.58,754.29,749.50,711.17,530.30,662.40,655.90,606.11,609.70,742.83,826.68,595.84,754.98,630.40,624.59,612.78,780.31,815.55,821.37,838.83,807.34,850.29,862.96,864.50,864.33,
742.00,610.55,617.71,618.81,633.87,657.70,625.10,468.53,487.07,608.75,659.40,669.58,669.13,668.31,672.56,671.90,671.09,681.02,684.53,695.94,692.59,698.43,708.30,711.81,715.98,674.52,687.02,614.94,625.69,625.98,758.45,760.07,719.34,530.06,672.70,660.56,610.92,622.18,751.44,832.15,605.51,757.94,636.07,630.00,616.18,789.16,822.87,828.87,850.07,818.19,861.84,868.63,873.02,873.90,
743.00,621.00,620.67,625.81,639.41,660.44,626.62,473.10,494.71,613.39,665.54,674.60,682.52,676.00,680.64,684.55,676.90,681.70,688.31,699.87,701.01,703.13,718.29,721.54,721.63,678.85,694.41,618.55,628.41,633.55,760.17,767.99,725.37,536.09,676.08,665.73,614.07,626.29,753.41,836.12,610.57,766.69,646.17,637.37,623.93,800.09,826.58,840.51,857.63,829.19,868.47,872.62,876.53,878.24,
744.00,628.26,626.81,633.23,643.91,663.35,637.49,477.25,497.20,617.36,671.45,680.43,682.38,676.03,683.30,694.35,679.78,691.11,697.63,708.99,707.94,705.34,720.86,726.47,729.44,690.46,706.12,624.34,635.70,635.32,768.46,774.71,732.32,545.20,686.27,677.55,618.76,631.27,759.30,843.03,605.98,775.22,653.82,640.40,628.53,805.74,834.41,850.20,862.07,835.87,873.15,877.08,880.46,885.16,
745.00,627.48,634.76,633.70,647.91,670.73,642.10,478.24,499.76,625.60,677.29,683.74,681.43,672.04,685.80,702.40,690.43,699.43,702.07,710.34,708.08,708.15,723.75,731.03,727.45,697.83,709.80,628.47,642.23,629.14,773.67,777.31,737.51,546.09,690.49,678.01,623.58,633.83,764.55,843.77,611.27,780.02,655.12,640.31,627.35,806.07,844.82,857.31,858.77,838.60,880.73,880.13,885.75,886.61,
746.00,629.97,635.32,635.44,650.02,671.40,639.72,479.90,504.18,627.68,676.79,686.09,689.88,679.70,692.56,705.91,695.35,700.03,701.78,705.91,712.07,713.55,731.46,732.94,730.67,700.57,713.01,632.63,644.01,629.97,774.52,777.33,739.22,550.01,690.94,674.75,622.61,632.24,769.17,837.90,619.13,782.55,652.16,640.39,629.16,808.22,844.72,863.44,862.90,842.85,875.47,882.02,886.97,890.44,
747.00,629.32,632.57,640.59,649.57,669.89,643.95,481.14,504.53,626.14,678.08,685.44,690.62,682.58,696.33,709.07,695.37,701.51,707.18,711.87,713.76,715.66,732.16,732.19,733.58,701.98,719.44,631.17,647.70,634.93,777.49,777.49,741.63,557.97,689.21,680.73,620.30,633.98,769.00,836.98,616.51,789.35,645.76,640.11,634.94,812.00,842.63,862.44,858.66,849.28,871.90,883.72,885.58,887.02,
748.00,630.96,637.53,637.44,651.19,674.37,646.95,481.66,502.52,627.36,680.01,687.17,682.41,679.30,694.09,707.40,698.67,708.96,713.20,715.36,714.93,716.66,726.60,733.18,729.98,706.37,722.28,635.02,649.29,633.55,781.26,775.38,739.40,560.99,685.01,682.41,624.99,635.54,768.89,843.61,615.04,793.88,643.58,641.16,636.49,814.38,842.66,861.68,854.25,851.74,872.32,886.85,887.54,885.90,
749.00,628.59,639.02,630.40,647.79,672.54,643.00,480.91,505.35,629.56,676.41,688.54,684.84,683.83,694.47,697.65,697.50,707.03,710.00,713.58,710.96,718.42,723.21,734.75,727.19,708.94,722.40,637.00,646.53,632.37,784.51,772.26,741.40,556.70,683.99,676.32,631.15,630.40,769.13,841.27,616.94,792.27,641.94,645.62,630.65,811.58,841.17,859.37,856.34,849.74,871.62,890.77,889.11,888.10,
750.00,629.06,642.71,635.32,643.19,666.64,639.66,481.09,504.53,625.62,678.04,685.43,684.63,692.50,694.75,701.01,694.59,703.90,708.72,710.64,708.24,720.44,724.30,731.20,727.03,703.90,722.69,629.06,646.89,635.81,778.90,772.15,736.98,555.19,688.00,675.64,623.92,633.88,772.96,840.25,617.18,784.68,631.79,641.91,629.71,808.93,838.00,854.22,863.05,844.10,871.24,889.71,890.03,890.84,
751.00,626.16,638.90,633.41,646.15,665.89,644.65,479.74,503.12,625.38,678.60,686.47,674.72,689.83,692.14,701.01,694.23,702.73,710.47,710.69,709.72,717.46,720.96,731.17,724.46,700.79,722.68,625.67,646.21,640.78,775.17,770.70,734.08,552.32,681.87,680.25,621.26,633.25,768.17,845.83,613.89,781.72,633.57,639.60,631.91,813.83,833.24,853.35,862.44,845.39,875.40,888.36,885.89,886.85,
752.00,627.73,638.64,629.72,648.53,668.19,641.73,478.87,502.05,624.72,675.66,687.95,672.29,685.53,684.51,690.35,690.35,705.74,710.39,710.81,706.71,719.56,714.70,733.72,727.76,703.58,720.28,629.55,643.71,638.43,781.03,772.83,735.88,552.31,683.03,684.55,625.41,630.10,766.23,847.91,609.47,779.21,643.33,646.46,629.47,813.63,835.87,853.16,866.81,840.26,879.62,890.70,889.51,888.92,
753.00,626.53,635.49,633.02,644.28,661.51,638.40,477.81,501.22,622.70,673.96,685.15,676.13,692.22,687.68,691.58,688.17,703.79,706.88,706.40,701.69,719.40,717.76,729.01,730.14,696.16,710.64,627.50,645.23,631.09,774.07,776.81,732.59,544.57,686.87,681.34,620.85,631.57,769.65,842.86,610.91,773.24,639.07,643.94,622.81,808.37,839.10,851.00,865.47,830.67,884.64,889.54,889.06,887.26,
754.00,624.19,630.53,634.07,645.76,662.49,642.62,477.31,497.68,619.03,676.08,682.36,674.85,687.52,683.76,696.53,688.60,693.49,704.10,699.46,706.36,717.95,721.86,724.85,730.77,687.52,708.22,624.19,644.58,635.72,765.93,775.57,728.09,540.00,682.43,677.79,614.20,630.98,765.73,839.20,615.23,769.02,638.03,638.96,623.11,810.06,833.28,852.02,867.62,824.73,877.31,886.26,885.03,889.87,
755.00,626.01,619.59,631.00,644.81,665.22,637.23,473.50,494.46,615.58,669.80,681.24,666.46,679.21,677.69,687.05,683.03,693.91,698.54,703.98,703.18,713.52,713.78,720.11,730.99,684.38,706.73,624.68,640.00,630.64,766.45,771.52,730.18,541.97,675.11,676.00,613.26,631.71,757.45,835.06,607.65,774.12,639.29,639.02,624.76,808.60,824.73,849.50,859.74,826.24,873.47,883.81,874.72,880.33,
756.00,607.66,607.17,615.53,625.36,646.95,620.45,463.17,483.98,598.85,653.81,662.47,653.82,664.10,662.15,672.47,666.56,682.78,677.87,689.16,682.78,698.48,700.43,702.90,714.68,670.02,685.24,611.60,623.88,610.13,751.99,751.99,713.70,523.77,663.63,656.77,600.79,625.34,739.71,819.23,593.44,759.84,625.35,624.36,610.14,787.34,811.37,830.03,834.94,808.45,853.10,863.89,856.03,857.02,
757.00,572.76,574.06,581.18,590.76,609.12,589.47,436.77,459.40,565.39,620.59,624.85,619.93,631.72,631.45,643.51,633.69,640.84,638.76,646.74,650.67,659.94,670.91,664.15,671.58,631.72,648.15,577.40,591.43,577.28,704.83,706.95,674.53,490.38,625.12,612.07,568.28,589.47,701.21,771.62,565.77,717.49,587.78,589.04,573.20,742.17,769.13,790.75,789.06,763.95,805.22,817.40,809.70,816.73,
758.00,523.68,528.26,539.30,547.99,564.93,541.33,398.75,422.74,517.77,568.70,576.80,565.04,578.76,578.98,591.65,580.67,591.37,590.39,599.07,600.34,608.15,618.09,615.20,620.06,582.52,603.87,528.54,547.12,537.06,648.64,647.71,623.07,454.22,574.82,567.54,520.62,545.96,642.96,713.55,521.43,660.44,541.27,540.17,530.11,685.08,710.71,728.58,732.34,710.48,744.15,751.14,744.43,752.35,
759.00,473.47,478.22,486.92,491.52,506.45,488.24,360.46,381.66,469.56,512.16,521.55,508.75,524.34,521.88,534.19,523.85,546.33,539.60,547.97,540.10,551.75,554.87,559.95,562.91,532.71,546.66,482.66,499.07,482.00,590.81,586.54,565.21,415.86,524.01,518.10,471.33,500.22,581.78,653.66,470.68,605.08,493.65,486.92,484.79,626.09,645.62,663.51,665.64,653.83,679.10,680.58,676.47,678.93,
760.00,416.76,429.05,429.75,437.16,447.88,438.41,321.32,340.30,418.91,456.09,463.51,460.92,475.66,468.97,476.48,470.95,487.32,482.18,484.97,484.58,493.84,496.97,504.30,498.38,482.99,487.92,433.26,446.85,431.50,529.55,526.38,504.08,369.94,471.11,462.84,427.73,443.72,521.23,586.79,420.83,541.60,445.69,441.75,433.69,564.11,582.20,594.84,601.31,589.53,607.45,608.26,610.24,616.15,
761.00,375.94,389.39,390.15,398.28,407.94,395.09,287.01,305.25,375.41,408.88,418.03,416.45,430.28,423.90,431.27,423.97,436.59,437.57,437.19,438.94,446.08,452.01,457.26,452.01,434.38,441.15,387.95,406.95,389.39,474.89,478.08,456.34,336.50,431.27,420.25,383.01,401.48,476.71,528.01,383.31,488.79,398.44,397.07,390.61,508.70,529.45,538.04,548.37,532.95,555.52,555.90,560.84,562.81,
762.00,355.92,367.24,368.59,374.37,385.10,373.06,271.92,286.03,356.00,386.54,396.65,389.38,402.41,398.45,409.85,403.76,417.30,416.63,418.29,415.80,424.39,423.36,433.62,429.50,409.85,421.58,364.98,384.90,373.42,450.61,454.41,432.11,319.44,409.70,403.44,364.31,382.13,451.75,505.42,368.11,467.60,375.36,373.06,375.72,484.27,500.23,513.14,525.54,509.34,530.13,529.65,535.08,534.09,
763.00,352.84,362.04,359.92,370.12,380.73,372.45,273.82,284.84,355.01,384.45,393.22,395.83,400.73,395.57,402.65,405.51,412.59,415.25,418.55,413.52,420.54,417.75,432.40,428.62,412.53,423.39,368.00,375.63,371.72,450.42,454.26,435.51,321.04,405.77,402.52,367.94,375.69,447.50,502.16,361.78,470.29,379.86,373.97,379.47,485.13,492.15,510.84,518.79,511.90,527.99,532.70,531.77,527.00,
764.00,364.35,377.04,376.33,384.62,397.60,376.75,278.34,294.04,359.69,394.57,403.65,408.72,410.30,410.42,416.58,412.59,420.70,418.87,426.99,422.41,431.86,433.15,442.51,443.55,417.54,431.69,376.33,381.75,374.75,460.95,465.65,448.55,325.64,419.87,407.14,379.29,384.45,462.53,514.89,369.63,479.35,389.74,387.32,383.74,495.33,508.65,519.18,523.46,521.59,543.90,547.73,547.02,541.86,
765.00,382.20,397.17,397.79,404.27,418.31,392.73,292.67,306.93,377.94,416.77,425.22,420.29,425.38,429.89,440.95,434.92,438.00,438.00,446.53,444.48,454.53,457.55,460.57,466.67,431.90,455.61,391.69,401.64,397.38,479.59,487.78,469.09,336.93,435.36,422.85,392.70,398.66,485.70,534.43,391.66,495.75,408.82,405.76,398.69,515.40,534.47,545.52,548.61,539.01,569.69,575.20,575.72,569.24,
766.00,408.04,421.96,423.93,431.55,441.66,418.64,313.70,328.86,407.18,447.21,454.09,447.95,453.27,459.07,466.95,462.62,473.72,469.18,480.04,472.01,484.86,481.62,493.44,498.76,466.88,489.14,422.94,425.74,429.01,515.40,519.98,500.05,363.56,459.59,456.77,421.41,420.69,512.93,566.46,411.87,522.03,439.40,436.84,423.46,551.55,562.96,580.37,588.20,575.81,602.12,609.19,608.18,605.64,
767.00,437.05,454.06,459.18,466.42,477.36,449.10,335.69,356.04,434.96,479.56,486.11,482.63,490.79,492.80,495.91,489.81,507.06,497.97,511.22,503.95,516.25,514.21,522.38,534.52,500.93,517.23,456.34,456.13,451.34,554.77,556.80,533.47,390.24,488.88,490.82,448.14,450.08,548.79,608.58,433.01,563.86,470.45,467.43,455.17,591.44,598.53,614.80,623.00,617.79,641.24,646.32,642.35,640.28,
768.00,466.24,487.73,489.36,494.68,505.93,478.31,356.88,376.68,464.94,513.45,515.65,503.08,525.55,527.20,535.79,526.17,533.13,526.57,535.17,540.08,548.46,551.11,551.33,559.10,528.83,543.97,483.23,490.59,478.11,588.55,592.43,560.73,412.88,523.10,512.05,473.21,476.48,584.25,644.19,459.92,593.65,500.61,500.82,482.01,627.41,637.21,653.37,663.58,648.87,675.66,681.79,686.71,684.26,
769.00,492.55,510.31,515.30,516.05,527.80,509.86,378.57,397.50,494.62,541.64,545.80,527.80,553.50,552.63,558.67,556.00,562.30,558.93,566.41,569.52,577.15,582.16,582.30,585.82,554.82,571.86,504.30,519.13,509.29,616.95,625.33,589.21,437.15,550.42,544.97,495.63,499.88,614.77,670.43,485.79,623.71,519.59,521.19,500.77,652.95,670.58,689.40,702.46,680.43,708.19,714.21,721.56,718.32,
770.00,517.33,528.31,534.24,542.52,554.46,536.23,394.93,418.81,516.64,562.72,570.84,556.89,580.41,573.53,577.35,578.34,592.11,592.47,598.68,592.83,601.47,601.82,607.32,613.21,582.12,589.05,532.81,543.16,528.39,647.32,653.88,613.57,463.84,574.20,573.84,514.90,527.60,639.75,704.15,509.69,656.63,538.38,537.67,524.53,683.54,699.46,716.65,730.46,711.16,735.63,744.23,749.45,747.02,
771.00,542.45,550.66,551.89,555.68,580.31,559.48,409.72,430.90,536.18,584.45,590.29,581.23,605.43,596.85,601.69,604.14,608.13,612.97,613.34,619.95,619.09,624.98,629.14,632.27,601.39,603.72,550.48,561.56,543.43,669.88,679.01,638.27,480.45,589.14,590.42,536.69,547.48,657.75,732.25,528.48,687.34,560.52,556.85,546.74,707.75,721.59,741.63,750.20,734.58,760.13,768.58,768.95,767.91,
772.00,555.02,565.85,570.63,569.70,590.89,575.40,422.77,440.75,555.28,601.49,609.65,595.09,618.62,612.21,614.19,616.75,621.41,632.94,630.96,636.44,637.72,650.53,652.98,649.48,613.14,620.59,562.36,580.18,556.18,687.11,699.34,655.77,493.05,613.61,605.22,550.48,562.47,679.18,746.74,548.73,699.69,573.31,569.35,551.41,723.33,745.23,761.42,767.83,748.49,778.89,791.12,789.14,786.69,
773.00,571.07,577.42,578.79,585.14,605.59,588.30,431.83,454.90,566.00,611.44,623.25,611.53,624.51,620.67,622.06,622.78,641.09,648.82,650.21,645.99,649.85,660.38,660.76,666.03,620.31,634.38,572.86,592.16,570.75,700.15,708.92,670.21,499.35,617.12,617.84,559.10,577.40,692.74,762.39,565.46,713.84,580.92,574.97,556.68,732.85,763.40,777.47,783.13,756.37,794.01,808.44,807.03,806.00,
774.00,576.83,583.80,584.71,594.41,619.13,595.93,439.75,460.80,571.77,621.12,627.43,623.36,636.25,632.16,630.18,637.46,651.42,655.97,658.24,656.71,659.75,664.30,670.36,674.00,633.82,644.29,581.98,595.63,578.34,711.89,719.63,683.55,507.25,618.21,626.25,568.03,583.50,701.90,773.90,567.74,725.54,595.02,587.90,571.97,746.01,769.51,784.97,793.76,767.38,805.28,820.44,816.51,816.65,
775.00,579.53,592.77,598.75,602.16,613.48,598.75,445.77,463.37,577.57,630.18,633.17,629.71,639.96,641.03,638.04,645.30,654.05,651.49,661.31,665.37,667.29,673.70,678.40,680.96,640.60,653.20,584.01,599.82,576.97,722.81,723.24,689.50,505.65,630.35,627.79,577.18,587.22,711.07,785.59,564.16,736.26,603.87,592.56,579.53,753.77,774.27,790.07,796.05,776.19,815.70,828.30,821.25,821.25,
776.00,583.40,599.42,600.30,607.98,611.56,596.30,446.97,471.02,579.25,630.85,639.43,628.56,636.99,642.30,642.43,649.01,656.53,652.26,663.98,662.91,675.77,678.96,677.89,680.10,639.34,660.82,580.21,605.77,582.52,721.90,721.97,688.56,501.75,635.98,621.95,574.68,589.82,719.82,789.43,571.49,733.72,603.72,598.35,583.43,757.29,785.42,796.13,798.28,776.73,820.91,834.75,829.51,832.60,
777.00,583.28,598.03,593.24,607.86,622.43,597.28,446.71,472.07,578.90,632.77,636.85,633.57,635.69,640.81,644.85,659.70,661.07,658.11,667.84,666.76,679.45,675.59,680.58,682.12,647.91,663.56,585.67,600.76,591.36,721.09,724.39,691.29,504.87,627.84,623.04,574.91,588.92,720.43,785.96,568.84,732.14,602.41,598.65,586.52,752.73,789.15,798.60,802.69,778.39,826.48,834.04,837.80,834.84,
778.00,584.40,593.66,601.26,609.97,618.18,597.46,447.93,467.53,579.38,635.77,636.20,638.28,637.17,641.50,646.94,657.34,658.95,657.33,667.68,666.02,681.26,674.74,684.52,684.50,655.67,664.95,590.98,597.45,588.80,726.95,728.59,687.23,507.14,633.37,630.63,577.83,589.29,715.56,792.23,564.28,737.29,601.26,596.39,593.11,757.45,786.28,796.59,798.82,783.01,827.08,834.16,836.89,833.61,
779.00,584.56,599.11,601.79,608.06,616.03,594.53,445.46,468.87,581.86,634.06,638.81,635.56,635.07,639.83,657.85,654.38,656.38,657.97,662.16,663.33,679.88,678.48,681.47,682.18,651.09,665.03,592.23,600.58,587.24,726.20,728.69,682.86,503.68,638.74,629.59,581.58,584.56,716.03,798.20,566.62,733.49,605.87,600.58,592.42,761.45,785.06,797.71,796.01,782.87,826.99,832.17,833.87,831.68,
780.00,590.29,603.44,595.91,601.52,630.02,594.85,445.04,468.86,582.34,633.95,636.71,630.36,629.26,637.94,662.22,651.18,656.60,661.21,662.12,663.37,679.83,676.61,682.03,683.04,651.13,668.79,591.54,602.53,598.16,721.76,726.22,685.25,506.52,637.94,630.26,581.61,583.92,716.34,791.28,573.79,723.20,599.46,599.46,588.33,755.01,782.65,796.85,803.42,780.35,826.69,828.90,834.32,829.00,
781.00,581.57,601.80,601.95,608.41,629.88,602.22,448.41,466.57,581.52,634.13,637.39,642.05,634.90,642.62,654.92,648.73,659.58,662.98,668.96,662.49,678.76,672.08,685.43,689.19,653.39,666.94,598.04,604.45,596.93,723.88,728.12,685.64,511.43,637.12,638.65,581.51,585.96,712.34,792.99,575.95,728.54,594.43,593.05,587.49,756.77,781.36,797.35,809.94,776.16,826.69,826.48,835.59,825.31,
782.00,583.39,599.70,604.36,605.66,622.02,601.99,446.70,465.98,581.67,631.63,640.02,635.48,641.27,646.35,660.12,646.35,660.04,658.27,664.83,663.48,677.95,672.81,682.44,685.03,649.89,664.48,594.61,602.59,591.07,725.25,724.60,686.75,508.68,639.97,637.25,584.16,586.11,712.09,798.02,573.76,732.28,601.47,599.40,592.49,767.07,773.68,795.30,812.78,784.38,822.06,823.53,832.50,827.84,
783.00,581.33,602.80,602.45,599.45,627.76,600.26,445.60,467.48,581.04,630.71,639.64,629.28,641.03,647.79,661.77,647.40,656.07,655.72,661.73,667.00,676.10,674.58,686.21,677.62,645.17,665.52,588.16,603.98,593.39,718.39,723.66,691.17,507.72,644.35,635.33,583.28,586.21,717.96,794.30,571.13,728.23,601.75,604.37,594.14,769.70,773.06,796.14,807.89,788.60,823.31,824.06,829.37,821.09,
784.00,577.43,596.86,599.01,607.77,620.85,601.30,447.07,464.49,578.88,628.34,638.29,633.16,640.90,647.00,646.36,638.37,657.15,659.31,667.56,666.42,674.41,669.08,684.70,681.77,640.40,662.36,583.02,606.37,596.86,714.65,721.13,691.55,506.60,636.33,632.14,574.90,591.14,718.21,788.78,576.80,726.97,597.62,598.13,586.96,765.93,778.25,797.41,807.06,784.21,820.39,823.06,830.80,823.94,
785.00,575.79,584.72,600.69,604.03,608.05,598.99,444.51,462.01,576.54,624.93,635.88,633.98,649.55,648.37,646.92,638.29,656.60,657.61,665.39,667.23,672.29,668.69,681.36,674.87,640.45,661.78,584.58,599.70,593.94,710.73,725.57,688.42,507.67,626.34,630.22,570.31,584.16,714.63,784.47,572.49,726.58,603.30,599.70,585.15,764.74,776.99,794.55,807.81,779.72,815.88,822.35,835.75,824.65,
786.00,573.71,581.44,604.61,594.47,612.75,590.99,440.73,459.83,574.69,623.96,631.70,622.80,641.74,648.05,648.80,637.17,644.39,647.97,653.03,668.24,670.06,670.15,675.63,671.22,641.82,658.43,582.85,598.05,588.75,713.09,725.55,685.18,503.44,628.28,631.69,570.89,577.12,712.26,789.09,561.17,729.04,605.86,596.80,581.35,764.25,773.14,788.76,793.99,780.53,811.52,820.07,830.45,821.24,
787.00,572.18,580.18,600.14,598.71,611.41,587.66,440.08,457.55,569.56,617.66,627.42,620.11,633.72,642.90,638.20,631.63,642.64,648.51,651.81,658.64,665.43,665.25,669.17,670.34,633.72,654.64,574.78,599.14,587.44,706.75,723.45,677.65,496.54,628.07,622.72,563.74,576.39,708.88,788.52,563.91,723.01,605.06,595.18,576.87,756.59,772.51,783.82,788.04,770.90,803.57,816.92,821.18,816.23,
788.00,567.68,575.21,594.78,597.36,604.44,586.23,435.38,454.61,563.59,612.42,625.16,622.25,626.22,641.24,631.58,630.56,646.40,654.10,648.20,653.52,660.65,659.46,668.75,669.16,638.26,650.17,578.12,595.36,588.44,699.25,720.41,673.87,491.09,619.51,614.96,564.08,571.82,701.62,776.98,565.27,716.07,601.09,584.51,568.67,737.64,771.66,779.36,787.30,763.93,798.96,811.82,817.35,811.04,
789.00,571.20,571.35,601.23,582.16,608.74,577.51,429.16,451.89,562.77,610.84,622.88,614.59,616.99,639.89,631.55,634.63,641.98,644.54,637.18,648.22,657.60,660.23,666.23,667.51,642.36,649.34,580.66,589.52,578.33,704.59,718.85,669.61,493.29,623.07,620.67,563.18,569.41,695.05,774.54,556.87,711.94,590.34,578.48,568.95,733.41,763.05,770.71,781.52,755.10,795.71,809.07,813.80,809.30,
790.00,564.26,570.70,592.06,589.27,607.12,577.13,426.45,448.93,560.72,607.87,623.51,607.48,612.70,629.45,628.12,623.51,636.13,641.84,630.91,641.47,648.03,660.90,660.41,663.08,629.21,639.89,573.25,588.79,566.33,698.65,709.94,658.59,482.44,623.75,615.01,567.06,572.28,695.74,777.20,550.06,710.06,587.33,578.22,566.57,731.07,753.28,767.85,773.56,760.08,790.43,805.48,806.33,804.76,
791.00,566.39,574.39,579.21,587.78,595.22,575.71,422.47,446.29,555.74,604.28,617.60,605.50,609.26,617.92,626.32,618.01,641.11,648.55,631.97,639.88,646.66,655.81,660.71,660.88,620.28,636.78,564.51,586.08,565.64,686.43,707.16,657.21,479.42,619.63,607.95,563.37,570.72,694.53,760.40,550.55,693.51,576.01,577.32,563.37,720.07,750.13,761.15,766.53,761.15,788.75,802.14,796.58,797.06,
792.00,564.84,571.29,581.45,579.26,594.87,568.26,419.77,442.49,556.35,604.98,614.36,608.34,608.06,616.70,621.92,616.70,637.69,642.51,634.66,637.69,644.82,654.53,660.47,666.20,623.15,635.11,567.70,584.88,560.18,687.64,704.37,654.98,485.54,611.36,613.95,558.27,571.29,687.64,751.85,551.37,691.74,559.79,569.38,554.29,716.43,749.10,760.32,762.40,751.45,788.49,802.19,792.99,798.04,
793.00,559.59,566.97,575.62,580.73,591.91,564.55,421.79,439.21,556.06,602.81,612.76,601.83,613.02,611.76,626.72,609.27,632.85,631.65,630.40,632.97,640.37,651.58,650.34,662.72,613.03,630.44,563.24,580.68,548.35,691.35,697.55,650.30,483.67,606.77,615.45,554.60,570.67,687.64,752.32,548.30,692.60,562.04,573.22,552.18,724.91,739.85,754.78,768.43,748.57,787.07,798.29,789.60,799.55,
794.00,560.82,570.83,563.94,585.53,581.14,565.50,421.88,439.89,547.49,599.66,608.18,599.60,614.30,606.79,626.18,606.16,624.62,631.19,630.56,636.81,639.64,650.27,649.01,654.33,608.36,630.88,551.12,576.14,547.36,685.30,691.24,650.27,477.30,605.85,606.18,555.18,563.62,691.86,750.05,537.98,693.12,563.94,571.45,558.30,724.08,739.72,751.30,761.31,753.49,783.82,792.58,787.90,795.40,
