Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
516.00,291.38,276.86,263.43,249.07,241.41,233.60,223.85,223.23,218.54,216.27,215.19,222.60,231.42,241.49,255.31,269.06,282.17,294.66,307.15,319.10,330.27,348.30,367.28,388.53,403.51,416.14,427.08,432.86,438.33,448.32,460.19,476.90,491.10,506.10,512.03,513.60,512.49,512.97,505.94,504.07,502.20,502.19,499.70,500.48,500.78,500.79,508.76,520.31,536.55,558.57,579.34,602.29,
517.00,288.83,274.83,260.43,247.15,239.09,232.36,221.90,220.75,216.66,214.13,213.57,219.93,229.31,239.37,252.26,266.52,279.10,292.07,302.99,316.34,327.70,344.77,363.55,383.20,400.36,412.36,422.69,429.52,434.90,444.39,455.14,472.34,487.16,501.60,506.01,508.74,507.17,507.48,500.55,499.12,497.65,496.97,493.77,494.92,495.54,496.89,504.20,515.40,531.63,552.88,574.09,595.15,
518.00,288.32,273.68,260.45,247.29,237.15,230.69,221.12,220.55,215.34,213.52,213.04,219.13,227.89,238.58,251.28,265.72,278.17,290.62,302.18,315.25,327.40,343.44,362.55,382.33,398.99,410.77,421.80,427.81,433.88,443.23,453.93,470.89,484.90,498.81,504.17,507.13,506.10,504.00,498.95,498.42,496.46,495.44,491.18,493.07,493.79,495.41,502.86,512.71,529.22,550.99,571.63,593.01,
519.00,290.28,275.02,261.60,248.61,237.73,231.69,222.46,221.37,216.72,214.68,213.60,220.24,229.66,240.45,252.76,266.54,279.78,292.12,303.69,316.47,329.08,345.51,364.89,383.55,400.90,412.38,422.86,430.09,435.90,445.27,457.05,473.58,488.08,501.16,508.47,508.81,509.03,505.94,502.56,501.07,498.40,497.69,494.07,495.74,496.28,497.37,506.03,515.77,532.90,553.43,574.06,595.68,
520.00,293.39,279.39,264.44,252.29,241.49,235.83,225.56,224.42,219.77,217.95,216.66,222.17,232.91,244.13,256.63,270.18,283.52,295.72,306.74,320.57,334.02,350.18,369.62,387.72,407.06,417.97,428.36,435.38,442.14,450.28,463.00,478.77,495.16,508.57,513.24,515.59,514.88,512.47,509.38,506.95,505.52,503.87,500.05,501.12,502.24,505.30,512.20,522.65,539.64,561.22,581.00,602.29,
521.00,296.78,284.07,268.43,256.42,244.41,238.91,228.22,227.84,222.38,220.28,220.15,224.76,235.51,246.36,259.23,273.67,286.98,299.28,310.36,324.80,338.54,355.28,375.09,393.76,412.92,422.79,434.16,440.27,447.47,455.87,469.09,485.27,501.24,513.91,519.18,522.28,521.40,518.08,515.64,512.87,512.26,509.38,506.48,507.83,507.34,511.04,519.46,529.45,545.38,569.19,589.12,610.45,
522.00,299.80,286.69,271.46,257.84,246.28,241.16,230.78,230.47,224.92,222.53,222.31,228.00,238.60,249.15,262.77,276.44,290.06,302.79,314.05,327.87,342.04,359.45,378.26,398.95,417.83,427.20,439.24,444.64,452.23,461.39,475.01,490.43,507.03,519.56,526.95,528.59,527.80,524.63,522.71,519.38,516.92,514.98,512.88,513.05,513.68,515.97,525.43,536.35,552.64,575.51,595.63,620.12,
523.00,301.36,288.48,272.66,259.45,248.70,243.12,231.56,231.15,226.80,223.70,223.25,229.07,240.32,250.97,264.45,277.99,291.79,304.40,315.30,330.00,343.24,361.23,380.98,401.12,421.28,429.65,440.79,446.72,453.09,463.69,476.87,492.72,510.77,523.00,528.49,531.92,530.47,527.47,525.38,522.82,519.96,517.12,515.60,515.57,517.34,519.06,527.64,540.02,556.31,578.96,599.42,624.21,
524.00,300.84,288.63,273.69,259.53,249.08,243.25,230.86,231.28,226.79,223.30,223.84,228.90,239.38,250.18,263.90,278.45,290.97,303.84,315.53,330.22,343.28,360.90,380.35,400.92,421.04,430.05,441.12,446.00,452.02,463.52,476.00,492.53,509.69,521.80,527.60,531.92,530.34,526.27,524.68,522.58,521.18,517.04,516.01,515.65,516.16,518.63,527.75,539.64,555.23,579.41,599.15,624.50,
525.00,300.44,287.65,272.04,258.12,248.80,241.57,229.80,230.78,225.83,222.11,222.77,229.09,239.00,249.68,262.93,277.50,290.49,302.95,315.45,328.90,342.16,359.65,379.16,400.01,419.52,428.50,440.05,444.66,450.47,463.39,475.26,491.86,507.62,520.14,528.09,530.30,529.71,525.59,523.65,522.37,519.52,517.56,515.19,515.67,515.26,516.83,527.02,539.23,554.14,577.25,598.72,624.68,
526.00,300.76,286.49,271.99,257.92,248.55,242.23,230.05,230.64,226.05,222.51,222.67,228.80,239.44,250.32,263.42,277.24,290.35,303.27,315.62,328.91,342.06,359.31,379.15,399.05,419.71,429.44,440.10,445.44,450.12,463.61,476.12,491.80,508.69,521.52,528.77,531.19,529.30,526.96,523.16,523.23,519.29,518.65,515.48,515.80,516.11,517.55,527.00,539.09,555.73,577.49,598.51,625.04,
527.00,301.20,285.85,272.63,259.20,249.18,243.13,230.32,230.90,226.25,223.19,223.37,228.56,239.38,250.22,263.41,277.92,290.42,303.63,316.07,329.50,342.53,359.66,380.36,399.00,419.88,430.58,441.00,445.73,450.94,464.17,476.83,492.43,510.02,521.56,527.89,532.26,529.26,526.93,523.97,523.05,520.52,519.84,516.23,516.84,516.11,518.68,527.58,540.08,555.35,578.16,599.84,624.41,
528.00,302.11,287.57,272.84,259.70,250.17,243.79,231.91,232.25,226.71,223.85,224.63,229.98,240.21,250.67,264.09,278.88,291.70,304.49,317.89,330.29,344.47,360.95,381.62,400.89,420.95,432.69,442.37,447.75,453.61,467.11,479.57,494.71,511.14,523.79,532.05,533.97,531.48,529.40,527.14,524.32,521.45,522.17,518.36,518.55,517.39,520.75,530.53,541.97,557.03,580.01,602.36,627.58,
529.00,304.23,288.76,274.60,261.72,252.36,245.33,233.84,233.74,228.43,225.09,225.60,231.50,242.80,253.01,266.07,280.73,294.00,307.22,319.86,331.73,346.28,363.64,385.29,403.90,423.82,436.11,445.60,451.28,457.70,469.65,483.21,497.84,514.50,528.31,537.37,538.28,535.32,534.48,530.94,528.88,523.59,525.86,522.46,522.23,521.67,525.02,533.24,544.96,561.78,583.40,605.76,632.79,
530.00,306.50,289.40,276.55,263.25,253.73,247.72,235.35,234.54,230.44,226.57,227.69,232.57,243.93,254.03,267.52,283.01,295.27,309.11,321.63,334.16,348.05,365.39,388.52,405.81,426.21,439.50,448.74,453.97,460.75,471.95,485.95,500.82,518.14,531.54,539.51,541.98,537.45,536.18,533.55,531.37,527.94,528.23,526.00,523.67,523.10,527.90,536.20,547.08,564.76,587.47,609.03,635.57,
531.00,306.72,290.93,276.40,263.45,254.86,247.82,236.22,234.98,230.43,226.88,228.10,233.06,243.88,253.92,267.24,283.42,295.96,309.46,322.14,334.64,348.78,365.56,388.77,408.31,425.88,439.38,449.16,454.14,461.89,472.58,485.75,501.80,517.88,531.45,540.55,541.33,538.00,535.65,535.13,532.48,529.22,528.15,527.15,524.37,522.95,528.73,537.65,548.76,564.29,588.09,609.63,635.66,
532.00,306.31,292.26,276.74,263.10,254.23,247.06,236.26,234.71,230.82,226.52,227.38,233.46,244.67,254.48,267.08,283.10,296.41,309.75,322.30,334.08,348.96,365.94,389.37,408.82,425.69,439.49,448.99,453.70,461.53,471.83,486.11,501.89,516.65,532.52,541.64,540.85,539.51,536.54,534.83,533.88,528.49,528.04,526.08,525.22,523.21,528.06,536.92,548.58,564.80,588.37,608.31,635.37,
533.00,305.82,291.71,276.69,262.81,253.87,247.79,236.48,234.24,230.77,226.99,227.15,233.03,244.22,254.73,267.33,283.07,296.05,309.63,321.40,334.66,348.77,365.69,389.45,408.01,425.81,439.57,449.80,453.40,460.96,469.72,485.72,501.49,516.72,531.57,538.91,540.33,539.32,536.07,533.90,533.67,530.21,528.19,526.16,524.63,522.89,527.99,535.61,548.68,565.11,588.21,607.49,633.96,
534.00,306.58,292.45,275.91,262.80,253.44,247.98,236.78,234.66,230.31,227.53,227.72,233.23,243.70,253.99,267.44,282.86,295.91,309.05,321.41,334.66,349.23,365.73,388.08,407.86,424.75,438.39,449.99,453.11,461.84,470.05,484.86,501.47,516.60,530.65,537.56,539.91,538.67,534.31,534.24,532.49,531.44,527.18,525.38,523.74,521.81,527.20,535.01,549.49,564.30,588.26,608.90,632.23,
535.00,306.83,293.51,276.31,263.32,252.40,246.74,236.90,234.95,230.51,227.57,227.71,233.89,244.39,254.14,267.31,282.54,296.28,309.03,321.95,334.52,349.72,366.46,387.09,408.80,425.58,438.40,449.29,453.67,461.43,470.68,485.33,502.55,516.18,531.47,538.30,540.58,538.94,535.25,534.89,532.76,529.89,526.28,524.80,525.63,523.69,527.08,535.99,549.34,565.91,588.18,608.60,632.82,
536.00,306.97,293.47,276.53,263.55,251.72,247.26,236.43,234.70,230.79,227.93,227.59,233.78,244.60,254.51,268.37,282.47,296.09,309.11,322.15,335.05,349.81,366.89,387.42,407.21,426.46,438.44,449.56,454.20,460.32,469.78,485.42,502.26,516.41,531.44,537.58,541.39,538.06,536.05,534.55,531.85,531.21,526.36,524.48,525.64,524.63,526.88,534.26,549.03,566.42,588.43,609.19,633.31,
537.00,306.34,291.81,274.84,262.23,251.88,246.17,235.51,234.16,229.43,227.31,227.40,232.85,243.11,252.88,267.90,281.65,294.97,307.35,321.26,334.06,348.41,364.88,385.85,405.29,424.05,436.29,447.92,452.82,459.37,468.42,482.39,499.35,514.46,528.75,535.33,539.31,535.12,533.22,532.99,528.78,530.49,524.49,523.88,522.95,521.49,525.87,532.22,547.09,563.51,586.39,609.11,631.05,
538.00,303.77,288.59,273.10,260.79,250.47,242.96,233.67,232.65,227.60,225.10,225.72,231.22,241.77,250.97,265.54,278.94,292.98,304.62,319.68,331.46,345.57,362.24,381.59,403.40,420.26,431.61,443.59,450.13,455.49,465.83,478.37,495.08,511.35,526.12,533.71,535.82,530.74,530.05,529.85,524.89,525.24,520.44,520.47,519.85,518.21,522.68,529.29,542.72,559.32,581.83,605.31,626.46,
539.00,301.33,287.01,271.44,258.83,248.53,241.43,231.63,230.34,226.65,223.61,223.74,228.73,240.38,249.83,263.91,276.79,290.58,302.73,317.33,329.20,342.31,359.37,378.95,400.18,417.59,429.18,440.12,447.21,450.53,462.31,475.97,492.15,507.73,522.91,529.96,532.60,527.65,528.76,525.51,522.08,520.45,517.48,516.59,517.71,515.70,519.92,526.72,538.39,555.28,578.92,600.49,623.00,
540.00,298.81,284.92,269.67,255.92,248.06,240.09,230.42,229.11,224.82,222.19,222.40,227.07,238.67,247.98,262.58,275.94,288.50,301.33,315.20,327.58,340.09,357.68,378.02,396.52,414.72,427.93,438.27,444.28,449.61,460.06,473.49,488.64,505.72,519.45,525.95,529.57,525.31,525.71,522.74,519.00,518.53,515.91,514.11,514.79,512.43,518.25,523.77,536.56,551.95,576.53,598.21,620.50,
541.00,296.72,283.27,269.01,255.05,247.46,238.30,229.76,228.04,223.44,220.73,221.14,226.15,237.16,247.24,260.54,274.89,287.29,299.76,314.29,325.19,338.58,356.29,374.83,396.67,412.60,425.55,435.39,442.13,448.20,459.38,471.19,486.78,503.19,517.96,524.19,527.97,523.55,523.38,521.56,516.65,514.49,514.84,511.88,512.88,510.58,516.80,522.06,533.37,549.96,574.42,595.90,618.25,
542.00,296.71,283.22,270.11,256.32,246.21,238.37,229.12,227.56,223.52,220.08,220.11,225.60,237.35,247.18,260.30,274.15,286.69,300.08,313.81,324.64,338.60,355.79,374.04,395.89,412.96,425.47,434.84,442.21,446.98,458.84,471.13,487.02,502.32,517.73,523.31,528.03,523.86,524.25,520.51,516.91,513.10,513.99,511.11,513.61,511.68,516.07,521.56,531.55,550.24,574.91,594.22,618.21,
543.00,297.62,284.66,270.22,255.66,246.61,240.25,229.31,228.35,223.88,220.75,220.97,225.83,237.05,247.54,260.55,275.30,286.70,301.47,314.29,325.32,339.11,356.79,375.98,395.14,414.09,427.15,436.39,442.59,449.24,459.89,472.63,488.38,502.66,518.36,523.09,528.73,525.13,524.23,520.67,517.98,516.18,514.14,511.01,514.03,512.00,516.66,522.10,533.20,551.64,576.92,595.20,619.74,
544.00,298.02,284.80,271.19,256.57,247.41,240.80,229.62,228.92,223.88,220.49,221.36,227.11,236.92,247.49,260.29,275.68,287.49,301.90,314.86,325.67,340.08,357.58,376.44,396.42,414.58,426.30,437.12,442.73,450.40,461.22,473.03,488.96,503.99,519.01,525.04,528.67,525.45,523.38,522.65,518.02,516.61,514.80,512.41,514.55,512.99,517.20,522.89,534.70,552.61,577.45,597.43,621.12,
545.00,299.15,284.98,272.06,258.50,247.24,240.85,230.06,229.21,224.76,220.54,221.34,228.13,237.59,248.35,260.46,275.13,288.45,302.46,315.04,325.55,341.22,357.96,376.77,397.62,415.60,426.41,438.00,443.74,449.47,461.66,473.91,490.13,504.14,521.02,526.37,529.24,527.15,524.77,523.28,520.19,515.94,514.51,513.46,515.17,513.96,517.27,523.61,534.98,553.12,578.06,597.86,621.64,
546.00,300.35,285.67,271.40,257.30,247.21,241.71,230.03,229.71,224.96,221.51,222.59,228.19,237.42,248.79,261.45,275.81,288.83,303.33,315.01,327.04,341.47,358.24,378.06,396.67,416.49,428.02,439.93,444.30,450.24,461.44,475.18,490.53,505.43,521.88,526.63,530.34,528.70,525.55,523.67,520.60,517.92,514.74,514.55,514.49,514.44,518.23,523.98,536.53,554.08,578.16,598.48,622.29,
547.00,300.73,286.26,272.12,257.48,248.17,242.68,230.45,230.54,224.55,221.81,224.05,228.21,237.44,248.67,261.48,276.36,289.50,303.31,315.45,327.68,341.32,358.70,378.08,398.70,416.50,427.48,439.79,443.94,452.09,462.57,474.88,491.34,506.32,522.45,528.60,529.94,528.11,524.28,525.28,520.46,519.13,515.30,514.97,514.63,514.30,518.63,524.45,538.59,553.89,578.51,600.13,621.92,
548.00,300.83,285.88,273.05,258.66,248.10,241.57,230.42,230.28,224.80,221.64,223.98,228.68,238.03,248.61,261.54,275.70,290.05,303.35,315.15,327.28,341.66,358.78,377.73,399.15,416.66,426.85,439.77,443.88,450.94,463.36,474.61,492.19,506.90,523.23,529.34,530.81,529.06,525.12,525.59,521.37,516.90,517.01,515.45,515.26,515.67,518.00,524.48,538.48,554.73,578.27,599.61,622.69,
549.00,301.12,285.78,272.14,257.59,248.28,242.43,230.78,231.14,225.54,222.56,224.26,228.64,238.42,249.48,262.79,276.50,290.72,304.23,315.68,328.39,341.80,359.25,378.68,399.59,417.48,427.84,440.77,444.57,451.14,463.24,475.72,493.33,507.27,524.04,529.33,531.73,530.61,526.37,524.88,522.65,517.95,517.91,516.24,514.79,516.74,519.07,525.04,539.03,556.14,578.21,599.83,623.80,
550.00,300.72,287.22,272.13,257.29,249.00,243.30,230.93,231.85,225.73,223.09,224.89,228.12,238.43,249.33,263.50,277.04,290.79,304.29,316.15,329.10,342.05,359.12,379.46,399.98,417.43,427.99,440.32,444.92,452.54,463.53,475.86,492.96,507.96,524.06,530.77,531.86,530.11,526.59,525.23,522.39,520.46,518.53,516.52,514.42,516.44,519.71,525.73,539.16,556.17,579.65,600.10,623.57,
551.00,300.66,287.26,272.75,258.56,249.05,242.05,230.81,231.90,225.96,222.74,224.57,228.73,239.20,249.46,263.17,277.04,290.76,303.98,316.28,328.14,342.44,359.34,379.19,401.60,417.47,428.00,439.16,445.09,452.38,463.80,475.79,493.11,508.96,523.81,531.32,532.49,529.52,527.05,525.44,522.63,519.24,519.27,515.86,515.12,517.08,519.00,526.95,538.39,556.92,579.89,600.46,623.87,
552.00,300.70,286.94,271.90,257.95,248.60,242.10,231.52,231.82,227.25,222.84,224.00,229.47,239.70,250.51,264.00,277.40,290.73,304.84,316.40,328.31,342.66,359.92,380.06,401.35,418.81,429.43,439.92,446.02,451.81,464.06,476.72,493.75,509.80,523.43,531.35,532.70,531.35,529.05,525.16,523.84,519.50,519.79,516.19,515.44,518.31,520.19,527.35,538.14,558.25,581.52,600.25,625.19,
553.00,301.47,287.42,272.20,257.48,249.85,243.43,231.85,231.85,227.88,223.14,224.23,229.56,239.64,250.05,264.17,278.54,290.56,304.68,316.44,329.29,341.91,360.00,380.82,400.77,417.70,430.21,439.52,446.95,453.38,463.54,477.24,493.31,510.39,522.59,530.54,531.90,531.20,528.34,524.95,522.59,521.22,519.70,516.49,514.81,517.85,520.88,527.32,538.14,557.61,583.11,601.23,624.60,
554.00,301.17,287.19,272.09,258.23,249.74,241.77,231.89,230.49,227.01,222.63,223.69,229.37,239.23,249.51,262.70,277.46,289.59,303.34,315.26,328.42,341.75,359.36,378.49,400.84,417.22,428.91,437.24,446.24,452.25,462.48,474.96,491.61,508.11,522.05,529.78,531.72,528.23,528.33,525.08,520.79,519.69,518.80,514.73,515.27,516.28,518.73,526.02,536.74,555.45,581.29,599.17,622.52,
555.00,299.99,285.43,270.71,258.04,248.24,240.75,230.94,229.44,226.37,221.80,222.32,228.71,238.97,249.31,261.69,276.22,288.84,302.74,313.73,327.34,340.60,357.99,376.99,398.79,415.84,427.05,436.29,444.24,449.80,460.34,472.77,490.47,505.29,519.05,526.92,530.82,526.57,526.80,523.28,519.60,516.57,516.82,513.46,514.08,515.02,517.21,523.46,535.01,553.28,578.60,597.27,620.98,
556.00,298.18,284.01,269.74,256.07,247.93,240.93,229.73,228.10,225.16,221.02,220.97,226.82,237.08,247.30,260.06,275.00,287.46,301.17,312.62,326.49,338.24,356.18,375.84,395.06,412.81,424.79,434.93,441.60,448.26,457.47,470.54,487.90,501.56,516.01,523.09,527.13,523.95,522.77,520.61,516.83,515.56,512.49,511.04,511.39,511.30,515.65,520.28,532.72,550.01,575.69,594.30,617.55,
557.00,295.57,282.12,267.82,255.33,246.57,239.39,227.18,226.57,223.03,219.55,219.38,224.94,234.70,245.16,257.40,272.61,285.70,298.68,310.39,324.09,336.20,353.36,372.04,392.13,409.84,420.60,431.27,438.14,444.77,453.77,467.10,484.50,497.07,513.27,518.47,523.37,518.67,517.74,517.11,513.04,511.25,508.99,507.41,507.91,506.90,511.12,517.11,529.89,545.52,569.78,590.22,613.40,
558.00,293.43,280.50,265.15,254.02,243.63,236.79,225.41,224.91,221.56,217.91,217.69,223.72,233.13,244.33,255.63,270.35,284.32,297.07,308.71,320.99,334.86,351.44,369.98,390.16,407.97,417.77,429.30,434.58,441.32,450.85,463.26,481.21,493.07,510.51,515.22,520.76,516.22,515.36,513.57,511.65,507.70,505.35,504.39,505.08,503.70,507.73,514.64,527.68,541.77,565.36,586.30,609.86,
559.00,290.76,279.66,264.46,252.22,242.06,236.34,224.35,224.26,220.65,217.36,216.92,222.29,232.04,243.68,255.16,269.91,283.39,295.91,308.33,320.24,332.79,349.78,369.96,388.12,406.25,416.75,428.49,432.66,440.06,449.04,462.67,479.25,492.04,507.93,513.24,517.77,514.47,513.44,510.68,510.16,507.03,502.74,502.55,502.56,501.38,507.03,513.25,525.85,540.70,563.51,585.23,607.19,
560.00,290.02,278.51,263.64,251.29,242.43,236.25,223.65,223.91,219.42,216.23,216.99,221.40,230.82,241.83,254.44,269.02,282.58,294.90,307.67,318.94,331.81,348.73,368.16,387.34,405.18,415.42,426.73,431.85,439.26,448.96,461.47,477.71,490.85,507.12,511.90,514.72,512.18,510.86,509.60,507.57,506.59,501.86,500.10,501.07,498.44,505.30,512.23,524.97,538.68,561.89,584.16,605.57,
561.00,289.57,278.42,262.51,251.26,241.34,234.73,223.60,223.77,219.47,215.91,216.80,222.19,231.65,242.24,254.41,268.50,282.27,295.16,307.14,318.15,332.41,348.63,367.98,387.13,405.51,415.07,426.87,431.54,438.22,449.12,461.21,476.86,490.51,507.54,512.29,515.75,512.11,511.75,508.63,508.41,505.57,502.15,499.64,501.22,499.42,504.01,512.34,524.25,539.02,561.10,583.34,605.69,
562.00,289.90,278.12,262.19,250.76,241.42,234.86,223.95,223.56,219.54,216.22,216.69,221.46,231.90,242.64,255.47,268.31,281.74,295.32,306.87,319.10,331.89,348.60,368.77,386.86,405.30,415.74,427.89,431.40,438.26,448.88,461.16,476.72,491.38,507.40,512.33,515.77,513.15,511.85,508.44,507.93,506.83,501.79,499.79,501.00,499.61,503.87,512.09,523.30,539.44,560.60,583.09,605.49,
563.00,288.97,277.46,261.62,250.33,241.85,234.44,223.49,223.15,218.38,215.93,216.57,220.65,231.33,241.48,255.14,267.63,280.79,293.85,306.45,318.51,330.58,347.41,367.43,385.97,403.47,415.62,426.74,430.23,437.87,448.23,460.90,476.10,491.34,505.91,512.11,513.73,511.38,510.34,507.88,505.89,506.32,500.54,498.50,499.42,498.43,502.83,510.86,520.91,537.82,559.48,582.89,603.87,
564.00,289.48,276.98,260.64,249.41,240.95,232.82,222.31,222.45,217.41,214.84,216.11,220.18,230.97,240.83,253.72,266.56,280.19,292.88,305.70,316.92,330.74,346.52,366.15,386.47,402.99,415.10,425.56,429.61,436.55,447.78,459.97,474.90,490.92,504.80,511.17,514.52,510.89,509.31,507.16,504.98,503.56,500.47,498.21,498.53,498.85,501.59,509.87,519.17,537.09,558.12,581.40,602.67,
565.00,287.91,276.40,259.61,248.14,239.27,231.84,221.57,221.15,216.82,214.49,214.52,219.37,229.89,240.42,252.45,265.88,279.07,291.96,304.87,315.83,329.38,345.30,365.35,385.86,401.77,414.14,424.94,428.30,435.02,444.76,458.36,474.44,489.83,502.26,509.31,513.89,511.03,507.20,505.60,504.70,502.22,498.69,496.56,497.10,499.37,499.41,507.72,516.74,535.13,556.16,580.03,601.41,
566.00,286.85,273.51,257.92,246.52,237.23,230.84,220.04,219.65,214.34,212.62,212.88,216.80,227.32,237.43,250.16,264.03,277.21,289.40,302.47,313.86,325.31,342.11,362.43,383.77,398.32,412.38,421.78,425.72,433.17,442.19,455.14,471.76,487.36,497.21,506.87,509.35,507.46,502.74,502.68,500.98,499.37,495.49,493.90,493.29,495.38,496.20,503.68,514.52,530.63,554.14,578.00,597.14,
567.00,283.98,271.12,255.32,244.36,234.75,227.22,217.75,217.45,211.67,210.10,210.91,215.26,225.11,235.19,247.01,261.57,275.08,286.40,299.70,310.16,322.86,339.30,358.72,381.26,394.96,408.97,417.45,423.02,430.16,439.25,451.72,468.47,483.61,494.43,503.66,507.47,503.09,499.94,500.14,496.15,495.17,492.01,490.10,490.57,491.35,492.61,499.80,511.71,526.92,550.81,574.37,593.08,
568.00,282.06,268.13,253.23,242.34,232.32,225.18,215.88,215.27,210.35,208.20,208.22,213.27,223.53,233.19,244.71,259.29,272.65,284.98,296.95,307.74,320.84,336.87,356.47,378.27,392.29,405.60,414.99,420.17,426.85,435.88,448.30,464.73,479.28,491.61,499.81,504.22,500.95,496.34,496.45,493.91,491.44,489.10,487.23,488.48,489.00,490.17,496.18,508.66,524.02,547.08,569.57,589.84,
569.00,280.13,265.44,250.81,240.93,229.82,223.78,214.27,213.84,208.45,206.60,206.08,211.05,220.72,230.33,242.67,257.34,270.20,282.57,294.72,306.15,317.28,334.10,353.71,373.84,388.47,402.56,411.35,417.00,424.69,432.82,445.89,461.07,475.99,488.44,497.75,499.22,498.34,492.91,493.14,490.41,489.27,485.63,483.19,484.23,484.45,487.18,492.08,505.80,521.04,543.60,566.12,586.43,
570.00,278.32,262.86,248.88,238.48,228.63,222.45,212.47,212.49,206.09,204.38,204.71,209.54,218.80,228.36,241.13,255.08,268.42,279.98,292.33,303.98,316.01,332.24,351.13,371.88,387.34,400.35,407.83,415.53,422.86,431.63,444.33,457.30,473.56,486.86,496.32,496.93,495.24,491.86,490.38,486.97,485.45,483.19,481.18,481.50,481.47,484.52,490.53,503.83,520.12,540.97,563.66,583.94,
571.00,277.43,262.09,248.52,237.15,227.77,220.90,211.51,211.07,205.80,203.47,203.75,209.41,218.29,228.64,240.39,254.22,266.96,279.06,291.51,303.16,316.70,331.97,350.39,371.17,387.24,398.63,406.55,415.04,422.28,430.62,443.09,457.13,472.33,487.12,495.42,496.51,495.59,491.63,489.29,487.81,483.86,482.95,480.25,481.52,481.15,484.75,489.30,502.13,520.36,540.03,561.89,582.86,
572.00,277.13,261.60,247.86,236.68,226.45,221.25,211.09,210.02,205.08,203.55,202.73,208.53,217.51,227.91,239.64,254.42,266.12,278.44,291.04,303.41,315.60,331.05,349.58,370.32,386.16,397.91,405.77,413.88,421.26,429.85,443.00,455.71,472.29,485.37,496.11,493.94,496.24,490.99,487.54,487.64,483.63,482.68,480.35,479.50,481.07,484.26,488.73,501.03,519.59,538.73,560.71,581.94,
573.00,276.34,261.18,247.35,235.15,226.39,220.90,210.17,209.47,203.70,202.80,202.80,207.49,216.70,226.69,239.22,254.09,265.72,277.06,290.49,302.54,315.04,330.28,348.44,368.81,386.31,397.01,404.71,413.14,419.60,429.88,441.89,455.02,472.18,484.85,495.28,492.86,493.83,491.20,487.51,485.65,483.09,481.87,480.30,478.67,479.40,482.72,488.41,500.90,518.24,538.33,561.05,580.58,
574.00,275.64,260.86,247.77,233.46,226.07,219.88,209.48,208.35,203.45,202.27,202.20,207.97,217.09,226.54,238.94,253.36,265.45,276.86,289.36,301.82,315.63,330.27,349.23,368.31,386.13,396.16,405.07,412.31,418.24,429.56,440.87,455.55,471.72,485.19,492.68,493.93,492.95,491.67,486.65,486.19,482.27,481.91,479.62,479.44,479.36,481.99,488.85,500.08,517.40,538.66,559.56,581.27,
575.00,274.40,259.81,246.94,233.32,225.49,219.42,208.99,207.55,203.33,202.37,201.19,206.89,216.20,226.01,238.40,253.20,264.45,276.22,288.68,301.38,313.85,329.32,348.75,366.98,384.86,394.68,404.19,409.46,416.28,427.75,439.03,454.88,470.87,484.83,491.00,491.86,491.81,489.63,485.39,484.96,482.32,480.15,478.19,477.77,477.98,481.90,486.92,498.75,515.61,537.86,557.79,580.44,
