Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
987.00,193.43,226.05,190.13,247.07,161.05,141.47,137.27,137.27,134.37,135.23,135.66,134.41,139.73,138.08,133.35,129.74,130.38,135.83,135.53,131.91,122.84,118.25,122.47,123.80,130.51,131.59,121.03,122.07,97.27,95.54,101.07,91.01,90.28,89.08,80.39,80.13,85.99,82.22,75.55,72.57,74.20,81.17,80.45,84.13,74.98,74.64,77.39,74.56,71.92,72.59,78.81,78.52,78.60,77.99,
988.00,196.17,227.86,190.93,248.89,161.81,143.07,138.09,138.41,135.51,136.51,136.10,135.05,140.48,138.11,134.13,131.16,130.88,136.79,137.20,133.85,124.32,118.22,123.76,124.46,131.23,133.76,120.98,122.39,97.91,96.38,101.57,92.23,90.35,88.84,80.65,80.29,87.42,82.77,76.28,72.82,75.06,82.15,81.30,84.65,75.75,75.75,78.05,75.35,72.98,73.42,79.65,79.52,79.67,79.23,
989.00,197.99,229.05,192.37,250.30,161.67,144.44,138.90,139.31,136.38,137.78,136.09,136.30,140.19,138.70,134.95,132.04,132.57,137.98,138.32,135.38,124.05,118.89,125.11,124.99,131.41,132.99,121.98,123.49,97.96,97.22,102.26,94.58,91.87,89.74,81.21,81.40,87.90,83.11,76.91,73.45,75.77,82.28,81.63,85.66,76.41,76.10,78.39,75.80,73.32,73.86,80.22,80.22,80.33,80.28,
990.00,198.99,229.51,193.93,251.47,162.36,145.48,138.34,139.77,137.09,138.57,137.43,137.45,139.73,139.76,134.87,131.96,133.20,138.65,139.03,137.25,124.10,119.98,125.74,125.12,132.00,133.43,121.77,124.26,98.71,97.31,101.98,94.75,92.18,90.83,81.55,82.17,88.04,83.85,77.39,74.30,76.17,82.50,82.04,86.33,76.81,76.87,78.87,76.67,73.44,74.18,80.52,80.91,80.99,80.46,
991.00,199.57,230.74,194.20,253.12,163.34,146.64,138.84,139.49,137.54,138.50,138.32,136.87,140.56,140.37,135.67,133.26,133.45,138.22,139.50,137.24,124.86,120.92,125.63,125.72,132.56,135.21,122.22,125.13,100.03,98.07,101.97,94.28,92.90,89.96,81.37,81.96,87.97,83.95,78.10,74.73,76.19,82.94,81.96,86.45,77.08,77.22,78.98,76.68,73.76,74.97,80.88,81.18,81.72,80.68,
992.00,200.58,231.69,194.37,252.12,163.72,148.01,140.36,139.17,137.73,139.24,138.19,137.73,141.15,139.70,136.35,134.09,133.47,138.00,139.53,137.83,125.10,120.89,125.46,126.44,133.40,135.89,122.83,124.83,100.22,98.28,101.23,94.45,93.33,89.49,81.28,82.37,88.29,83.70,78.28,75.44,76.20,83.90,82.66,86.29,77.65,77.59,78.94,77.10,74.41,75.77,80.88,81.47,82.22,81.21,
993.00,199.62,231.44,194.88,251.85,163.73,147.25,140.76,139.40,138.37,139.66,138.63,138.10,140.66,139.79,136.68,133.99,134.26,138.07,139.00,137.34,124.31,121.67,125.48,126.91,134.16,135.58,123.32,125.38,100.09,99.00,101.35,94.69,94.12,90.35,81.60,82.94,88.42,83.32,78.43,76.03,76.03,83.62,83.12,86.46,77.83,77.56,79.00,77.80,74.42,76.25,81.20,81.58,81.91,81.38,
994.00,199.49,231.03,194.45,252.63,164.33,146.14,140.62,140.02,138.72,139.03,139.53,139.01,142.42,140.43,136.52,133.90,134.80,138.11,139.51,137.12,124.75,121.85,125.35,126.97,134.60,135.41,123.25,125.97,100.66,98.95,101.45,94.12,94.41,90.61,82.21,83.07,88.40,83.32,78.35,76.14,75.59,83.78,82.77,86.29,78.00,77.64,79.41,78.06,74.74,76.39,81.51,81.36,82.22,81.26,
995.00,199.61,231.20,194.21,252.68,164.61,146.33,142.12,140.01,138.95,138.71,138.82,138.07,143.26,140.03,137.17,133.64,134.20,137.94,139.27,136.77,125.04,122.37,125.41,127.69,134.86,135.58,123.86,125.17,100.80,99.05,102.22,93.87,93.73,90.09,82.22,82.53,88.29,83.10,77.78,76.02,75.81,84.38,82.67,85.75,77.81,77.63,79.59,78.09,75.01,76.47,81.56,81.56,82.29,81.34,
996.00,200.20,231.10,194.22,251.80,164.21,146.44,142.82,139.96,138.62,139.65,138.88,137.10,142.71,139.52,137.08,132.78,133.74,138.41,139.09,136.31,125.46,121.91,125.22,127.65,134.69,134.25,123.79,125.11,100.10,98.26,102.26,94.28,92.95,90.29,82.45,82.34,89.03,82.50,77.64,75.73,75.95,84.40,83.31,85.68,78.15,78.07,79.60,78.59,74.87,76.33,81.39,81.75,82.27,81.90,
997.00,199.30,230.95,194.24,251.89,163.72,145.66,142.71,140.84,138.39,139.91,138.90,137.33,141.66,139.72,136.58,132.96,134.87,139.37,139.20,136.53,125.35,121.23,124.93,127.60,133.97,132.48,123.71,124.61,100.31,98.24,102.33,95.04,92.15,91.20,82.13,82.53,89.19,82.67,77.69,75.50,76.07,83.73,82.66,86.24,78.09,77.40,79.41,78.90,74.60,75.89,81.43,81.22,82.04,81.99,
998.00,199.07,230.77,193.54,252.74,164.26,145.12,142.28,139.64,137.90,139.42,139.78,137.28,142.45,140.49,137.17,132.40,135.08,138.63,139.30,136.28,125.01,121.86,124.60,127.36,133.27,131.82,123.66,125.64,100.02,97.68,102.38,94.96,91.04,90.89,82.53,82.26,88.93,83.06,77.86,75.63,76.33,83.52,82.11,86.26,77.99,77.35,79.31,78.79,73.74,75.52,81.10,81.02,81.83,81.74,
999.00,199.20,230.71,193.58,252.36,165.04,145.70,142.10,139.29,136.81,138.79,139.36,137.11,141.64,139.78,137.13,132.68,133.70,138.05,138.21,135.84,125.50,121.74,124.76,127.00,132.62,133.01,124.02,124.39,99.47,97.17,102.56,94.24,90.47,90.08,82.05,81.90,88.99,82.51,77.62,74.98,76.35,83.71,82.75,86.08,77.82,77.32,79.02,78.20,73.38,74.92,81.01,80.78,81.74,81.69,
1000.00,199.18,229.88,193.74,251.60,163.20,145.31,141.02,139.63,136.11,138.08,138.61,137.78,141.60,138.94,136.09,133.10,133.82,137.34,137.83,136.06,124.59,120.73,125.16,126.20,132.45,132.18,123.08,124.00,98.97,96.67,102.01,93.84,89.95,89.90,81.75,82.03,89.01,82.15,77.80,74.41,76.12,83.01,82.52,86.43,77.77,77.03,78.72,77.48,73.34,74.87,80.75,80.40,81.50,81.97,
1001.00,197.52,228.28,193.06,251.05,161.19,143.40,139.27,139.01,135.83,137.45,138.50,138.34,140.49,138.87,136.16,132.73,133.41,136.23,137.23,136.62,122.97,121.27,124.81,124.86,131.79,131.63,122.73,122.45,99.40,95.77,101.43,92.83,89.79,90.22,81.73,81.91,88.41,82.46,77.69,74.12,75.51,82.70,82.33,86.26,77.64,75.75,78.48,77.15,72.89,74.47,80.47,80.02,81.04,81.49,
1002.00,196.90,226.61,192.05,249.92,160.78,142.62,138.36,137.99,134.95,135.86,138.87,137.95,140.61,138.70,134.99,131.50,132.44,134.86,136.45,135.30,122.10,121.44,123.38,123.65,131.67,132.69,123.52,122.79,97.86,95.25,100.78,91.44,90.17,89.85,81.71,81.45,87.67,82.11,77.09,73.79,74.80,82.42,81.99,85.76,77.11,75.53,78.27,75.83,72.48,74.08,80.28,80.21,80.47,80.52,
1003.00,195.96,226.29,190.86,248.76,160.24,142.82,138.42,137.47,134.06,135.97,136.62,136.90,140.64,137.26,133.44,132.26,131.04,134.82,136.07,134.91,121.88,120.26,122.73,123.77,131.85,132.86,122.11,121.54,98.01,94.22,100.62,90.44,90.01,88.94,80.58,80.75,87.52,81.60,76.88,72.99,74.29,82.33,82.12,84.85,76.53,75.51,77.60,74.98,72.67,73.83,80.10,80.09,79.68,80.26,
1004.00,194.90,225.71,189.61,247.06,158.74,141.23,138.31,136.20,133.45,136.20,135.99,135.94,139.94,137.01,133.45,131.88,130.85,134.48,135.39,134.04,121.02,119.18,122.21,123.61,131.18,131.93,121.88,120.69,96.80,95.07,99.78,90.69,90.15,89.23,79.67,80.37,87.37,80.75,77.50,72.80,74.05,81.56,81.56,84.86,76.53,74.72,76.75,74.56,72.56,73.67,79.75,80.05,79.15,80.21,
1005.00,193.86,224.86,188.98,246.32,158.66,140.60,137.72,135.81,133.86,135.85,135.46,136.45,138.62,137.41,132.61,130.76,131.23,134.95,135.56,133.67,119.90,119.04,122.04,122.95,131.05,132.11,120.59,119.94,96.47,94.77,99.56,91.82,91.17,89.06,79.74,80.57,86.39,80.71,77.32,73.38,73.62,81.26,81.02,83.70,75.98,74.40,76.26,74.75,72.28,72.87,79.31,79.86,78.97,79.41,
1006.00,194.14,224.44,189.09,246.15,159.80,140.66,137.17,135.62,133.13,134.24,135.93,134.99,140.13,137.70,132.69,129.90,131.00,135.26,134.99,132.78,121.04,119.22,122.10,123.43,131.05,132.56,120.29,120.37,94.99,95.88,99.77,91.09,90.87,88.52,79.46,79.70,85.95,80.41,76.85,73.15,73.99,81.25,80.48,83.56,74.81,74.63,76.03,74.81,71.77,72.63,79.13,79.79,78.86,79.04,
1007.00,194.83,224.86,189.90,246.06,159.50,141.75,137.29,136.05,133.20,134.65,134.65,134.59,139.87,136.72,132.87,130.23,130.78,134.54,135.14,132.93,122.48,117.75,122.05,123.08,131.35,133.08,118.93,120.45,95.29,96.31,99.77,91.37,90.63,87.40,78.95,79.45,86.04,80.01,77.23,72.79,74.18,81.74,80.54,82.80,75.13,74.41,76.12,75.08,71.80,72.67,79.30,79.73,79.11,79.33,
1008.00,195.54,225.10,190.10,245.31,159.12,142.17,137.00,137.06,133.86,135.21,134.31,134.97,139.43,136.12,132.99,129.75,132.48,134.24,135.15,133.18,122.09,117.38,121.81,122.98,130.46,131.18,118.24,120.75,95.18,96.58,99.70,91.12,91.29,87.52,79.26,79.69,85.93,79.83,77.21,72.82,74.49,81.28,79.94,82.53,75.18,74.14,75.91,75.34,71.91,72.60,79.12,79.43,79.59,79.47,
1009.00,195.42,223.81,190.08,246.56,159.18,143.11,136.82,137.87,134.71,135.58,134.57,135.32,139.15,136.49,132.98,128.97,132.62,133.77,135.50,133.26,122.02,118.15,121.08,122.54,129.93,130.29,118.29,121.03,95.92,95.92,99.48,91.31,90.50,87.72,79.91,79.84,86.02,80.41,76.83,73.36,74.28,81.39,79.87,82.31,74.87,74.34,76.81,75.85,71.85,72.86,79.09,79.11,79.82,79.34,
1010.00,195.53,223.83,190.34,248.02,159.80,143.67,136.93,137.42,134.49,134.98,134.56,135.16,139.48,136.17,133.53,129.53,132.06,133.78,135.78,132.84,122.57,118.91,121.23,123.42,130.12,130.06,118.18,120.85,96.33,96.30,99.75,90.94,90.13,87.95,80.13,79.61,86.45,80.48,76.63,72.95,74.30,81.63,80.00,82.10,75.07,74.12,76.56,75.38,71.87,73.13,79.10,78.65,79.70,79.50,
1011.00,195.64,224.78,189.83,247.58,159.25,144.36,137.68,136.76,133.96,135.60,134.26,135.14,139.48,135.38,133.77,129.36,131.19,134.42,135.36,132.77,122.64,117.79,121.50,123.08,130.27,129.10,118.42,122.11,96.69,95.47,99.91,90.64,89.71,87.87,79.96,79.73,86.49,80.29,76.75,72.44,73.95,81.92,80.23,81.97,75.47,74.06,76.61,75.00,72.81,73.60,78.92,78.57,79.62,79.52,
1012.00,195.03,224.21,189.87,246.41,158.99,142.72,137.67,136.22,133.38,134.92,135.34,135.41,138.39,136.13,134.02,129.12,131.08,134.96,134.35,132.39,121.41,118.33,121.96,123.06,130.05,128.60,118.53,121.32,96.93,94.95,100.07,90.69,89.58,88.61,80.03,79.74,86.48,80.03,76.64,72.93,73.87,80.87,80.66,82.84,75.44,73.93,76.59,75.24,73.09,73.23,78.46,78.11,79.23,79.54,
1013.00,193.77,224.07,190.37,246.89,159.04,141.67,135.91,135.04,132.62,134.10,135.61,135.78,138.88,136.79,133.59,128.71,130.43,135.58,134.40,132.14,120.60,119.02,122.65,122.52,130.49,128.74,118.75,120.83,96.84,94.78,98.99,91.15,88.99,88.66,79.99,80.49,85.80,80.41,76.57,73.17,73.34,80.56,80.12,83.27,75.50,74.10,76.74,74.91,72.45,73.24,78.64,78.59,79.08,79.10,
1014.00,193.52,224.97,189.72,245.67,159.29,140.73,136.44,135.21,131.67,134.02,134.98,134.50,139.46,135.95,134.00,129.29,128.80,135.69,133.83,132.34,120.77,119.00,122.63,123.75,131.12,130.00,118.99,119.99,98.02,95.20,99.50,90.94,88.61,87.82,79.26,79.76,85.49,80.45,76.78,72.83,73.56,81.07,80.60,82.85,75.59,74.17,76.42,74.13,72.38,72.83,78.56,78.44,78.92,78.79,
1015.00,192.79,224.38,188.15,243.97,159.57,140.64,136.97,135.25,132.11,134.91,134.71,133.26,138.68,135.88,133.77,129.49,128.80,135.52,133.98,131.96,121.17,118.39,122.65,122.80,129.30,129.76,118.94,121.00,97.33,94.98,98.89,90.58,89.04,86.45,78.77,79.77,85.41,80.16,76.88,72.76,73.56,81.13,80.49,83.28,75.67,74.66,75.91,73.64,71.95,72.69,78.48,78.35,79.15,78.93,
1016.00,192.71,223.13,188.59,242.89,159.04,140.62,136.07,135.44,132.68,135.55,134.05,133.28,137.78,135.79,133.10,128.80,129.92,136.35,134.60,132.72,120.38,118.73,122.47,123.24,128.35,129.40,119.71,120.93,97.34,94.19,98.21,91.43,89.15,87.20,78.72,79.80,85.36,80.27,76.67,73.12,73.32,80.64,79.85,83.56,75.57,74.68,75.55,74.00,71.46,72.27,78.49,77.97,78.81,78.67,
1017.00,192.57,221.93,187.38,243.27,159.56,139.71,134.73,135.70,132.46,135.61,134.42,132.45,139.39,135.90,133.89,128.26,129.23,135.70,134.73,132.43,120.56,119.99,122.32,122.76,128.19,128.97,119.57,120.81,96.94,95.10,97.65,92.20,88.98,86.97,79.16,79.14,84.99,80.37,76.39,73.04,73.19,81.52,79.28,83.09,75.03,74.54,75.54,73.76,70.80,72.04,78.13,77.90,78.76,78.14,
1018.00,192.37,221.72,187.13,242.70,160.08,140.80,135.71,136.22,132.94,134.45,134.01,131.71,138.37,134.51,133.44,128.52,128.77,134.70,135.30,131.55,121.98,118.98,122.14,122.24,126.88,129.65,119.49,121.42,97.68,94.49,97.87,91.94,88.97,86.03,79.14,78.13,85.18,79.75,75.59,72.16,73.29,81.95,79.75,82.03,74.85,74.17,75.68,72.94,70.73,71.53,77.56,77.40,78.03,78.05,
1019.00,192.10,221.53,187.71,241.99,158.84,140.58,135.20,136.18,133.26,134.13,133.59,131.79,137.35,134.72,133.00,128.54,129.45,134.57,135.09,130.88,121.40,117.99,122.24,121.14,126.45,129.27,119.35,122.17,96.62,94.53,97.68,91.46,87.98,85.64,78.91,78.10,85.27,78.81,74.85,71.95,73.12,81.38,79.69,82.18,74.81,73.97,75.52,73.00,70.42,71.97,77.26,77.02,77.88,78.14,
1020.00,191.91,221.00,188.05,242.02,158.16,139.48,133.74,136.33,132.93,134.26,132.99,133.01,136.62,135.83,133.39,128.56,129.58,133.22,134.32,131.65,120.74,117.88,121.57,119.45,126.71,129.01,118.48,121.49,96.81,93.77,98.19,91.12,88.04,87.00,78.82,78.55,85.53,79.09,74.89,72.20,72.59,80.37,79.32,82.05,75.16,73.25,76.33,73.97,70.24,71.92,76.86,77.00,77.63,78.02,
1021.00,191.75,220.77,187.40,243.41,158.91,139.65,134.03,136.00,131.66,133.27,134.92,132.75,137.06,136.98,131.76,128.80,128.28,131.80,134.39,130.88,120.82,117.36,121.51,118.62,126.38,129.33,117.92,119.96,96.06,94.86,98.77,91.13,88.64,87.03,78.96,78.16,84.76,79.67,74.11,71.96,72.65,80.49,79.49,81.44,74.26,73.21,76.50,73.03,69.94,72.00,76.50,77.29,77.53,77.70,
1022.00,191.89,221.23,187.40,242.48,158.55,140.00,134.56,135.93,130.95,133.42,134.14,132.43,135.86,136.27,131.11,128.33,127.30,130.72,134.03,130.95,121.11,115.90,120.92,118.83,126.81,129.62,117.15,119.40,96.13,94.19,98.95,89.06,88.83,86.97,78.48,78.02,85.45,79.54,74.05,71.94,72.58,80.57,80.03,81.37,74.26,73.93,76.31,72.81,70.13,72.01,76.67,76.97,77.70,78.04,
1023.00,192.08,221.11,187.46,241.50,156.28,138.77,135.01,135.85,130.18,133.41,133.97,132.66,135.85,136.08,131.51,128.01,127.57,130.57,133.12,130.50,119.91,115.67,121.31,119.17,126.96,128.75,115.67,119.16,95.45,93.95,99.02,88.74,88.21,87.18,77.63,78.56,85.66,79.27,74.77,72.37,72.24,80.00,80.01,82.06,74.47,73.85,75.72,73.05,70.33,72.07,76.80,76.39,77.46,78.25,
1024.00,191.37,219.67,186.16,240.81,156.23,138.14,134.67,135.90,129.55,132.81,134.38,134.33,135.72,135.74,130.51,126.55,128.02,131.55,132.60,130.90,118.56,115.54,120.15,117.52,126.76,127.58,115.57,119.82,95.08,93.66,99.24,88.16,88.11,87.65,78.20,78.81,84.98,79.92,75.21,72.91,71.76,79.78,78.91,82.03,73.59,73.85,75.05,73.46,69.70,71.10,76.71,76.11,76.92,77.17,
1025.00,191.26,219.30,185.64,240.67,156.71,138.20,135.14,135.57,129.37,131.17,134.32,133.21,136.32,135.69,130.32,126.10,127.00,132.15,132.58,129.80,119.05,116.30,119.70,118.22,127.22,128.52,115.46,118.92,93.68,93.08,98.58,88.77,88.05,87.18,78.47,78.72,84.58,79.61,74.76,72.09,71.50,80.28,79.22,82.12,72.50,73.64,74.35,73.27,69.12,70.34,76.55,76.03,76.98,76.51,
1026.00,191.18,219.56,185.56,240.39,156.13,139.95,135.24,134.66,129.98,131.94,132.16,132.70,135.83,134.35,130.01,126.85,127.43,131.08,133.22,129.95,120.43,114.70,119.65,118.58,127.44,128.80,115.73,119.93,93.25,92.17,98.21,87.65,88.19,86.24,77.76,79.02,84.84,78.48,75.53,71.67,70.97,80.43,78.50,82.26,73.32,73.33,73.33,73.33,69.97,70.71,76.67,75.98,77.35,76.80,
1027.00,190.71,219.15,184.55,239.98,155.47,138.88,135.32,134.47,129.78,132.61,131.76,132.55,135.15,133.74,130.12,126.85,127.47,131.31,132.10,130.74,118.84,114.42,119.06,118.33,126.79,127.86,115.90,119.62,92.70,92.47,98.00,88.29,87.73,86.03,77.31,79.03,84.00,78.41,75.56,71.47,70.71,80.25,77.96,82.45,73.25,72.23,73.19,73.07,70.26,70.26,76.55,75.76,77.09,76.55,
1028.00,190.23,218.00,184.02,239.70,157.41,138.84,134.19,133.62,129.95,132.89,131.67,131.71,133.98,134.02,129.09,125.52,127.39,131.06,133.10,131.19,118.69,115.54,118.58,117.01,127.31,128.29,115.61,120.75,93.39,92.20,98.15,89.50,88.30,86.39,77.98,78.82,83.58,78.32,75.12,71.44,70.79,79.82,77.27,82.41,73.29,72.15,73.65,73.16,69.82,69.68,76.31,76.59,77.13,75.81,
1029.00,189.85,218.43,184.30,240.25,158.06,137.87,134.42,132.69,130.09,132.75,131.23,130.28,134.72,132.99,129.27,126.53,126.17,130.80,133.22,130.92,119.87,115.79,118.96,118.14,127.52,129.00,116.60,119.83,91.92,91.63,96.59,90.50,87.75,85.69,77.85,78.68,83.46,78.15,74.09,70.31,71.47,79.61,77.60,81.49,73.36,71.90,74.09,72.18,70.74,70.01,76.40,76.54,77.30,75.55,
1030.00,189.80,218.08,184.76,238.30,156.39,137.61,133.81,132.67,130.89,133.04,130.24,129.70,134.86,131.73,129.16,126.43,125.84,129.46,132.26,130.41,119.84,115.45,118.60,118.35,126.61,129.47,115.80,119.84,92.49,93.13,96.71,90.12,87.21,84.17,76.56,77.69,83.88,77.50,74.54,69.90,72.17,79.41,77.58,81.17,73.77,72.22,73.62,71.60,71.00,70.71,76.15,76.35,77.63,75.79,
1031.00,188.52,216.60,185.49,236.65,154.62,135.77,134.11,132.21,131.23,132.37,129.79,130.84,134.11,132.36,127.90,126.31,125.55,130.17,131.15,130.24,118.29,115.57,119.35,117.46,125.70,128.28,115.94,119.27,92.86,92.03,96.49,89.38,87.63,84.76,76.70,77.38,83.82,77.27,74.24,70.12,71.90,78.41,77.50,81.36,73.33,72.01,73.94,71.75,70.91,70.50,75.83,75.98,77.19,75.27,
1032.00,188.50,214.32,186.01,236.66,154.31,134.97,132.42,131.57,131.27,130.55,129.52,131.42,134.55,132.27,126.95,125.10,125.61,130.26,132.06,129.01,117.73,116.50,119.14,117.65,125.05,127.62,115.31,119.68,93.79,92.91,96.95,88.88,87.47,85.21,76.58,76.67,82.77,77.46,73.75,70.23,71.79,78.10,77.06,81.29,72.67,71.89,73.65,72.11,70.37,70.72,75.64,76.36,77.30,74.83,
1033.00,186.51,214.43,184.71,236.66,153.65,136.12,132.90,132.00,131.51,128.60,129.18,130.96,135.10,131.69,126.58,126.17,124.56,129.23,130.39,128.47,117.47,115.60,118.15,119.14,124.34,128.24,116.04,119.32,93.77,90.27,96.10,88.89,86.41,84.18,76.06,75.79,83.66,77.16,73.89,70.01,72.08,78.44,77.52,80.05,72.68,71.62,73.78,71.99,70.62,71.11,75.88,75.64,76.69,75.08,
1034.00,186.15,214.87,182.55,235.15,152.25,137.20,133.13,132.42,130.89,128.65,129.31,131.39,134.41,130.74,125.71,125.57,125.98,129.64,129.38,127.96,116.95,113.26,118.31,119.67,122.67,126.18,114.79,118.71,93.82,91.54,95.58,87.20,85.85,83.07,75.45,75.22,83.78,76.73,74.22,70.19,71.59,78.20,77.00,80.32,73.07,71.75,72.61,71.87,70.31,71.06,75.50,75.85,76.25,76.18,
1035.00,184.45,214.32,180.24,233.53,152.19,136.09,132.07,132.43,129.87,128.15,129.55,132.14,132.98,129.94,126.02,124.27,126.60,130.68,128.96,128.41,114.94,112.31,117.75,118.66,122.74,123.75,114.51,118.11,93.49,90.38,95.47,86.43,84.62,84.16,76.26,75.63,83.69,77.23,74.01,70.93,70.86,77.44,76.35,80.22,72.84,71.82,73.21,72.32,69.57,70.05,75.27,75.41,75.72,76.71,
1036.00,184.47,214.44,178.62,234.25,152.49,136.44,131.21,132.93,128.70,126.47,130.67,131.43,134.10,130.34,126.91,124.01,126.21,130.23,129.57,127.38,114.51,113.79,116.74,118.79,122.92,124.75,113.31,117.18,92.00,90.42,95.21,86.26,84.83,84.21,76.41,75.53,83.19,77.83,73.91,70.60,71.26,78.29,76.15,79.50,72.32,71.15,73.30,71.79,68.64,69.58,75.51,75.30,75.13,77.09,
1037.00,184.15,215.64,177.62,233.32,151.73,137.42,132.26,132.22,127.88,126.81,129.36,129.74,134.98,129.36,128.18,124.51,124.58,129.07,129.48,127.11,115.38,112.26,115.98,117.87,124.32,124.54,112.45,116.49,90.97,89.61,94.47,87.15,84.82,83.60,76.55,75.01,83.50,77.81,73.64,70.32,71.21,79.28,76.66,79.06,72.14,70.58,72.73,70.22,68.17,69.04,75.68,75.14,75.14,77.44,
1038.00,185.21,214.47,178.22,230.57,150.56,135.44,131.00,131.29,126.00,127.86,129.98,127.48,133.24,128.41,127.91,124.05,123.92,129.26,129.13,126.12,115.87,112.28,116.17,116.39,124.64,123.20,112.58,114.44,90.72,90.46,94.19,85.72,86.10,81.95,76.11,75.41,83.12,77.38,73.12,70.09,71.39,78.52,77.34,80.15,71.64,70.14,71.79,70.37,67.93,69.27,75.64,74.96,74.84,77.53,
1039.00,184.70,213.64,178.82,231.71,150.04,133.69,128.71,131.28,126.80,128.02,129.77,128.52,131.92,129.56,128.09,122.88,123.36,128.68,130.20,127.33,115.80,113.36,115.25,114.90,125.95,122.74,112.36,115.46,91.16,88.88,95.08,87.16,86.81,82.68,76.13,76.47,83.01,77.94,73.15,70.29,71.15,77.80,76.85,80.11,71.78,69.40,72.38,70.23,67.98,68.94,76.07,74.74,74.77,76.53,
1040.00,185.17,213.60,178.07,233.46,150.70,131.81,128.45,131.47,126.69,128.11,130.77,127.04,133.30,130.97,128.03,122.84,122.48,128.59,129.78,126.63,115.96,115.26,114.91,116.04,126.14,122.76,112.95,116.24,91.04,88.79,94.97,89.01,86.75,82.48,76.23,76.37,82.33,78.30,72.01,69.87,71.81,77.70,77.28,79.67,70.86,69.07,71.95,69.81,67.77,68.97,76.26,74.89,74.93,75.60,
1041.00,185.63,212.60,177.40,232.64,151.31,132.03,128.45,130.08,127.62,129.67,129.00,126.76,131.77,130.79,128.18,120.57,120.83,127.78,128.59,125.33,117.55,114.11,114.89,116.27,125.93,122.45,112.53,118.41,92.79,89.83,94.48,90.84,88.59,81.43,75.19,75.56,83.02,77.75,72.31,69.67,71.38,77.39,77.85,79.93,71.23,70.21,71.74,69.36,68.70,69.49,74.91,74.89,75.09,75.27,
1042.00,185.31,212.39,178.16,231.28,150.51,130.92,127.99,129.27,127.80,129.09,127.63,128.71,131.10,130.74,127.27,120.67,122.32,129.25,126.90,126.33,116.66,113.34,116.82,117.18,123.05,121.04,112.06,117.55,91.91,90.27,95.40,88.99,89.36,81.84,74.33,75.81,82.59,77.26,72.42,69.85,71.32,76.54,77.46,80.56,71.60,71.04,71.86,70.95,68.67,68.85,74.89,73.98,74.80,75.17,
1043.00,183.66,210.71,177.41,232.32,150.92,130.19,127.25,128.87,128.44,129.12,126.06,129.37,131.18,132.50,127.93,119.25,122.38,128.75,126.94,127.69,114.44,113.13,115.44,115.63,121.75,120.32,112.38,118.13,91.70,90.33,95.39,88.95,89.27,83.21,74.65,75.71,81.33,77.84,72.18,69.93,70.56,76.27,76.43,80.58,71.62,71.12,73.03,71.81,68.00,68.90,74.56,73.93,74.78,74.15,
1044.00,182.03,210.73,177.82,232.80,151.17,132.09,128.64,127.43,127.43,126.66,126.39,127.18,131.53,131.17,127.29,120.73,121.61,127.88,127.11,126.54,115.48,113.29,115.16,117.28,120.46,121.23,111.15,117.84,90.77,89.73,95.61,89.48,90.43,83.24,74.92,74.22,80.67,77.13,71.45,68.98,70.58,76.94,76.99,79.13,70.87,70.99,73.42,71.54,67.26,68.25,74.19,73.71,74.38,74.09,
