Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
1019.00,623.56,599.35,577.80,545.41,509.11,471.31,618.57,617.83,622.28,615.71,618.89,614.54,602.97,607.95,613.58,531.61,614.64,607.53,621.86,602.96,592.88,563.15,534.27,633.23,631.31,647.14,641.30,628.55,615.06,592.24,567.72,612.63,613.37,592.14,579.50,587.14,594.79,592.24,566.76,561.24,632.80,648.19,650.00,656.38,649.79,638.86,620.17,596.70,562.31,
1020.00,620.61,598.89,578.02,545.35,507.48,467.07,615.96,616.42,622.62,616.27,617.53,614.59,601.64,608.25,612.27,531.86,613.48,606.77,619.36,603.40,590.49,563.16,535.34,629.69,629.15,645.14,641.23,628.40,613.66,591.28,568.59,611.18,612.91,588.77,580.13,588.27,592.21,593.51,566.04,562.09,630.94,645.89,650.23,653.34,647.76,636.03,618.07,597.34,558.50,
1021.00,616.89,600.59,579.44,544.78,506.59,465.96,614.84,616.89,620.18,616.39,614.34,612.53,601.89,608.36,610.73,527.99,612.47,607.37,619.44,604.38,590.14,561.83,536.70,630.14,629.76,644.57,638.91,628.27,614.40,590.01,569.23,610.79,612.28,588.15,579.56,586.47,588.15,591.88,565.07,562.76,633.37,643.58,647.49,647.75,646.00,633.31,617.82,596.79,556.17,
1022.00,615.10,601.92,577.88,543.54,507.41,464.86,614.26,616.02,616.87,614.22,613.17,610.70,602.05,605.10,612.15,526.80,613.71,607.44,618.36,607.27,589.34,561.75,538.83,632.12,629.37,644.66,638.19,630.36,617.64,591.14,567.98,611.98,613.98,585.82,578.90,585.64,585.04,591.88,565.61,564.90,633.34,641.58,645.82,646.77,642.09,630.83,618.77,595.68,556.56,
1023.00,613.80,603.40,577.74,540.40,506.52,465.65,614.40,613.65,613.71,615.59,611.28,608.45,603.65,604.09,610.73,524.49,613.95,603.65,616.82,604.29,588.49,560.75,538.51,632.62,626.53,642.08,639.21,630.49,618.51,595.37,566.20,613.16,612.56,583.44,576.90,583.09,581.66,590.82,565.11,567.99,633.57,638.57,644.07,645.45,641.99,630.00,619.60,593.40,558.82,
1024.00,613.35,604.62,576.62,537.93,505.58,467.99,614.70,613.27,611.75,614.94,609.49,608.79,605.10,602.65,609.33,522.26,614.04,599.45,616.22,603.92,587.12,559.48,537.14,631.38,627.41,642.45,638.35,629.78,618.35,597.40,563.51,615.40,612.24,582.48,574.86,579.12,579.94,587.40,563.51,567.11,632.94,637.69,641.59,645.89,642.04,630.77,617.24,590.35,560.67,
1025.00,613.44,603.50,572.66,537.33,505.85,470.43,616.64,613.27,609.70,611.71,611.43,609.42,602.77,600.49,607.88,521.37,613.27,596.75,615.00,602.13,586.07,556.96,534.14,630.24,626.77,641.92,638.45,628.14,615.91,594.56,560.42,614.91,610.62,582.05,570.65,576.76,579.96,583.15,561.06,564.98,633.52,638.08,641.10,648.38,640.55,630.06,616.00,588.08,562.70,
1026.00,615.07,602.65,571.01,534.55,505.17,471.74,616.18,610.44,611.02,610.05,610.56,608.06,600.40,598.35,607.67,521.94,613.81,596.57,613.47,598.09,584.75,553.31,530.60,627.95,625.49,640.43,638.90,624.97,611.96,591.49,557.14,613.28,606.94,581.45,567.91,576.68,584.02,583.43,558.00,561.11,630.12,639.17,640.56,647.89,641.15,630.72,614.41,587.59,562.56,
1027.00,614.08,599.83,572.09,535.06,503.16,471.76,613.35,609.42,613.12,608.00,611.51,609.84,597.92,602.60,607.04,522.14,612.23,594.16,612.47,593.73,585.25,552.18,528.74,624.15,625.80,637.76,637.52,623.42,607.09,587.64,557.11,611.76,606.09,582.21,566.22,577.03,587.80,582.15,555.93,558.54,627.92,639.14,639.64,646.20,641.48,629.07,613.14,588.03,559.44,
1028.00,611.49,597.04,571.24,536.38,503.99,470.64,612.61,608.72,615.22,605.22,611.10,610.15,595.78,604.73,608.47,521.94,609.44,594.66,610.85,591.96,587.41,552.18,528.36,621.50,626.26,637.30,636.49,621.74,605.70,584.57,558.05,608.24,605.30,581.55,567.67,578.54,589.34,584.01,555.68,554.81,625.64,640.39,638.65,643.33,641.42,626.90,611.41,588.55,558.95,
1029.00,609.59,594.57,570.76,536.19,504.13,466.90,609.59,608.54,613.40,604.59,611.44,607.73,594.65,605.71,609.65,523.34,609.57,597.49,609.99,589.89,587.23,551.46,529.17,620.65,625.51,637.77,637.21,622.27,604.99,583.02,560.75,605.71,603.61,579.23,572.61,580.03,588.74,585.04,557.19,553.23,625.58,639.06,639.86,637.77,639.96,626.23,613.15,590.36,556.77,
1030.00,608.94,592.69,572.23,535.46,504.18,462.00,606.97,608.49,614.09,606.46,608.17,606.99,595.12,602.77,607.77,523.15,607.50,597.56,609.67,589.71,588.49,551.96,530.02,620.34,626.44,636.80,633.58,624.98,606.48,584.29,563.61,605.75,601.78,576.38,574.92,580.83,584.27,585.78,557.64,553.98,623.74,637.29,639.75,636.28,639.77,624.98,614.11,587.23,555.43,
1031.00,607.14,591.72,570.58,534.02,504.15,460.70,605.91,609.21,610.42,605.43,606.55,603.83,596.10,600.82,606.41,523.08,605.04,596.67,609.58,591.29,586.77,554.02,532.75,619.82,625.04,635.87,631.43,623.90,607.14,584.22,562.55,606.27,601.39,573.66,575.10,576.37,579.75,584.63,558.97,554.39,623.47,633.07,638.11,633.87,637.52,622.83,615.46,584.63,554.59,
1032.00,607.09,593.19,566.67,529.22,504.56,458.28,606.96,606.56,606.74,604.95,605.91,600.52,597.86,595.01,606.13,520.66,604.09,596.44,608.70,594.32,584.52,550.35,531.48,619.31,622.77,635.20,628.38,622.85,608.49,583.93,560.25,606.96,598.07,571.47,572.47,573.57,575.96,582.16,559.53,556.76,623.68,629.08,634.71,632.67,635.63,621.45,612.68,578.59,554.21,
1033.00,607.79,593.05,563.78,526.18,503.37,457.75,607.62,606.12,604.79,605.24,602.77,597.82,597.24,589.87,601.80,521.34,603.70,595.06,606.06,594.20,579.10,547.02,529.11,619.71,619.65,633.07,626.04,620.69,607.62,583.20,556.64,605.36,596.61,572.54,567.63,568.91,574.09,577.31,556.01,557.34,622.76,626.74,634.68,633.36,635.26,621.78,612.33,575.36,555.72,
1034.00,608.57,593.25,559.66,524.01,502.64,458.42,608.05,602.51,604.73,601.73,599.57,596.36,596.36,586.13,600.05,517.81,602.73,590.19,604.99,594.31,574.70,543.86,526.96,616.42,615.77,629.21,621.84,616.95,604.46,581.19,552.06,604.36,593.30,571.72,563.19,564.40,573.62,575.68,552.96,555.34,620.21,626.85,632.37,636.05,634.57,619.25,607.62,576.63,555.19,
1035.00,605.73,593.04,556.41,524.87,501.61,461.52,607.60,601.31,602.13,599.85,600.25,596.92,592.50,585.70,597.04,514.85,598.24,589.56,603.32,589.96,573.66,543.45,524.47,613.35,612.68,626.45,624.31,613.48,601.86,578.87,549.86,599.58,590.36,572.33,556.82,562.83,575.54,572.72,551.73,552.27,617.36,626.06,630.86,634.07,632.74,619.64,604.53,577.27,553.47,
1036.00,603.12,590.63,553.50,526.04,499.87,460.02,606.16,599.21,602.47,597.25,598.24,598.78,586.83,586.40,596.28,511.59,596.17,588.57,600.41,585.86,573.37,542.10,519.63,611.36,610.40,626.90,622.88,612.89,595.84,575.76,547.64,595.29,587.59,573.47,555.24,564.26,576.52,572.50,547.31,546.87,615.39,629.29,629.06,633.95,634.60,619.94,599.64,579.02,552.20,
1037.00,599.75,586.62,555.99,527.42,497.09,458.57,600.85,599.20,601.95,595.83,597.46,600.77,585.33,589.68,594.15,510.87,595.20,585.90,596.00,581.66,572.70,540.16,517.02,609.59,609.07,626.66,623.43,610.64,591.59,572.81,549.53,592.00,585.30,572.20,555.43,565.50,576.56,574.68,544.54,547.74,611.82,630.60,628.98,633.31,633.88,617.86,596.99,583.48,548.40,
1038.00,596.37,585.22,558.94,528.34,494.95,456.56,594.91,597.88,603.09,595.59,596.31,602.31,580.90,589.81,594.13,507.33,591.16,585.33,594.52,578.49,576.37,541.18,518.04,608.81,610.21,624.16,621.42,608.81,588.86,572.84,551.54,590.15,583.43,569.36,557.54,567.12,575.41,574.97,544.99,544.59,610.55,631.62,627.75,629.48,632.12,613.74,594.47,583.60,543.64,
1039.00,593.11,584.12,562.37,528.97,492.87,453.66,592.51,597.64,602.35,594.59,596.27,600.69,579.53,592.85,594.62,508.64,592.14,587.12,593.82,574.80,577.82,542.61,520.19,610.73,612.42,623.85,620.63,609.05,589.43,572.52,553.27,590.40,585.81,567.21,562.20,568.92,573.54,574.43,546.45,545.11,610.53,630.15,625.05,626.90,630.87,612.30,594.99,582.59,542.49,
1040.00,592.60,585.05,562.39,524.63,491.51,449.68,594.34,597.25,600.73,594.92,590.86,595.51,582.14,592.60,596.67,511.84,594.34,585.63,592.60,575.75,575.75,539.73,519.98,611.77,610.61,622.23,619.33,610.61,589.70,574.01,554.26,592.60,585.63,563.55,565.29,567.04,569.36,575.75,546.70,546.70,608.29,627.46,624.56,627.46,629.78,611.77,596.67,579.24,540.89,
1041.00,591.06,587.12,563.18,522.64,491.41,450.90,594.23,596.75,599.19,594.83,593.05,589.66,584.60,591.97,593.88,512.76,593.47,584.53,592.98,578.18,576.65,541.79,525.43,613.11,613.56,621.69,619.53,609.66,595.59,577.42,554.28,596.40,589.91,564.16,568.76,564.37,567.75,573.68,548.95,547.83,611.23,622.50,624.28,626.47,629.02,610.88,600.58,577.97,540.29,
1042.00,592.39,589.90,557.72,521.38,490.12,453.13,596.25,595.89,595.82,591.11,591.33,585.70,585.95,587.66,593.04,510.22,594.07,581.21,593.71,579.11,575.72,540.58,527.01,614.49,613.10,620.91,618.30,608.54,597.89,576.50,551.49,597.89,590.37,564.88,566.14,562.01,568.38,569.06,550.88,546.39,609.57,618.17,623.33,626.67,627.57,612.49,601.77,572.19,539.30,
1043.00,592.18,586.96,552.33,517.85,487.97,454.79,597.45,593.18,590.67,589.54,591.43,582.76,587.65,582.08,591.22,511.39,593.77,578.78,595.73,581.46,570.94,538.75,522.70,612.27,609.89,621.10,619.24,607.97,596.90,577.68,545.04,596.90,589.54,565.40,560.93,561.00,567.74,567.09,548.62,546.83,608.04,613.57,623.58,626.19,624.81,614.78,602.30,567.19,541.85,
1044.00,597.36,583.94,548.79,517.43,487.48,455.35,595.09,590.06,590.52,590.29,591.30,585.23,586.06,578.77,587.13,507.06,591.15,572.82,595.21,581.01,566.90,535.62,519.15,608.23,606.07,622.14,617.22,607.33,593.13,576.35,542.35,596.21,589.52,567.90,556.86,559.42,569.28,565.11,543.84,543.07,606.96,612.77,624.41,627.68,622.14,614.58,598.11,566.38,543.62,
1045.00,596.87,580.39,543.89,519.67,488.55,455.32,590.66,590.69,589.09,588.78,596.84,588.63,581.83,580.11,585.40,504.05,584.23,572.15,595.58,578.11,566.00,534.36,514.19,602.50,602.80,621.53,615.38,604.74,590.87,573.29,540.17,589.40,586.63,567.66,552.78,560.04,569.94,562.46,541.31,538.24,603.91,615.44,624.63,625.59,621.37,612.18,594.44,568.12,542.60,
1046.00,596.93,577.07,543.74,519.99,488.99,452.57,589.80,589.02,589.75,588.08,596.04,591.15,577.58,580.97,583.08,503.20,582.93,574.66,597.01,574.28,563.60,534.86,509.64,598.33,602.94,620.67,612.61,604.54,583.66,569.53,536.05,586.15,582.55,564.61,550.03,562.56,568.42,563.88,538.89,533.62,601.98,616.28,623.39,623.46,622.58,611.95,590.26,568.42,542.55,
1047.00,593.73,572.45,544.91,520.02,488.10,446.08,583.92,585.94,591.32,589.38,595.75,592.66,577.23,584.24,581.86,504.51,579.88,575.53,594.40,568.53,563.42,532.57,507.28,597.41,601.72,617.63,609.91,603.82,581.58,567.42,539.53,584.35,578.58,558.68,553.38,562.40,564.77,564.14,535.49,532.21,600.77,617.98,621.70,620.75,622.26,608.84,588.67,569.16,539.53,
1048.00,587.69,575.10,548.68,520.23,489.12,440.45,583.33,583.58,594.63,588.82,592.94,589.63,580.11,583.01,580.47,504.41,576.35,577.61,589.18,568.45,567.44,534.15,509.58,596.25,602.54,616.50,608.27,603.19,582.29,568.12,544.24,580.59,576.03,555.69,556.30,561.71,560.82,566.96,534.51,530.40,598.99,618.20,619.57,614.68,622.23,606.21,587.90,569.13,537.94,
1049.00,580.44,576.12,551.07,521.65,486.94,440.47,579.49,582.73,590.55,587.31,591.20,583.43,582.03,584.38,581.46,505.17,576.94,577.96,587.05,570.52,568.17,532.07,513.76,597.79,604.91,612.35,609.88,601.16,586.61,564.28,544.53,578.09,576.19,552.22,554.51,558.26,556.41,565.50,535.76,532.64,602.06,618.59,618.32,613.50,620.94,605.36,587.81,565.83,533.46,
1050.00,579.95,578.91,552.14,518.67,483.72,437.70,580.77,581.43,585.99,584.84,585.33,578.86,582.14,580.33,580.61,506.93,583.24,576.44,581.43,571.27,567.11,530.90,514.21,601.68,603.59,611.33,611.38,598.93,588.05,567.17,544.73,579.39,575.88,549.28,552.52,556.90,552.80,564.16,534.13,536.88,599.31,613.80,616.55,612.48,615.56,603.38,589.27,560.03,535.12,
1051.00,585.16,584.35,558.51,520.04,485.56,444.09,586.63,584.01,585.40,590.45,584.50,580.76,587.12,581.24,585.00,510.26,588.75,578.56,582.13,580.02,569.83,534.47,519.88,607.66,604.71,613.84,616.62,603.42,596.16,571.46,549.95,585.24,584.19,555.74,555.08,554.35,556.39,566.58,537.07,545.07,605.54,614.58,621.18,618.98,616.86,607.24,597.39,561.77,541.64,
1052.00,587.19,583.64,552.54,518.64,484.74,452.33,588.50,584.39,577.83,587.19,581.39,578.39,581.20,576.89,582.32,506.09,592.25,574.83,582.70,582.88,566.78,531.56,517.89,605.92,603.86,614.73,613.98,601.05,595.99,570.15,546.18,587.76,583.82,558.35,548.23,550.11,558.72,561.91,536.81,543.55,602.92,611.17,618.28,622.96,612.67,606.86,596.93,561.15,539.43,
1053.00,587.57,578.05,548.80,517.09,485.05,457.82,589.40,585.57,575.31,585.41,582.21,579.61,574.22,575.61,579.42,504.18,591.84,572.82,584.78,579.58,560.29,530.58,512.63,603.17,600.89,613.45,613.45,597.20,595.67,566.86,539.77,587.71,582.21,559.53,540.67,548.80,559.66,557.06,533.31,540.37,603.03,608.23,615.89,623.11,610.39,607.14,592.74,561.06,540.67,
1054.00,594.94,571.66,547.19,515.01,484.38,456.91,589.54,580.15,576.20,584.89,581.81,582.47,570.12,573.17,578.55,501.70,593.49,567.68,587.15,574.10,553.55,526.15,506.56,600.55,595.21,609.30,610.00,594.30,588.20,564.60,536.23,588.84,578.61,562.13,544.75,547.22,562.94,559.66,529.23,537.10,599.04,607.62,613.92,621.83,613.78,605.23,591.16,564.39,540.15,
1055.00,591.82,566.12,544.60,515.65,482.92,458.23,584.86,578.16,581.07,585.38,586.18,587.25,567.67,574.40,579.46,497.14,584.05,563.91,590.49,569.88,551.32,526.37,505.48,594.49,596.67,609.78,605.76,591.01,586.21,559.94,536.29,582.99,572.50,563.42,545.66,547.27,562.87,559.29,529.31,531.98,599.60,609.78,614.09,618.11,611.13,602.54,585.66,567.65,533.88,
1056.00,586.51,560.09,545.57,514.70,481.42,453.65,582.04,575.52,585.98,584.07,588.98,586.25,563.10,574.20,578.25,495.15,575.67,563.92,591.46,564.22,547.19,525.16,501.49,588.12,594.20,607.41,604.67,586.73,579.31,555.97,535.11,575.74,568.01,559.57,545.24,552.40,558.14,560.92,529.59,528.99,596.64,609.88,612.36,611.53,611.01,603.02,579.61,566.40,532.03,
1057.00,582.50,558.94,544.61,513.17,479.21,441.19,579.08,575.75,587.71,580.06,589.24,585.01,561.49,578.39,580.74,496.09,573.15,564.06,589.24,558.88,545.52,520.86,498.80,588.53,594.56,603.78,605.37,590.12,578.26,551.25,538.68,570.70,564.77,554.58,548.78,551.25,556.17,562.30,533.63,528.48,596.05,612.21,613.00,603.74,612.25,602.80,577.51,565.59,530.01,
1058.00,577.26,560.94,545.30,510.90,474.77,435.85,572.57,571.88,588.38,580.91,582.99,578.30,560.06,576.91,577.44,495.79,568.92,566.66,585.42,555.37,546.34,519.93,499.08,589.08,593.42,601.41,600.37,591.16,576.57,550.51,539.04,567.53,561.45,548.07,551.03,547.73,549.46,561.80,535.57,529.49,591.85,611.31,612.35,602.27,610.44,598.80,578.65,563.70,528.27,
1059.00,571.40,562.93,541.78,509.08,473.06,431.03,570.93,569.58,581.57,579.40,575.31,568.69,562.04,574.07,573.39,494.66,568.26,568.69,580.93,555.81,549.79,522.67,499.75,591.18,595.85,597.59,598.94,591.18,578.05,551.18,539.11,567.37,563.60,544.92,542.89,542.21,543.14,553.56,538.90,529.33,592.04,606.70,608.55,600.76,606.31,599.19,581.01,558.01,527.55,
1060.00,570.52,564.61,534.20,507.18,470.61,427.52,572.48,568.04,574.20,576.90,571.02,561.55,563.59,567.35,568.15,495.00,573.29,564.75,573.62,558.45,549.00,518.92,497.85,595.38,591.85,596.99,597.21,590.72,580.91,554.69,536.24,570.99,565.88,542.84,536.82,540.25,543.21,547.87,538.29,529.53,589.69,599.39,603.81,600.49,606.43,598.01,579.42,551.63,531.57,
1061.00,573.65,567.08,531.74,505.00,470.95,432.20,574.01,564.25,570.42,577.92,562.45,557.36,568.98,560.58,567.11,491.96,575.03,560.13,568.47,559.58,550.76,518.58,496.18,596.05,586.26,596.50,595.59,590.48,580.15,555.85,530.26,573.16,566.15,542.81,530.83,534.45,541.40,545.68,533.06,527.04,587.22,593.70,603.57,603.09,606.76,595.08,580.18,551.28,531.16,
1062.00,574.76,564.55,527.78,503.38,469.49,436.69,572.55,558.96,566.82,577.33,561.74,557.62,565.21,557.41,563.00,486.09,573.66,552.63,563.44,559.17,547.34,519.39,497.71,586.68,580.79,597.40,592.62,586.59,575.57,555.50,522.79,571.75,566.52,543.44,525.43,532.77,542.33,541.82,525.51,522.86,583.07,589.90,600.12,605.85,603.28,591.52,578.29,550.13,531.16,
1063.00,571.67,558.71,524.29,502.73,468.31,438.78,576.33,562.63,565.80,572.04,564.41,561.88,561.48,556.62,560.90,481.03,571.43,551.49,562.46,559.72,547.74,517.04,495.14,580.24,576.53,599.44,593.57,578.49,569.10,553.08,519.20,570.08,564.38,543.49,519.60,537.01,541.37,542.11,523.48,517.04,582.20,587.90,597.69,606.29,602.38,591.61,572.65,547.37,527.60,
1064.00,570.37,553.91,525.14,494.65,465.88,437.97,572.65,559.20,567.93,568.36,567.07,565.49,557.48,556.62,565.07,478.05,568.51,551.47,561.34,555.33,543.74,515.40,489.21,575.24,571.65,599.13,593.84,575.66,557.20,546.89,515.41,567.36,558.77,541.02,521.13,536.87,544.03,547.04,516.69,511.26,578.38,589.26,595.13,600.14,602.57,593.12,570.37,545.60,524.42,
1065.00,565.44,546.10,529.14,493.54,463.82,433.27,567.35,556.14,569.26,564.34,569.26,566.26,553.88,559.97,565.16,476.12,559.08,555.80,556.42,547.26,543.70,515.96,489.37,570.36,572.41,599.94,592.02,572.27,549.18,541.72,516.10,559.22,552.86,538.93,525.86,535.57,545.68,549.51,513.02,509.74,575.41,595.91,597.08,595.98,597.15,586.96,564.41,547.39,519.99,
1066.00,558.09,542.03,533.52,489.85,460.77,427.40,560.50,555.56,572.36,565.44,572.98,567.22,547.79,560.50,562.91,477.65,553.46,564.59,557.97,546.85,541.60,514.62,486.90,567.42,576.25,595.45,589.16,569.10,544.64,538.88,520.61,549.89,550.31,537.09,528.78,538.97,542.54,546.43,515.36,512.41,573.41,596.50,595.77,586.43,594.09,584.64,561.86,544.33,519.24,
1067.00,550.73,540.32,534.92,486.21,457.55,417.42,559.68,559.32,570.41,561.10,571.49,560.04,550.34,559.67,562.56,480.49,552.88,569.33,557.53,545.68,541.73,511.98,489.06,574.37,579.00,589.41,586.55,566.84,548.19,536.73,522.38,546.78,552.48,530.30,532.43,538.18,540.35,544.98,517.37,518.10,576.50,595.86,592.29,582.60,590.49,580.47,557.17,543.18,514.17,
1068.00,550.04,543.52,532.57,485.35,460.01,413.70,557.94,560.17,567.76,562.18,563.44,553.40,554.56,556.79,566.55,486.34,555.63,569.00,553.59,547.10,540.36,508.52,486.56,583.12,578.91,585.43,578.74,570.02,549.38,535.84,522.66,545.83,551.42,527.07,533.62,531.55,535.84,542.31,517.24,524.92,573.43,592.01,594.10,584.30,586.48,580.95,563.36,540.30,513.83,
1069.00,543.42,543.82,531.26,486.85,461.80,415.34,558.31,561.69,561.01,562.14,555.17,546.11,552.39,554.73,558.51,487.05,554.21,566.00,554.05,554.05,537.78,512.09,492.48,581.50,580.86,582.87,573.41,570.67,560.57,537.34,521.80,547.24,554.93,524.73,526.51,530.57,530.57,532.59,518.41,527.35,576.59,584.04,589.19,587.14,586.01,579.49,567.53,541.16,511.61,
1070.00,546.55,550.25,526.62,484.49,463.73,419.65,560.04,564.65,554.55,556.34,549.90,544.17,549.38,548.50,560.08,483.30,558.89,553.64,562.66,556.02,534.10,508.13,489.39,586.89,581.12,580.80,571.30,569.83,566.12,536.13,516.52,552.28,555.42,522.29,517.35,526.83,527.46,523.68,518.54,528.89,576.79,577.03,582.27,592.69,588.32,578.78,566.40,533.19,508.68,
1071.00,549.66,553.94,519.44,481.69,462.97,422.71,564.72,561.76,549.97,554.83,546.72,544.51,546.72,542.74,558.08,480.82,558.08,542.16,563.23,553.21,529.32,505.58,484.20,586.83,572.96,583.43,567.80,566.77,566.77,538.46,506.62,554.98,557.04,522.98,511.04,526.38,528.44,521.66,514.87,518.26,579.31,571.20,575.77,590.65,586.53,583.59,567.37,537.14,503.22,
1072.00,555.48,553.11,512.78,485.62,462.13,428.40,559.69,553.69,548.29,552.48,547.66,549.46,544.68,534.45,554.30,471.18,552.52,528.42,563.96,545.92,523.58,503.73,478.45,572.99,568.18,585.03,565.76,565.18,563.38,532.63,497.08,554.89,550.11,525.40,507.92,524.18,530.22,519.95,507.35,509.78,572.39,569.98,570.00,588.06,586.24,579.56,562.75,536.84,505.51,
1073.00,559.02,548.64,510.48,489.38,458.96,432.24,561.48,552.16,553.22,549.70,551.11,558.14,539.85,535.29,548.47,467.05,545.30,524.20,562.18,540.20,518.57,503.27,473.73,562.36,561.30,589.26,567.28,556.73,561.13,529.83,496.77,550.93,545.65,527.90,505.73,527.72,529.31,522.62,503.27,498.52,564.46,575.03,566.76,580.65,586.63,574.67,554.45,538.62,504.33,
1074.00,560.47,537.86,509.81,487.20,455.22,426.32,558.76,550.02,563.27,550.59,560.47,560.76,538.14,538.71,545.39,461.22,542.71,527.40,558.36,531.29,521.12,500.85,470.58,557.10,559.50,590.63,564.93,557.51,553.90,526.83,496.85,545.11,544.94,526.72,513.30,527.24,526.55,529.35,505.48,493.88,562.53,579.20,568.86,571.78,581.55,572.47,546.37,537.57,503.36,
1075.00,553.15,529.83,509.85,490.60,455.23,416.54,549.30,551.59,565.96,552.90,563.13,559.56,537.52,543.66,542.62,461.88,538.78,536.98,547.50,524.95,521.87,499.59,471.13,550.58,559.56,588.54,564.68,558.27,546.49,523.40,500.85,540.09,536.76,525.96,522.39,528.53,522.91,538.29,505.73,495.20,554.70,583.14,576.22,564.95,579.54,566.73,547.50,541.37,499.84,
1076.00,545.32,524.50,515.20,485.33,453.81,410.91,545.27,551.85,567.54,553.16,564.88,555.82,537.47,549.14,537.62,470.42,537.47,547.79,544.01,526.92,527.02,504.70,474.63,547.98,559.75,583.28,564.97,563.43,541.40,520.58,508.76,536.17,533.60,528.32,521.79,530.84,519.03,537.43,506.20,500.77,551.85,583.28,585.60,561.05,578.14,563.62,547.79,534.81,500.87,
1077.00,536.34,527.89,519.44,478.08,445.61,410.04,544.79,555.02,565.24,552.79,561.68,544.79,541.23,556.35,534.56,471.41,545.23,555.02,543.90,531.00,529.67,505.65,486.08,553.68,563.91,579.47,567.47,566.58,542.56,524.33,515.44,539.90,540.78,527.44,519.88,528.77,511.44,534.11,514.10,509.21,558.13,573.69,590.15,565.25,575.91,563.02,548.35,530.11,498.09,
1078.00,531.66,538.38,515.47,474.77,446.57,407.07,545.18,551.99,556.18,550.58,557.44,539.03,540.79,548.97,537.67,471.49,553.20,556.08,541.10,536.36,533.33,498.73,487.58,561.78,563.85,570.35,566.27,570.91,544.93,523.64,517.39,546.14,540.70,524.60,512.04,523.39,513.71,527.02,509.22,514.11,564.81,564.35,590.08,567.63,571.31,560.82,548.56,522.69,496.96,
1079.00,529.73,542.67,511.23,469.89,443.75,410.45,548.44,542.97,544.33,547.42,545.14,533.81,546.23,543.55,534.01,471.59,555.19,550.51,536.22,538.59,529.53,500.30,487.98,563.24,558.96,562.93,565.71,568.40,542.57,524.47,511.54,549.52,545.25,520.20,506.96,520.09,515.04,525.05,504.68,515.51,568.91,553.60,586.28,575.66,574.37,562.25,550.41,519.69,496.33,
1080.00,529.94,549.88,505.74,465.39,442.94,420.47,553.51,543.37,532.79,539.12,538.49,529.31,541.82,538.16,532.16,462.39,556.84,537.22,541.49,543.55,521.71,492.14,482.96,560.63,557.30,558.42,557.78,558.42,543.39,525.83,505.56,555.57,544.18,519.50,494.99,512.22,522.52,511.44,498.93,506.53,569.81,550.67,574.08,581.99,574.23,562.69,544.18,513.49,493.41,
1081.00,531.40,552.09,498.13,470.54,446.55,422.68,557.00,536.58,527.56,532.47,537.51,528.22,533.93,532.47,535.12,454.52,553.43,524.53,540.96,537.12,516.82,486.73,475.06,551.31,553.28,557.00,556.73,551.17,539.50,526.37,499.59,554.35,543.61,516.43,494.02,507.41,527.56,510.33,496.40,495.75,564.83,553.55,562.18,574.77,575.96,563.90,535.93,516.82,492.56,
